round,pick_idx,smiles,mu,std,UCB,True f,min_d_batch,min_d_hist
0,1,CC(=O)N1CCCC(n2nc(-c3cccc(C(=O)NCc4ccccc4)c3)c3c(N)ncnc32)C1,0.3997229337692261,0.9009305834770203,1.3006534576416016,0.6189534160558982,1.0,0.6623376623376623
0,2,CC(NS(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)nc2)c(F)c1)C(=O)O,0.3628780245780945,0.9260994791984558,1.2889775037765503,0.529389224287293,0.798941798941799,0.7853107344632768
0,3,COc1c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)nc3)CC2)ccc2c1CCCC2,0.34724143147468567,0.9297129511833191,1.2769544124603271,0.2998161587749044,0.8165938864628821,0.7582938388625593
0,4,NC(=O)c1cccc(OCCCn2cncn2)c1,0.3364150822162628,0.9099165201187134,1.2463315725326538,0.4582997986616963,0.8588235294117648,0.6896551724137931
0,5,COc1ccccc1NC(=O)N1CCC(CNc2cccc(-c3sc(C(=O)O)c(OCC(=O)O)c3Br)c2)CC1,0.33888402581214905,0.9344214200973511,1.2733054161071777,0.4096283459543958,0.7909090909090909,0.7401960784313726
1,1,CC(=O)NCC1CC(n2cc(-c3cccc(OCc4ccccc4)c3)c3c(N)ncnc32)C1,0.4450603127479553,0.8910112977027893,1.3360716104507446,0.6017201127499648,1.0,0.6413043478260869
1,2,CC(C)N1CCC(Cc2cc(-c3cccc(C(=O)O)c3)ncn2)CC1,0.39287227392196655,0.913762629032135,1.3066349029541016,0.2710895682042233,0.8125,0.7160493827160495
1,3,COc1ncc(-c2cccc(S(=O)(=O)Nc3ccccc3S(N)(=O)=O)c2)cn1,0.4035615026950836,0.9048311114311218,1.3083926439285278,0.508387779641559,0.7877094972067039,0.6802721088435374
1,4,COCCCN1CCN(C2CCC(n3nc(-c4ccc5nc(Cc6ccccc6OC)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,0.38757142424583435,0.9108678698539734,1.2984392642974854,0.569651147514858,0.7857142857142857,0.6973684210526316
1,5,O=C(O)c1[nH]c2ccccc2c1CCCOc1ccc2c(c1)CCC2,0.3629186153411865,0.9221295714378357,1.285048246383667,0.16433029074931818,0.8131868131868132,0.7453416149068324
2,1,CC(C)n1nc(-c2cccc(-c3ccccc3)c2)c2c(N)ncnc21,0.4755244255065918,0.8668603301048279,1.3423848152160645,0.2642291498837443,1.0,0.6335403726708074
2,2,COc1cccc(-c2cn(-c3cccc(C(=O)NCCCP(=O)(O)CP(=O)(O)O)c3)c3ncnc(N)c23)c1,0.44942396879196167,0.8876322507858276,1.3370561599731445,0.5904480512808294,0.75,0.6578947368421053
2,3,Nc1nc(N)c2c(OCC3CCN(S(=O)(=O)c4ccccc4F)CC3)cccc2n1,0.38680797815322876,0.9169929027557373,1.3038008213043213,0.6198743770842319,0.8143712574850299,0.7724550898203593
2,4,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCn1cncn1,0.3814954161643982,0.9220749139785767,1.30357027053833,0.3798404614565555,0.8177570093457944,0.755
2,5,COc1ccccc1CNC(=O)CCNS(=O)(=O)c1cc(Br)cnc1N,0.3735907971858978,0.9236792922019958,1.2972700595855713,0.5133593867116026,0.8095238095238095,0.7697368421052632
3,1,COc1cc(-c2cn(C3CCC(N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NS(=O)(=O)c1ccccc1,0.4923399090766907,0.8529155254364014,1.3452553749084473,0.6399578543310799,1.0,0.6304347826086957
3,2,COCCCNC(=O)c1c(N)n(-c2cccc(S(N)(=O)=O)c2)c2nc3ccccc3nc12,0.4402063488960266,0.8989688754081726,1.3391752243041992,0.549069698084002,0.8027522935779816,0.7474747474747474
3,3,Nc1ncc(C2CCOCC2)nc1-c1ccc(C(O)=NC2CCCN(S(=O)(=O)c3ccccc3F)C2)c(F)c1,0.41558289527893066,0.9076482653617859,1.3232312202453613,0.6524068077972829,0.7735042735042735,0.6931216931216931
3,4,COc1cccc(C(=O)NCC(=O)NNc2ncnc(N)c2[N+](=O)[O-])c1,0.38227522373199463,0.9129946231842041,1.2952698469161987,0.47306766922038496,0.8208092485549133,0.7272727272727273
3,5,COc1ccccc1COCCCOc1ncc(N2C(=O)CNCC2C(=O)NCc2ccccc2Cl)cn1,0.3961433470249176,0.9104803204536438,1.3066236972808838,0.6203307959165035,0.8018867924528301,0.7647058823529411
4,1,COc1cc(-c2nc(C3CCC3)n3ncnc(N)c23)ccc1C(=O)c1ccccc1,0.4878396689891815,0.8801573514938354,1.3679970502853394,0.6005954656935004,1.0,0.7103825136612022
4,2,COc1cc(N2CCN(C)CC2)ccc1Nc1nc(N)nn1C(=O)NCc1ccccc1S(C)(=O)=O,0.4700484275817871,0.8934441208839417,1.363492488861084,0.539251404230555,0.7864583333333334,0.7183098591549295
4,3,Nc1ncnc2c1c(-c1nc3ccc(NS(=O)(=O)c4c(F)cccc4F)cc3[nH]1)cn2C1CCCC1,0.4556725025177002,0.894408106803894,1.3500806093215942,0.5150587308612199,0.7918781725888324,0.6824644549763033
