round,pick_idx,smiles,mu,std,UCB,True f,min_d_batch,min_d_hist
0,1,CC(C)C(NC(=O)OCc1ccccc1)C(=O)Oc1cc(Cl)ccc1C(=O)Nc1ccccc1,0.40020447969436646,0.8756060600280762,1.2758104801177979,0.3977430750162189,1.0,0.567741935483871
0,2,Cc1cc(S(=O)(=O)N(CCOCc2ccccc2)C(C)C(=O)NO)ccc1F,0.33929431438446045,0.9240134954452515,1.263307809829712,0.5705343155519911,0.7470588235294118,0.7452229299363058
0,3,Nc1ncc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCC(O)C3)cc2F)cc1F,0.3030402660369873,0.922269880771637,1.2253100872039795,0.6348936272151745,0.8265895953757225,0.6910112359550562
0,4,NC(=O)c1cccc2c(NCc3ccc(F)c(NC(=O)c4ccc(Br)cc4)c3)ncnc12,0.2950560748577118,0.9401927590370178,1.2352488040924072,0.5111326377244388,0.8121827411167513,0.7542857142857142
0,5,O=C1NC(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)C1=Cc1ccccc1,0.29038187861442566,0.9326371550559998,1.223019003868103,0.19976307831768406,0.8323699421965318,0.7300613496932515
1,1,Nc1cnc(-c2ccc(-c3ccccc3S(=O)(=O)NCCc3ccccc3)cc2F)cn1,0.42550668120384216,0.888801634311676,1.3143082857131958,0.56752549094424,1.0,0.6586826347305389
1,2,C=CC(=O)NC1CCCN(S(=O)(=O)c2ccc(NC(=O)OCc3ccccc3)cc2)C1,0.4106518030166626,0.8910359144210815,1.3016877174377441,0.6043157762880743,0.8085106382978724,0.6993865030674846
1,3,CC(C)CC(NC(=O)C(C)NC(=O)CC(O)C(COCc1ccc(Br)cc1)NC(=O)c1c(F)cc(F)cc1F)C(N)=O,0.31082674860954285,0.9457036852836609,1.2565304040908813,0.5560685864196683,0.8715596330275229,0.796875
1,4,Cc1cccc(NC(=O)CSc2nc(N)c(NC(=O)c3ccccc3F)c(O)n2)c1,0.3664001524448395,0.9148005247116089,1.281200647354126,0.507919866096339,0.7978142076502732,0.7317073170731707
1,5,COc1ccc2ccc(S(=O)(=O)N(C)C3CCN(Cc4ccc5ncnc(N)c5c4)C3=O)cc2c1,0.32157427072525024,0.936857283115387,1.2584315538406372,0.6275092918891485,0.8137254901960784,0.799043062200957
2,1,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2F)cc1N1CCCC1=O)OCc1ccccc1,0.4917280077934265,0.8710718750953674,1.362799882888794,0.544123562562227,1.0,0.6352941176470588
2,2,CC(=C(F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1ccc2ncnc(N)c2c1,0.46263018250465393,0.8869417905807495,1.349571943283081,0.5134868434702974,0.7960199004975125,0.7
2,3,COC(=O)CCC(C(=O)NO)N(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(OC)cc1,0.4165189862251282,0.9058566093444824,1.3223755359649658,0.5678662598279417,0.8272251308900523,0.7086092715231789
2,4,Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)Nc1cnc2ccccc2c1,0.42357343435287476,0.9090820550918579,1.332655429840088,0.6678065881617252,0.775330396475771,0.7373271889400922
2,5,COc1ccc(CCN(C)C2CCCN(S(=O)(=O)c3ccccc3F)C2)cc1OC,0.41073888540267944,0.9075030088424683,1.318241834640503,0.13283545955170387,0.8,0.703030303030303
3,1,NC(=O)NC(Cc1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0.5400373339653015,0.8413833379745483,1.381420612335205,0.5282374474059127,1.0,0.6258992805755396
3,2,Cc1cc(O)cc(C)c1CC(N)C(=O)NC1Cc2c([nH]c3ccccc23)CN(CC(=O)OCc2ccccc2)C1=O,0.47426265478134155,0.881074070930481,1.3553366661071777,0.627386363332022,0.7883597883597884,0.6272727272727272
3,3,Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCC(O)C2)cc1F,0.4213954210281372,0.9047197103500366,1.3261151313781738,0.6082785532178302,0.8554913294797688,0.6607142857142857
3,4,COc1ccc2ccc(C(C)C(=O)NC(CCCCCC(=O)NO)C(=O)Nc3cccc4cccnc34)cc2c1,0.427845299243927,0.9074220657348633,1.3352673053741455,0.5475249393604,0.8125,0.7230769230769231
