round,pick_idx,smiles,mu,std,UCB,True f
0,1,CC(COCC(F)(F)F)NC(=O)c1ccc(-c2ccco2)[nH]c1=O,0.2348126471042633,0.924825131893158,0.8887627124786377,0.42397838718984443
0,2,CNc1cc2c(nn1)CCN(C(=O)c1ccccc1-n1cccn1)C2,0.23101727664470673,0.9189172387123108,0.8807898759841919,0.3263608387371815
0,3,O=C(c1cccnc1)N1CCc2nc(-c3cc4cc(F)ccc4[nH]c3=O)[nH]c2C1,0.176303893327713,0.9396646022796631,0.8407471179962158,0.5238633573495434
0,4,Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,0.13594500720500946,0.971653938293457,0.823008120059967,0.680586394083385
0,5,O=C(CSc1nnc(-c2ccco2)o1)N1CCOCC1,0.14665454626083374,0.9633742570877075,0.8278629779815674,0.47258527125730637
1,1,CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,0.4094464182853699,0.8707823157310486,1.0251824855804443,0.7203294535577252
1,2,Nc1nc2c(cnn2CCc2ccc3nc(C(=O)N4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,0.3417430818080902,0.9111661314964294,0.9860348701477051,0.5808734727915122
1,3,Nc1nc(-c2ccco2)c2cc[nH]c2n1,0.32132595777511597,0.9276280999183655,0.9772580862045288,0.4120018781413458
1,4,O=C(Cc1ccncc1)N1CCc2nc(-c3cc4cc(Cl)ccc4[nH]c3=O)[nH]c2C1,0.3374413251876831,0.8308312892913818,0.9249277710914612,0.4269156103956664
1,5,N=C(N)Nc1nnc(-c2ccco2)s1,0.27446746826171875,0.9470775127410889,0.9441524147987366,0.649189962662611
2,1,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,0.5428496599197388,0.8012895584106445,1.1094470024108887,0.3356205431371959
2,2,CS(=O)(=O)n1nc(-c2ccco2)nc1N,0.4783923923969269,0.8730071187019348,1.0957016944885254,0.6967380112984125
2,3,O=C(Nc1nnc(-c2ccco2)s1)c1ccccc1,0.4654650092124939,0.8221184015274048,1.0467904806137085,0.12547955051944706
2,4,O=C(Cc1csc(-c2ccco2)n1)N1CCN(c2cnccn2)CC1,0.3750648498535156,0.9158809185028076,1.0226905345916748,0.30587552935212814
2,5,Nc1c(C(=O)NCc2ccco2)sc2nc3c(cc12)C(=O)CCC3,0.31615304946899414,0.9373487830162048,0.9789587259292603,0.47552770188308296
3,1,CN1CCN(c2c3c(nc(N)n4nc(-c5ccco5)nc34)nn2C)CC1,0.45257601141929626,0.8545629382133484,1.0568432807922363,0.7681776125038288
3,2,Nc1nc(-c2ccco2)nc2sc(CN3CCCC3)cc12,0.4137418568134308,0.8924217224121094,1.0447793006896973,0.12054830043068798
3,3,Nc1nc(SCC(=O)NCc2ccco2)n[nH]1,0.35324737429618835,0.9202304482460022,1.0039485692977905,0.71124611961613
3,4,CCOC(=O)c1cnn(-c2nc(-c3ccco3)c(C#N)c(=O)n2C)c1N,0.3804471790790558,0.912991464138031,1.0260295867919922,0.7463451864381029
3,5,Cn1nc(S(N)(=O)=O)sc1=NC(=O)c1ccco1,0.32509490847587585,0.9328029155731201,0.9846861362457275,0.71124611961613
4,1,CSc1nc(-c2ccco2)c(C#N)c(=O)n1C,0.497475802898407,0.8643683791160583,1.108676552772522,0.25741259451671833
4,2,COC(=O)CCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,0.4920845031738281,0.8664795756340027,1.1047780513763428,0.745169583583891
4,3,CCCSc1nc(N)c(NC(=O)c2ccco2)c(=O)[nH]1,0.4540397822856903,0.9089216589927673,1.096744418144226,0.6893811894809645
4,4,CCOC(=O)CNC(=O)CSc1nnc(-c2ccco2)n1N,0.45839637517929077,0.9034439921379089,1.0972278118133545,0.7246413123128599
4,5,O=C(NCc1ccco1)c1cnc2n(c1=O)CCS2,0.42143985629081726,0.8913310170173645,1.051706075668335,0.3818742195284724
5,1,CC(C)(C)OC(=O)NCCCCCNc1nc(N)n2nc(-c3ccco3)nc2n1,0.4956726133823395,0.8797454833984375,1.1177465915679932,0.5553709938152698
5,2,CCC(Sc1nc(N)c(NC(=O)c2ccco2)c(O)n1)C(=O)O,0.49495929479599,0.8696194887161255,1.1098730564117432,0.6950210659113158
5,3,Nn1c(SCC(=O)NCC2CCCO2)nnc1-c1ccco1,0.5292688012123108,0.8009385466575623,1.0956178903579712,0.7292690538939144
