round,pick_idx,smiles,mu,std,UCB,True f
0,1,Cc1cn(C2CC(O)C(CCC(=O)NCc3ccco3)O2)c(=O)[nH]c1=O,0.14977627992630005,0.9374006986618042,1.087177038192749,0.365866461590203
0,2,CC(C)S(=O)(=O)c1cnc(N2CCOCC2)nc1N,0.10392319411039352,0.9698718786239624,1.0737950801849365,0.11529032125475432
0,3,Cc1cccc(CC(O)(P(=O)(O)O)P(=O)(O)O)c1,0.09960305690765381,0.9676021933555603,1.0672051906585693,0.0777287187332984
0,4,CCSc1nnc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]cn3)C2)s1,0.11903972923755646,0.957722008228302,1.0767617225646973,0.36878177829171555
0,5,O=C(C1CCC2C(CCN2Cc2cccc(F)c2)O1)N1CCCCO1,0.10913023352622986,0.9623510241508484,1.0714812278747559,0.1390453591132932
1,1,Cc1nc(O)nc(O)c1S(=O)(=O)N1CCCC(C(=O)NCc2ccco2)C1,0.2303001582622528,0.8933578729629517,1.1236580610275269,0.3630192084951348
1,2,CSc1nc(NC(C)=O)nc2c1ncn2C1CC(O)C(CO)O1,0.16130569577217102,0.9487523436546326,1.110058069229126,0.34015067152490375
1,3,COCC(=O)Nc1nnc(SCC(=O)N2CCCCC2)s1,0.16289034485816956,0.9399040937423706,1.1027944087982178,0.15152116723579184
1,4,CCC(C)C(N)C(=O)OCC1OCC(n2cc(C)c(=O)[nH]c2=O)O1,0.16011226177215576,0.9379376769065857,1.0980498790740967,0.1572049603147285
1,5,c1coc(CNCCCc2c[nH]cn2)c1,0.12956294417381287,0.9595887660980225,1.0891517400741577,0.18898223650461363
2,1,CCNC(=O)C1OC(n2cnc3c(NC(=O)NCc4ccco4)ncnc32)C(O)C1O,0.20630519092082977,0.9253963828086853,1.1317015886306763,0.12305449733019688
2,2,Cc1cccc(C)c1NC(=O)Nc1nnc(C2CC(O)C(CO)O2)s1,0.1960884928703308,0.9293626546859741,1.1254510879516602,0.31868871959954903
2,3,CCCCNC(=O)C1CCCN(S(=O)(=O)CC)C1,0.17105305194854736,0.9306936860084534,1.1017467975616455,0.00867801456993903
2,4,CNC(=O)CSc1nc(O)c2c[nH]nc2n1,0.1332133710384369,0.966719388961792,1.0999327898025513,0.2534170149895988
2,5,Cc1cn(C2CC(F)C(CN)O2)c(=O)nc1N,0.15759655833244324,0.9467293620109558,1.1043258905410767,0.10619764719483069
3,1,CSc1nc(C2CC2)nc(C)c1C(=O)NCc1ccco1,0.24250084161758423,0.8889766335487366,1.1314774751663208,0.31889640207164033
3,2,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1-c1ccc([N+](=O)[O-])s1,0.21521615982055664,0.8959193229675293,1.111135482788086,0.29546842014263947
3,3,Cc1nnc(NC(=O)C2=COCCO2)s1,0.1627630889415741,0.9479143619537354,1.1106774806976318,0.09409415560109496
3,4,CCOC(=O)Sc1nc2c[nH]cnc-2n1,0.14815758168697357,0.9513499736785889,1.0995075702667236,0.005679438520989821
3,5,CCC(NS(=O)(=O)c1c(C)nc(O)nc1O)C12CC3CC(CC(C3)C1)C2,0.15570247173309326,0.9423471689224243,1.0980496406555176,0.13960043261420155
4,1,CC1CC(C)CN(c2nc(NCc3ccco3)nc(N)c2[N+](=O)[O-])C1,0.1995769739151001,0.9185191988945007,1.118096113204956,0.3049971406652093
4,2,O=C(NC1CC1)c1ccc2[nH]c(C3OC(CO)C(O)C(O)C3O)nc2c1,0.169066920876503,0.9434211850166321,1.1124881505966187,0.316227766016838
4,3,Cc1ccccc1N1CC(C(=O)Nc2nnc(SCCC3OCCO3)s2)CC1=O,0.21017302572727203,0.9007735252380371,1.110946536064148,0.32732683535398854
4,4,N=C1N=C(S)C2N=CN(C3CC(O)C(CO)O3)C2=N1,0.1665128767490387,0.9371987581253052,1.1037116050720215,0.004809922416052995
4,5,CSc1sc(C(=O)NN)c2c1C(O)CCC2,0.1325812190771103,0.9616239070892334,1.0942051410675049,0.1255675812638745
5,1,Cc1ncc(C(=O)N(C)C2CCCNC2)c(NCc2ccco2)n1,0.22742204368114471,0.8974114060401917,1.1248334646224976,0.3333333333333333
5,2,CC1CCC(NC(=O)Cn2c(=O)[nH]c3ccsc3c2=O)CC1,0.17407189309597015,0.9413941502571106,1.1154659986495972,0.38282074674438826
5,3,O=c1nc(O)ccn1C1CC(SSC2CC(n3ccc(O)nc3=O)OC2CO)C(CO)O1,0.16836819052696228,0.940019965171814,1.1083881855010986,0.2837902619042413
5,4,O=C(CSc1nnc(O)nc1O)Nc1ccc(Br)cc1Br,0.17003978788852692,0.9386976361274719,1.1087374687194824,0.2208630521496931
5,5,CSc1nc(NC2OCC(O)C(O)C2O)c(N)c(=O)[nH]1,0.15052615106105804,0.9487163424491882,1.0992424488067627,0.09619612559911761
6,1,Cc1cccn2c(=O)nc(SCC(=O)NC3CCCC3)nc12,0.24205082654953003,0.9065951704978943,1.1486459970474243,0.4064694223485302
6,2,CC1CCc2n[nH]c(C(=O)NCCc3ccco3)c2C1,0.22801756858825684,0.9082114696502686,1.1362290382385254,0.32025630761017426
6,3,N#CCC(=O)NC1CCC(c2nnc3cnc4[nH]ccc4n23)C1,0.1944279819726944,0.9442179203033447,1.138645887374878,0.12361144786322734
6,4,CC1(CCC(=O)Nc2c(O)ccc(C(=O)O)c2O)C(=O)C=CC23CC45CC4(OC5(C)C2O)C13,0.16494382917881012,0.9533335566520691,1.1182774305343628,0.1305190042765262
6,5,Cc1ccsc1-c1nc(CN(C)C(C2CC2)C2CC2)c(C)o1,0.17029225826263428,0.9511464238166809,1.12143874168396,0.33052034351759896
7,1,Cc1occc1-c1nnc(SCC(=O)NC2CC2)n1C(C)C,0.25602254271507263,0.9037867188453674,1.1598092317581177,0.3713906763541037
7,2,Oc1nc2cccc3c2n1CC(NCC1CC1)C3,0.20318859815597534,0.9416174292564392,1.1448060274124146,0.32879797461071464
7,3,Cc1cccn2c(=O)c3cc(C(=O)N4CC(C)CC(C)C4)sc3nc12,0.22158542275428772,0.9209122061729431,1.1424976587295532,0.12214274485441812
7,4,O=c1[nH]c(=O)n(Cc2ccco2)c2c1C(C(F)(F)F)(C(F)(F)F)NC(CCC1CCCCC1)=N2,0.19447830319404602,0.937109649181366,1.1315879821777344,0.3499271061118826
7,5,O=C(Cc1cccs1)Nc1nc2c(s1)CCCC2,0.2034304141998291,0.9369732737541199,1.1404037475585938,0.3120018152885698
8,1,CN1N=C(C(=O)N(Cc2ccco2)C2CCCC2)CCC1=O,0.2660679519176483,0.9014900326728821,1.167557954788208,0.14953174394685623
8,2,Cc1nc2nc(SCC(=O)NC3CCC(C)CC3)nn2c(C)c1Cc1ccccc1Cl,0.2609519958496094,0.8953548669815063,1.1563068628311157,0.13144141154333272
8,3,Cc1nnc(SCc2nnc(-c3cccs3)o2)n1C1CCCCC1,0.2298923134803772,0.9339885711669922,1.1638808250427246,0.12642975232136175
8,4,O=C1CC(c2ccco2)CC(=O)C1=CNCCO,0.21155336499214172,0.9379315972328186,1.1494849920272827,0.10382156020778154
8,5,CC1CC2CSC(=N)NC2(c2nc(NC(=O)c3ccon3)cs2)CO1,0.1911720633506775,0.9457850456237793,1.1369571685791016,0.28867513459481287
9,1,Cc1cccc2sc(NC(=O)C3CC3)nc12,0.2523628771305084,0.9013046622276306,1.1536675691604614,0.3071475584169756
9,2,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)NN1CCOCC1,0.23398754000663757,0.9074797630310059,1.1414673328399658,0.2721655269759087
9,3,O=C(NC1CCCC1)c1c(O)nc2sccn2c1=O,0.247244194149971,0.9014946818351746,1.1487388610839844,0.41015155621479793
9,4,C=C(C)CN1CCC23c4c5ccc(O)c4OC2c2n[nH]cc2CC3(O)C1C5,0.17253245413303375,0.953106701374054,1.1256392002105713,0.2833583787413383
9,5,OCC1CCC(n2cnc3c(NC4CC4)ccnc32)O1,0.2107919603586197,0.925230860710144,1.1360228061676025,0.3347670317059931
10,1,CC(=O)NCc1ccc(-c2csc(NC(=N)NCC3CCCC3)n2)o1,0.24347856640815735,0.9215174913406372,1.1649960279464722,0.39144068062940635
10,2,O=C(NC1CCC(O)CC1)c1ccc(O)c2[nH]c(-c3cccs3)nc12,0.2568213939666748,0.9045313000679016,1.1613526344299316,0.11633369384516799
10,3,Cc1nc(CN2CCCC(NCc3ccc(Cl)s3)C2)no1,0.2249923050403595,0.9310576915740967,1.1560499668121338,0.316227766016838
