Trial,Eta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f
1,0.05,4,1,5,CC(=O)c1ccc(S(=O)(=O)NCC2CN(c3ccc(N4CCOCC4)c(F)c3)C(=O)O2)cc1,0.786,0.6018
1,0.05,4,2,5,COc1nc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)nc(N2CCOCC2)n1,0.7552,0.5928
1,0.05,4,3,5,CC(C)CCNC(=O)c1cnc2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc2c1O,0.7398,0.6417
1,0.05,4,4,5,CN1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1C(O)=NCCN1CCOCC1,0.7262,0.6317
1,0.05,4,5,5,CC1CN(S(=O)(=O)c2ccc(NC(=O)CCN3C(=O)c4ccccc4C3=O)cc2)CC(C)O1,0.7751,0.5807
1,0.05,5,1,5,COc1cccc(NS(=O)(=O)c2ccc3ncc(C(=O)NCCN4CCOCC4)c(O)c3c2)c1,0.8428,0.6355
1,0.05,5,2,5,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1cnc(N2CCOCC2)nc1,0.7885,0.6236
1,0.05,5,3,5,O=C(OCCN1C(=O)c2ccccc2C1=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F,0.8815,0.5742
1,0.05,5,4,5,CC(C)n1ncc2c(C(=O)Nc3ccc(S(N)(=O)=O)cc3)cc(C3CC3)nc21,0.7584,0.5634
1,0.05,5,5,5,CCn1cc(C(O)=Nc2ccc(C)c(-c3ccnc(N4CCOCC4)c3)c2)cc(C(F)(F)F)c1=O,0.7719,0.4954
1,0.05,6,1,5,Cc1cc(O)c(-c2cc(C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)[nH]n2)cc1C,0.8599,0.5814
1,0.05,6,2,5,CC(C)Oc1cc(N2CCOCC2)cn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,0.8125,0.5716
1,0.05,6,3,5,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,0.7923,0.6432
1,0.05,6,4,5,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(O)=NC1CCN(C[SH](=O)=O)CC1,0.8079,0.6173
1,0.05,6,5,5,O=C(CCN1CCOCC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCOCC3)cc1C2=O,0.7779,0.6514
1,0.05,7,1,5,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,0.8378,0.6518
1,0.05,7,2,5,Cn1c(SCC(=O)N2CCOCC2)ncc(C(=O)Nc2ccc(F)cc2)c1=O,0.8258,0.5686
1,0.05,7,3,5,O=C(CCN1CCOCC1)Nc1cc2c(cc1O)C(=O)c1ccccc1C2=O,0.8252,0.6464
1,0.05,7,4,5,COc1c(-c2cn(C(C)C)nc2CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)ccc(F)c1F,0.7544,0.5441
1,0.05,7,5,5,O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccc(N2CCOCC2)nc1,0.8122,0.6498
1,0.05,8,1,5,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2ccc(O)nc2)c1,0.8442,0.6197
1,0.05,8,2,5,COc1cc(N2CCCN(C)CC2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1,0.8327,0.6371
1,0.05,8,3,5,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)sc2c1CCN(Cc1ccc(O)c(C(=O)O)c1)C2,0.7825,0.5684
1,0.05,8,4,5,COc1ccc(S(=O)(=O)N2CCC3(CC2)OCCN3S(=O)(=O)c2c(C)cc(C)cc2C)cc1,0.7859,0.6059
1,0.05,8,5,5,CC(Oc1c[nH]c(=O)c(C(=O)Nc2ccc(OCCN3CCOCC3)cc2)c1)c1c(Cl)ccc(F)c1Cl,0.8132,0.5317
1,0.05,9,1,5,COc1ccc(-n2ncc3c(=O)n(CC(=O)Nc4ccc(S(=O)(=O)N5CCOCC5)cc4)cnc32)cc1,0.8639,0.599
1,0.05,9,2,5,Cn1c(=O)n(C)c2cc(N3CCOCC3)c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)cc21,0.8242,0.6086
1,0.05,9,3,5,NC(=O)c1cnc(Nc2ccc(N3CCOCC3)cc2)nc1NCc1c(F)cc(F)cc1F,0.8152,0.5507
1,0.05,9,4,5,CC1(C)CC=C(c2cc(C3(C(=O)O)CCOCC3)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1,0.7533,0.6298
1,0.05,9,5,5,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCN(CCO)CC3)c(=O)oc12,0.7825,0.6385
1,0.05,10,1,5,CCN1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2NC(=O)c2ccc(C)cc2C)CC1,0.8852,0.5878
1,0.05,10,2,5,COCCNC(=O)c1cccc2c1C(=O)c1ccc(N3CCOCC3)cc1S2(=O)=O,0.827,0.6237
1,0.05,10,3,5,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)c1ccc(F)cc1,0.8238,0.5458
1,0.05,10,4,5,COC(=O)c1ccc(NC(=O)CCc2nnc3ccc(N4CCC5(CC4)OCCO5)nn23)cc1,0.7788,0.5869
1,0.05,10,5,5,CN1C(=O)c2ccc(C(=O)Nc3ccc(Br)cc3C(=O)O)cc2C1=O,0.7698,0.532
1,0.05,11,1,5,COc1ccc(C(=O)NN=C2C(=O)N(CN3CCOCC3)c3ccc(Br)cc32)cc1,0.8392,0.5633
1,0.05,11,2,5,Cc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccc(N4CCOCC4)cc3N3CCOCC3)C2=O)cc1,0.8397,0.6146
1,0.05,11,3,5,CC(=O)Nc1ccc(S(=O)(=O)NOCC(=O)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)cc1,0.7949,0.601
1,0.05,11,4,5,CC(C)C1(N2CCOCC2)CCN(c2cc3c(cn2)C(=O)c2c([nH]c4cc(C#N)ccc24)C3(C)C)CC1,0.7855,0.588
1,0.05,11,5,5,CS(=O)(=O)Nc1ccccc1C(=O)Nc1cc2c(cc1C(=O)O)OCCCO2,0.7763,0.5691
1,0.05,12,1,5,COC(=O)c1cc(NS(=O)(=O)c2ccc(N3CCOCC3)c(N)c2)cc(C(=O)OC)c1,0.8411,0.5747
1,0.05,12,2,5,CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1,0.8203,0.635
1,0.05,12,3,5,CC(C)C(NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCN(C)CC3)cc12)C(=O)O,0.8128,0.6146
1,0.05,12,4,5,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4c3CC(=O)N4)n2)CC1,0.8008,0.5912
1,0.05,12,5,5,O=C(CN1CCc2cc3c(cc2C1)OCCCO3)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0.8189,0.6131
1,0.05,13,1,5,COc1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)cc1S(=O)(=O)N1CCCC1,0.8868,0.6566
1,0.05,13,2,5,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCOCC3)[nH]c3ccc(Br)cc23)c1,0.8229,0.6022
1,0.05,13,3,5,COc1ccc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C(C)C)c3n2)cc1,0.8068,0.5678
1,0.05,13,4,5,CC(C)N(c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(N2CCN(C)CC2)cn1)C(C)C,0.7895,0.5404
1,0.05,13,5,5,O=C1c2ccccc2C(=O)N1CC1c2ccccc2CCN1C(=O)CN1CCOCC1,0.8114,0.3572
1,0.05,14,1,5,CCS(=O)(=O)c1ccc2oc(Nc3ccc(N4CCOCC4)nc3)nc2c1,0.8509,0.5766
1,0.05,14,2,5,CC(C)OC(=O)Nc1ccc(N2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)cc1OCC(=O)O,0.8302,0.623
1,0.05,14,3,5,O=C(Nc1cccc2c1C(=O)c1c(-c3ccc(C(=O)NCCN4CCOCC4)s3)n[nH]c1-2)NN1CCOCC1,0.7998,0.5839
1,0.05,14,4,5,COc1cc(C=CC(=O)OCC(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)ccc1O,0.8247,0.6148
1,0.05,14,5,5,CC(=O)Nc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1,0.8042,0.5833
1,0.05,15,1,5,CC(=O)Nc1ccc(Oc2cc(C#N)c(C#N)cc2N2CCOCC2)cc1,0.8396,0.6008
1,0.05,15,2,5,COc1ccc2c(c1)c(C(=O)C(=O)N1CCOCC1)cn2OS(=O)(=O)c1ccc(C)cc1,0.8313,0.5986
1,0.05,15,3,5,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1ccc(N2CCCC2)cc1,0.7934,0.5669
1,0.05,15,4,5,CSc1c(Cl)nc(-c2ccc(NC(O)=Nc3ccc(N4CCN(C)CC4)nc3)cc2)nc1N1CCOCC1,0.8197,0.6235
1,0.05,15,5,5,Cc1ccc(NC(=O)c2oc3ccc(S(=O)(=O)N4CCC5(CC4)OCCO5)cc3c2C)c(C)c1,0.831,0.5987
1,0.05,16,1,5,CC(=O)c1ccc(NC(=O)CCc2c(C)nn(-c3ccc(N4CCOCC4)nn3)c2C)cc1,0.8536,0.5843
1,0.05,16,2,5,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,0.8441,0.6088
1,0.05,16,3,5,COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)C(CCC(=O)N2CCN(C)CC2)C(=O)NO)cc1,0.8053,0.6278
1,0.05,16,4,5,O=C(c1cc(Oc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)ccc1O)N1CCOCC1,0.7975,0.5818
1,0.05,16,5,5,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3cnc4n(c3=O)CCS4)cc2)c1C,0.7935,0.4917
1,0.05,17,1,5,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CN(S(C)(=O)=O)C3)cc1,0.8434,0.5976
1,0.05,17,2,5,COc1ccc(-n2c(=O)[nH]c3cc(C(=O)NCCCN4CCOCC4)ccc3c2=O)cc1,0.8444,0.6571
1,0.05,17,3,5,O=C(COC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1O)NCc1ccc2c(c1)OCO2,0.8455,0.5912
1,0.05,17,4,5,CC(=O)Nc1ccc2c(c1)C(=CNc1ccc(N3CCN(C)CC3)cc1)C(=O)NC2=O,0.8166,0.597
1,0.05,17,5,5,CC(=O)N1CCN(c2cc(C(=O)O)nc3c(-c4cccc(O)c4)nc(N4CCOCC4)nc23)CC1,0.8155,0.6205
1,0.05,18,1,5,Cc1ccc(NC(=O)c2cc(N3C(=O)C=CC3=O)ccc2N2CCOCC2)cc1,0.8608,0.5435
1,0.05,18,2,5,Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCCN2CCOCC2)c2cc[nH]c2c1=O,0.8248,0.6502
1,0.05,18,3,5,CC(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)N1CCN(c2ccc(F)cc2)CC1,0.835,0.6002
1,0.05,18,4,5,COc1ccc(C(=O)NC(=O)Nc2ccc3c(c2)NC(=O)C3=Cc2[nH]c(C)c(CCC(=O)N3CCN(C)CC3)c2C)c(F)c1,0.795,0.572
1,0.05,18,5,5,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(N2CCOCC2)nc1OCC#CCO,0.8061,0.5667
1,0.05,19,1,5,Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NCCS(C)(=O)=O)c2c1=O,0.8399,0.5968
1,0.05,19,2,5,COc1ccc(OC)c(NC(=O)c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)c1,0.8407,0.6066
1,0.05,19,3,5,N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(NC(=O)CCN4CCOCC4)cc2-3)cn1,0.8236,0.6229
1,0.05,19,4,5,COCCN1CCN(C(=O)C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)CC1,0.8135,0.6399
1,0.05,19,5,5,COc1cc(NC(=O)C(C)c2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,0.8329,0.5642
1,0.05,20,1,5,CS(=O)(=O)c1ccc(-c2cc3c(cc2C(=O)N2CCOCC2)OCO3)cc1,0.8448,0.562
1,0.05,20,2,5,COc1ccc(NC(=O)CN(C)CC(=O)Nc2ccc(N3CCOCC3)cc2)c([N+](=O)[O-])c1,0.8486,0.6054
1,0.05,20,3,5,Cn1c(=O)c(C(=O)NCCN2CCOCC2)c(O)c2ncc(Cc3ccc(F)cc3)cc21,0.8385,0.6161
1,0.05,20,4,5,Cc1cccc(N2CCN(C(=O)CCNS(=O)(=O)c3ccc4c(c3)CCC(=O)N4)CC2)c1C,0.8115,0.6488
1,0.05,20,5,5,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(O)=Nc4ccc(N5CCN(C(=O)OC)CC5)nc4)c(F)c3)c2C1=O,0.7865,0.5931
1,0.05,21,1,5,Cc1cc(N2CCOCC2)nc2ccc(NC(=O)CCC(=O)N3CCN(c4ccc(F)cc4)CC3)cc12,0.8587,0.5311
1,0.05,21,2,5,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)N(C(C)=O)CCO4)CC2)cc1,0.8271,0.6433
1,0.05,21,3,5,NS(=O)(=O)c1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,0.8261,0.63
1,0.05,21,4,5,COCCNc1cc(C(=O)O)nc2c(-c3cc(F)ccc3O)nc(N3CCOCC3)nc12,0.8217,0.5806
1,0.05,21,5,5,COc1ccc2c(c1)C(=O)N(CC1(C#Cc3ccc(C(N=O)N4CCN(C)CC4)nc3)NC(=O)NC1=O)C2,0.7904,0.5833
1,0.05,22,1,5,COc1cc(N2CCN(C)CC2)ccc1Nc1nc(N)n(C(=O)NCc2ccc(S(C)(=O)=O)cc2)n1,0.8404,0.5439
1,0.05,22,2,5,COc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCN2CCOCC2)cc1,0.8329,0.7086
1,0.05,22,3,5,CN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)c2C(N)=O)C1,0.8349,0.5797
1,0.05,22,4,5,COc1ccc2c(CC(=O)Nc3cc(Br)ccc3N3CCN(C(=O)OC(C)(C)C)CC3)cc(=O)oc2c1,0.8287,0.5319
1,0.05,22,5,5,CS(=O)(=O)N1CCc2oc(-c3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3F)cc2C1,0.8145,0.6132
1,0.05,23,1,5,COc1cccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCN2CCOCC2)c1OC,0.8428,0.6607
1,0.05,23,2,5,COc1ccc(NC(=O)CN(C)C(=O)CCc2nc3cc(S(=O)(=O)N4CCOCC4)ccc3n2C)cc1,0.8587,0.6267
1,0.05,23,3,5,CN1CCN(c2ccc(NS(=O)(=O)c3ccc(Br)s3)cc2C(=O)O)CC1,0.8164,0.5919
1,0.05,23,4,5,O=C(NCc1ccc(S(=O)(=O)c2ccc(N3CCOCC3)nc2)cc1)c1cnc2[nH]ncc2c1,0.839,0.6197
1,0.05,23,5,5,N#Cc1ccc2c3c([nH]c2c1)C1(CCOCC1)c1cc(OCCN2CCOCC2)ccc1C3=O,0.8248,0.6496
1,0.05,24,1,5,COCCN1C(=O)C(O)=C(C(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)C1c1ccc(O)c(OC)c1,0.8471,0.6627
1,0.05,24,2,5,COc1ccc(NC(=S)N(CCN2CCOCC2)Cc2cc3cc4c(cc3nc2O)OCCO4)cc1,0.8368,0.6636
1,0.05,24,3,5,COc1cccc(CCNC(=O)c2cnc3sc(N4CCOCC4)nn3c2=O)c1,0.8299,0.5389
1,0.05,24,4,5,CS(=O)(=O)N1CCN(c2ccc3ccc(C(=O)NCC(=O)N4CCOCC4)cn23)CC1,0.8202,0.6187
1,0.05,24,5,5,COC(=O)c1[nH]c2ccc(F)cc2c1NC(=O)CCN1CCN(C(=O)c2ccco2)CC1,0.81,0.6439
1,0.05,25,1,5,COc1ccc(N2CCN(CCCNS(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2)cc1,0.8516,0.6876
1,0.05,25,2,5,Cc1cc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2ccncc2)ccc1OCC(C)C,0.8566,0.7092
1,0.05,25,3,5,NC(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,0.861,0.6405
1,0.05,25,4,5,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCOCC4)cc3)nc1-2,0.8214,0.5558
1,0.05,25,5,5,COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C)cc1,0.8217,0.6388
1,0.05,26,1,5,CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2CCN2CCOCC2)cc1OC,0.8677,0.691
1,0.05,26,2,5,COc1ccc(N2CCN(C(=O)CCNS(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,0.8602,0.6693
1,0.05,26,3,5,CCOc1ccc(NC(=O)CSc2nnc3c(n2)[nH]c2ccc(S(=O)(=O)N4CCOCC4)cc23)cc1,0.8454,0.5688
1,0.05,26,4,5,O=C1c2c(O)c(O)cc(S(=O)(=O)NCCN3CCOCC3)c2CN1Cc1ccc(F)c(Cl)c1,0.8314,0.5926
1,0.05,26,5,5,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(C(=O)C=C(O)C(=O)O)ccc3[nH]2)CC1,0.8066,0.654
1,0.05,27,1,5,COC(=O)c1cc(OC(=O)c2ccc(OC)c(O)c2)c(OC)cc1CCN1CCOCC1,0.8501,0.6216
1,0.05,27,2,5,CCN(CC)S(=O)(=O)c1ccc2[nH]cc(C(=O)NCCCN3CCN(c4ccc(OC)cc4)CC3)c(=O)c2c1,0.8578,0.6647
1,0.05,27,3,5,COc1cc(NCCN2CCOCC2)ccc1N=c1[nH]c2c(c(=Nc3ccccc3S(=O)(=O)NC(C)C)[nH]1)CCN2,0.8342,0.5844
1,0.05,27,4,5,Cc1cc(C)cc(CC(=O)N2CCN(c3ccc(C(=O)NC(C(N)=O)C(C)O)cn3)CC2)c1,0.8224,0.6279
1,0.05,27,5,5,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,0.8429,0.6289
1,0.05,28,1,5,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccc(OC)cc3C)CC2)C1c1ccc(F)c(F)c1,0.8522,0.6399
1,0.05,28,2,5,CC(=O)c1ccc(NC(=O)CSc2nc(=O)n(CCN3CCOCC3)c3c2CCC3)cc1,0.8461,0.5909
1,0.05,28,3,5,COc1ccc(N2CCN(C(=O)c3cc4cc(C(=O)O)ccc4[nH]3)CC2)cc1,0.873,0.643
1,0.05,28,4,5,COc1cc2c(Nc3ccccc3CCN3CCOCC3)c(C(N)=O)cnc2cc1-c1c(C)noc1C,0.8237,0.6094
1,0.05,28,5,5,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)cc1OC,0.8349,0.6337
1,0.05,29,1,5,COc1ccc(N2CCN(C(=O)CCn3c(=O)[nH]c4cc(OC)c(OC)cc4c3=O)CC2)cc1,0.8662,0.6357
1,0.05,29,2,5,CCOc1ccc(NS(=O)(=O)c2cc(C(=O)NCCN3CCOCC3)ccc2C)cc1,0.8635,0.6366
1,0.05,29,3,5,COc1ccc(OC)c(CN2CCN(c3ccc(S(=O)(=O)N4CCCC4)cn3)CC2)c1,0.859,0.4267
1,0.05,29,4,5,O=C(C1=C(O)C(=O)N(CCN2CCOCC2)C1c1ccc([N+](=O)[O-])cc1)c1ccc2c(c1)OCO2,0.8692,0.6976
1,0.05,29,5,5,CC(NC(=O)c1ccco1)C(=O)N1CCCN(CCCOc2ccc(-c3noc(CC(C)(C)C)n3)c(F)c2)CC1,0.8178,0.644
1,0.05,30,1,5,COc1c(C(=O)N2CCN(CCCNC(=O)c3cc(O)c(O)c(O)c3)CC2)nc(Cc2ccc(C)cc2)n(C)c1=O,0.8495,0.646
1,0.05,30,2,5,Cc1cc(C)cc(OCC(=O)Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)c1,0.8602,0.4687
1,0.05,30,3,5,COc1ccc(C2C(C(=O)c3ccc(F)cc3)=C(O)C(=O)N2CCCN2CCOCC2)cc1OC,0.895,0.7002
1,0.05,30,4,5,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC(C)C(=O)N3CCCC3)CC2)cc1,0.8232,0.5688
1,0.05,30,5,5,N#Cc1cnc(C(=O)Nc2ccc(C3(CN4CCOCC4)CCOCC3)cc2C2=CCCCC2)[nH]1,0.803,0.6465
1,0.05,31,1,5,COc1ccc(C(=O)c2cc3cc(C)n(CCN4CCOCC4)c3s2)cc1,0.8582,0.01822
1,0.05,31,2,5,COc1ncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,0.8396,0.532
1,0.05,31,3,5,COc1cc(CC(=O)N2CCN(CCc3ccc4c(c3C)COC4=O)CC2)c(F)cc1C#N,0.8268,0.576
1,0.05,31,4,5,CC(C)c1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)C(C)(C)C(=O)N4C)CC2)cc1,0.8274,0.658
1,0.05,31,5,5,COc1cc(N2CCN(C(C)=O)CC2)ccc1N=c1[nH]c(Nc2ccc(N3CCN(C(=O)CO)CC3)cc2OC)ncc1Cl,0.8187,0.5876
1,0.05,32,1,5,CN1C(=O)Cc2cc(S(=O)(=O)Nc3ccc(N4CCOCC4)cc3)ccc21,0.8714,0.5123
1,0.05,32,2,5,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc(F)c(F)c2)CC1,0.8361,0.6677
1,0.05,32,3,5,O=C(NCCCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)c1cnccn1,0.8284,0.6494
1,0.05,32,4,5,COc1cc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCN2CCOCC2)cc(OC)c1OC,0.8734,0.6543
1,0.05,32,5,5,CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCS(=O)(=O)CC3)c2)CC1,0.825,0.61
1,0.05,33,1,5,COc1ccc(-n2nc(C(=O)NCC(=O)N3CCC4(CC3)OCCO4)c3ccccc3c2=O)cc1Cl,0.8411,0.6071
1,0.05,33,2,5,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1Cc2cnc(NCCCN3CCOCC3)nc2N(C)C1=O,0.8421,0.5683
1,0.05,33,3,5,CC(C)c1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)oc4c3)C2)cc1,0.835,0.6523
