Trial,Eta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f
2,0.25,4,3,5,Nc1nc(C(=CCNC(=O)c2cc(Br)c(Br)[nH]2)c2[nH]c(N)nc2C=CCNC(=O)c2cc(Br)c(Br)[nH]2)c[nH]1,0.4985,0.4614
2,0.25,4,4,5,CN(CCCC(O)(P(=O)(O)O)P(=O)(O)O)Cc1no[n+]([O-])c1C(N)=O,0.5322,0.4714
2,0.25,4,5,5,Cc1cc(NC(=O)C(Cl)Cl)cc2c1OCO2,0.5078,0.02128
2,0.25,5,1,5,NC(CCSCCSCCC(N)=NO)=NO,0.439,0.4221
2,0.25,5,2,5,O=c1[nH]c(=O)c2[nH]c(=O)n(CC(O)C(O)C(O)CO)c2[nH]1,0.5446,0.411
2,0.25,5,3,5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NCCc1ccc(O)c(O)c1,0.4973,0.06082
2,0.25,5,4,5,O=C(CC1(O)C2C3CC4C5C3C1C5C(O)(CC(=O)NC(Cc1c[nH]cn1)C(=O)O)C42)NC(Cc1c[nH]cn1)C(=O)O,0.526,0.5243
2,0.25,5,5,5,N=C(N)NS(=O)(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)O,0.5543,0.2952
2,0.25,6,1,5,O=C(CCCC(=O)N1CCCNCCNCCCNCC1)N1CCCNCCNCCCNCC1,0.408,0.4511
2,0.25,6,2,5,CCCCCON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)OCC12)c1nsc(N)n1,0.5627,0.48
2,0.25,6,3,5,O=c1[nH]cnc2c(CN(CCO)C(CO)CO)c[nH]c12,0.5889,0.5506
2,0.25,6,4,5,O=C(O)CCC(CP(=O)(O)C(O)c1ccncc1)C(=O)O,0.632,0.5609
2,0.25,6,5,5,O=C(NCCN(CCNC(=O)c1cc(S(=O)(=O)O)cc(O)c1O)CCNC(=O)c1cc(S(=O)(=O)O)cc(O)c1O)c1cc(S(=O)(=O)O)cc(O)c1O,0.5918,0.5799
2,0.25,7,1,5,CCOC(=O)C(CCc1nn[nH]n1)(CCc1nn[nH]n1)C(=O)OCC,0.5403,0.4083
2,0.25,7,2,5,N=C(N)NCCCC1NC(=O)C(CO)NC(=O)C[S+]([O-])CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,0.6226,0.4789
2,0.25,7,3,5,O=C(NC(CO)C(=O)O)c1nc(NCC(O)CO)c(C(=O)NC(CO)C(=O)O)nc1NCC(O)CO,0.6809,0.4725
2,0.25,7,4,5,O=C(CSCCO)Nc1nccs1,0.5881,0.1135
2,0.25,7,5,5,O=C1Nc2ccc(S(=O)(=O)N(CCO)CCO)cc2C1=Cc1cc(Br)c(O)c(Br)c1,0.642,0.6231
2,0.25,8,1,5,O=S(=O)(O)CCCCCN(Cl)Cl,0.5465,0.06178
2,0.25,8,2,5,O=C(O)CC(NC(=O)CNC(=O)c1cncc(NC2=NCC(O)CN2)c1)c1cc(Cl)cc(I)c1O,0.6715,0.5471
2,0.25,8,3,5,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)O)C1C=Cc1cc(C(=O)[O-])c[n+](CCO)c1,0.6347,0.6034
2,0.25,8,4,5,N#CCCN(CCn1cnc2c(=O)[nH]cnc21)CCP(=O)(O)O,0.6365,0.5233
2,0.25,8,5,5,NC(CCn1c2c(c(=O)n(CCC(N)C(=O)O)c1=O)CCC2)C(=O)O,0.6474,0.5066
2,0.25,9,1,5,Nc1nc2c(c(=O)[nH]1)NC1C(N2)OC2COP(=O)(O)OC2C1(O)O,0.558,0.3815
2,0.25,9,2,5,O=C(O)c1cc2ccc(-n3cc(CCCc4cn(-c5ccc6cc(C(=O)O)n(O)c6c5)nn4)nn3)cc2n1O,0.6522,0.5955
2,0.25,9,3,5,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)c(F)c1,0.6798,0.5676
2,0.25,9,4,5,O=c1ccn(CC2OC(COP(=O)(O)CCNCCO)C(O)C2O)c(=O)[nH]1,0.6774,0.5189
2,0.25,9,5,5,CN(C(=O)CC(N)CCC(N)CO)C1CN=C(NC(N)=O)NC1=O,0.6578,0.5005
2,0.25,10,1,5,CC1(C)CN1P(=O)(NC(=O)OCCN=C1C(O)=C(Cl)C(=NCCOC(=O)NP(=O)(N2CC2(C)C)N2CC2(C)C)C(O)=C1Cl)N1CC1(C)C,0.5741,0.3631
2,0.25,10,2,5,Nc1nc2[nH]c(CCCCc3sccc3C(=O)NC(CCC(=O)O)C(=O)O)cc2c(=O)[nH]1,0.7777,0.5563
2,0.25,10,3,5,O=C(CP(=O)(O)O)OC1CC(C(=O)O)=CC(O)C1O,0.6842,0.4628
2,0.25,10,4,5,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO,0.6955,0.5267
2,0.25,10,5,5,O=C(NC(=Cc1cccc([N+](=O)[O-])c1)C(=O)N(CCO)CCO)c1ccco1,0.7333,0.64
2,0.25,11,1,5,O=C(C1CSC(c2ncccc2O)=N1)N(O)CCOCCOCCN(O)C(=O)C1CSC(c2ncccc2O)=N1,0.6927,0.6091
2,0.25,11,2,5,O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccc(C(=O)O)c3)cc21,0.77,0.532
2,0.25,11,3,5,CNc1ncnc2c1ncn2C1OC(CN(CCI)CCCC(N)C(=O)O)C(O)C1O,0.7195,0.5996
2,0.25,11,4,5,Cc1cc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)CSc4cc(Cl)ccc4Cl)C3SC2)cc(CCC(=O)O)[n+]1CC(O)C(O)C(O)C(O)O,0.7149,0.5746
2,0.25,11,5,5,O=C(O)CNCCNCC(=O)O,0.6702,0.3682
2,0.25,12,1,5,O=C1C=CC2(C=C1Br)CC(C(=O)NCCSSCCNC(=O)C1=NOC3(C=CC(=O)C(Br)=C3)C1)=NO2,0.6492,0.5455
2,0.25,12,2,5,O=C(O)CC(O)(CC(O)CCCCCn1ccc2cc(Cl)ccc21)C(=O)O,0.7703,0.6809
2,0.25,12,3,5,NC(=O)CCC(NC(=O)c1nn(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c12)C(N)=O,0.8084,0.4366
2,0.25,12,4,5,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0.7106,0.3872
2,0.25,12,5,5,OCCN(CCO)c1ncnc2[nH]c3ccc(O)cc3c12,0.7238,0.5805
2,0.25,13,1,5,COC12C(COC(N)=O)c3c(O)c(N=C4C=CC(=NCC(=O)O)C=C4)c(C)c(O)c3N1CC1NC12,0.684,0.5735
2,0.25,13,2,5,O=C(C=Cc1c2ccccc2c(C=CC(=O)NC(CO)(CO)CO)c2ccccc12)NC(CO)(CO)CO,0.7166,0.6238
2,0.25,13,3,5,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCc3cn(CCCCC(=O)O)nn3)C(C)C12,0.7621,0.5271
2,0.25,13,4,5,NC(CCCCNC(=O)C(=O)c1c[nH]c2cc(O)ccc12)C(=O)O,0.8268,0.6248
2,0.25,13,5,5,O=[N+]([O-])c1ccc(CSc2nc(O)c3nc(C4OC(COP(=O)(O)O)C(O)C4O)[nH]c3n2)c(Cl)c1,0.7279,0.481
2,0.25,14,1,5,CC(C)(C)CC1NC(C(O)=NCCC(=O)CO)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,0.7301,0.5689
2,0.25,14,2,5,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCCP(=O)(O)O)C(=O)O)cc3)cnc2n1,0.8148,0.5818
2,0.25,14,3,5,O=C(O)CCCCCCC1Cc2cc(O)cc(O)c2C(=O)O1,0.7572,0.6428
2,0.25,14,4,5,O=C(O)CN1CCN(CC(=O)O)CCN(CC(Cc2ccc([N+](=O)[O-])cc2)N(CC(=O)O)CC(=O)O)CC1,0.733,0.629
2,0.25,14,5,5,O=C1CCN(C2OC(CNC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)CC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,0.7971,0.5626
2,0.25,15,1,5,CCCCCC(=O)C1=C(O)C(C)(CC=C(C)C)C(O)=C(Cc2c(O)c3c(c(C(=O)CCC)c2O)OC(C)(C)C=C3)C1=O,0.7027,0.07235
2,0.25,15,2,5,O=C(O)CCN(Cc1ccc(C(=O)O)c(C(=O)O)c1)Cc1ccc(C(=O)O)c(C(F)(F)F)c1,0.8334,0.6291
2,0.25,15,3,5,O=C(NCC(NS(=O)(=O)c1c(Cl)cccc1Cl)C(=O)O)C1=NOC(CCCCNc2ncc[nH]2)C1,0.7728,0.5407
2,0.25,15,4,5,O=C1c2ccccc2S(=O)(=O)N1CCCN(CCO)CCO,0.7702,0.624
2,0.25,15,5,5,CC(=O)NC1C(O)CC(Oc2ccc(-n3cc(CSc4nnc(C(C)(C)C)[nH]4)nn3)cc2C(F)F)(C(=O)O)OC1C(O)C(O)CO,0.7426,0.5358
2,0.25,16,1,5,O=C(O)CCCSCCN1C(=O)OCC1C=CC(O)Cc1cccc(F)c1,0.7645,0.6427
2,0.25,16,2,5,NC(CO)C(=O)NCCNC(=O)c1ccc2c(c1)C(=O)c1cc(C(=O)NCCNC(=O)C(N)CO)ccc1C2=O,0.7812,0.5921
2,0.25,16,3,5,O=C(O)CN(CCN(CC(=O)O)c1ccccc1O)c1ccccc1O,0.8381,0.6205
2,0.25,16,4,5,CCOC(=O)NC(=O)c1cn(CCN2CCN(c3ncnc4[nH]cnc34)CC2)c(=O)[nH]c1=O,0.7042,0.5496
2,0.25,16,5,5,O=C(c1cc(-c2ccc(Cl)cc2Cl)n[nH]1)N(CCO)CCO,0.8114,0.5753
2,0.25,17,1,5,O=NN(CCCl)C(=O)NCCOC(CCNC(=O)c1ccccc1C(=O)O)n1cc(F)c(=O)[nH]c1=O,0.8184,0.5785
2,0.25,17,2,5,O=C(O)CC(CO)NC(=O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,0.8065,0.6418
2,0.25,17,3,5,CCCc1ccc(CCC(=O)c2c(O)cc(OC(CC(O)CO)C(=O)O)cc2O)cc1O,0.8394,0.645
2,0.25,17,4,5,CC(CCCCn1cnc2c1NC=NCC2O)(Cc1cccc(Br)c1)C(=O)O,0.7624,0.6402
2,0.25,17,5,5,O=c1c(F)cn(C2CC(O)C(CO)O2)c(=O)n1CCCn1c(=O)c(F)cn(C2CC(O)C(CO)O2)c1=O,0.7121,0.5206
2,0.25,18,1,5,O=C(C(CO)CO)N1CC=C(c2c(F)cc(N3CC(COc4ccon4)OC3=O)cc2F)CC1,0.7394,0.5964
2,0.25,18,2,5,NC(CCc1cccc(C(=O)O)c1)(C(=O)O)C1CC1C(=O)O,0.817,0.5749
2,0.25,18,3,5,CNc1nc(Cl)nc2c1ncn2CC(COC(=O)CCC(=O)O)COC(=O)CCC(=O)O,0.7589,0.5048
2,0.25,18,4,5,O=C(Cc1ccc2c(c1)CCO2)NN=C1C(=O)Nc2cc(C(=O)NCCCO)cc(Br)c21,0.8018,0.5487
2,0.25,18,5,5,O=C(O)C(Cc1ccccc1N(CCO)CCO)N1C(=O)c2ccccc2C1=O,0.8751,0.6706
2,0.25,19,1,5,O=C(O)c1cn(COCCO)c2ccc(F)cc2c1=O,0.8295,0.5627
2,0.25,19,2,5,N=C(N)NOCCCOc1cc(Cl)cc(C(=O)N(CCC(=O)O)CC2CC2)c1,0.7729,0.5883
2,0.25,19,3,5,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)C(O)C1O,0.84,0.5548
2,0.25,19,4,5,O=C(O)CN(CC(=O)O)Cc1cc2c(-c3ccccc3C(=O)O)c3cc(CN(CC(=O)O)CC(=O)O)c(=O)cc-3oc2cc1O,0.8354,0.6151
2,0.25,19,5,5,NCC(N)CC(=O)N1CCN(C(=O)CCn2cccc(O)c2=O)CC1,0.7534,0.596
2,0.25,20,1,5,C=CCN(CC(O)=NC(CC(=O)O)C(=O)O)C(=O)CCc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1,0.8073,0.6082
2,0.25,20,2,5,O=C(O)c1cc(NCCO)c2nc(N3CCOCC3)nc(-c3cccc(CO)c3)c2n1,0.7828,0.6114
2,0.25,20,3,5,O=C(O)CCCC(=O)N1CC(=O)Nc2ccccc21,0.8339,0.5497
2,0.25,20,4,5,O=C(NCCCCCCN1CC(O)C(O)C(O)C1CO)c1cccnc1,0.7649,0.6271
2,0.25,20,5,5,O=C(Cn1cccc(O)c1=O)NCCN(CCNC(=O)Cn1cccc(O)c1=O)CCNC(=O)Cn1cccc(O)c1=O,0.7881,0.6217
2,0.25,21,1,5,O=C(CCC(=O)OCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0.7862,0.5896
2,0.25,21,2,5,O=C(O)CCNC(=O)Cc1cc(=O)oc2cc(OP(=O)(O)O)ccc12,0.8593,0.5479
2,0.25,21,3,5,Nc1ncc(C(=O)N2CC(O)C2)nc1-c1ccc(C(O)=NC(CO)c2cc(F)cc(Br)c2)c(F)c1,0.7786,0.6021
2,0.25,21,4,5,O=C(O)CN1C(=O)C(NC(CCCCNCCO)C(=O)O)CCc2ccccc21,0.8798,0.6368
2,0.25,21,5,5,CCCCn1c(N)c(N(CCC(C)C)C(=O)c2cccc(-n3cnnn3)c2)c(=O)[nH]c1=O,0.7834,0.5404
2,0.25,22,1,5,CCC(C(=O)NO)C(CO)Cc1c[n+](CC(=NO)c2ccc(Br)cc2)cn1C,0.7559,0.6183
2,0.25,22,2,5,C=CCN1C(=O)CC2(C1=O)C(=O)N(CCCC(=O)O)c1ccc(Cl)cc12,0.8008,0.5976
2,0.25,22,3,5,O=C(NCCOC1=NOCC1NC(=O)c1cccc(O)c1O)c1cccc(O)c1O,0.8174,0.6155
2,0.25,22,4,5,Cn1c(Cc2nc3cc(F)c(F)cc3[nH]2)nc2ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc21,0.8302,0.5116
2,0.25,22,5,5,NCCCCN(CCCN)C(=O)CCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.7994,0.6222
2,0.25,23,1,5,O=C(Nc1cncc(C(=O)c2cn(C(CO)CO)c3ncncc23)c1)c1cccc(OC(F)(F)F)c1,0.7855,0.567
2,0.25,23,2,5,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CCC(=O)O)C(=O)C2CC(=O)O)cc1,0.8603,0.5994
2,0.25,23,3,5,O=C(CCCCCCN1C(=O)C(=NO)c2cccc(Cl)c21)NO,0.8307,0.6097
2,0.25,23,4,5,O=C(CC(=O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)OCc1ccc(O)cn1,0.8324,0.557
2,0.25,23,5,5,O=C(O)CN=C1c2c(O)cccc2Cc2cc(CO)cc(O)c21,0.8261,0.5856
2,0.25,24,1,5,CCn1c(CCC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c(C)c1C(=O)NCc1cnc(C)cn1,0.8226,0.6332
2,0.25,24,2,5,O=C(O)COc1cccc(C=C2SC(=O)N(CC(=O)O)C2=O)c1,0.8374,0.536
2,0.25,24,3,5,CCC(CO)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.8255,0.6476
2,0.25,24,4,5,NC(CN=C(O)Nc1cccc(C(=O)O)c1O)C(=O)O,0.8265,0.5235
2,0.25,24,5,5,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.8095,0.6485
2,0.25,25,1,5,O=C(Nc1nnc(CCCCc2nnc(NC(=O)C(O)c3cccc(Cl)c3)s2)s1)C(O)c1cccc(Cl)c1,0.788,0.5505
2,0.25,25,2,5,CN1Cc2cc(C(=O)NCCNc3ncccn3)ccc2NC(CC(=O)O)C1=O,0.8558,0.5715
2,0.25,25,3,5,CCc1cc2c(cc1N1CCN(CC(O)(CCC(=O)O)CC(=O)O)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,0.8146,0.6734
2,0.25,25,4,5,O=C(OCC(=O)N(CCO)CCO)c1ccccc1,0.8586,0.584
2,0.25,25,5,5,N=C(N)NCCCC(NC(=O)OCCCCCn1cnc2c(O)ncnc21)C(=O)O,0.8096,0.5444
2,0.25,26,1,5,NC(=O)n1cc(CC(=O)N2C(C(=O)NCc3cccc(Cl)c3F)CC3CC32)c2cc(OCCO)ccc21,0.8067,0.6157
2,0.25,26,2,5,O=C(O)CC(NC(=O)CCCCc1ccc2c(n1)NCCC2)c1cncnc1,0.8124,0.605
2,0.25,26,3,5,CC1CN(C(C)CO)C(=O)c2cc(Br)cnc2OC1CN(C)Cc1ccccc1C(=O)O,0.8295,0.6269
2,0.25,26,4,5,O=C(NCCCCCCNC(=O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,0.9002,0.6647
2,0.25,26,5,5,NCCSCc1nc(Cl)sc1SC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3cccc(N)n3)C2SC1,0.7927,0.5107
2,0.25,27,1,5,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1cc(Br)ccc1OCC(F)(F)F,0.7917,0.6086
2,0.25,27,2,5,O=C(O)CCSC(SCCC(=O)O)c1cccc(C2CC2c2ccc3ccc(Cl)cc3n2)c1,0.8294,0.2174
2,0.25,27,3,5,O=C(CCCCn1ccc(=O)[nH]c1=O)Nc1ccc(O)c(C(=O)O)c1,0.9089,0.6013
2,0.25,27,4,5,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(NCCCO)nc(-c3ccccc3)n2)CC1,0.879,0.617
2,0.25,27,5,5,O=C(O)CC(O)(CSCCCCCCc1cccc(Cl)c1Cl)C(=O)O,0.8465,0.6303
2,0.25,28,1,5,CC(C)OCc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,0.821,0.6135
2,0.25,28,2,5,N=C(N)NCCCCN(CC(N)=O)C(=O)CC1C(=O)N(CCc2ccc(Cl)cc2Cl)CC(=O)N1CCc1ccc(Cl)cc1Cl,0.8076,0.5779
2,0.25,28,3,5,O=C(CCc1cccc([N+](=O)[O-])c1)NC(Cn1cncn1)CP(=O)(O)O,0.8187,0.5561
2,0.25,28,4,5,NCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,0.7894,0.6071
2,0.25,28,5,5,CC(C)(CCCC(=O)N1CCc2c(n(Cc3cnc(C(F)(F)F)s3)c3ncccc23)C1)C(=O)O,0.7865,0.5756
2,0.25,29,1,5,CC(C)(CCO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1CC(O)CO,0.7911,0.6377
2,0.25,29,2,5,Cc1ccc(S(=O)(=O)NCCCn2nnc(C(=O)O)c2C(=O)O)cc1,0.829,0.5035
2,0.25,29,3,5,NCCCCCCOc1ccc2c(c1)CCN(CC(=O)O)C2=O,0.8326,0.6221
2,0.25,29,4,5,O=C(NC(=S)Nc1cccc(O)c1)c1cn(CCO)c2c(cc(O)c3ncccc32)c1=O,0.829,0.5694
2,0.25,29,5,5,CN(Cc1ccc2nc(CO)nc(O)c2c1)c1cnc(C(=O)NC(CCC(=O)O)C(=O)O)s1,0.8658,0.5772
2,0.25,30,1,5,CCOC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(O)=NCCCO,0.8161,0.5577
2,0.25,30,2,5,O=C(O)CN1CN(Cc2ccc(Br)cc2F)S(=O)(=O)c2cc(Cl)cnc21,0.8143,0.5262
2,0.25,30,3,5,CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCCCCC(=O)NO)c3C2)c(O)cc1O,0.8332,0.5949
2,0.25,30,4,5,O=C(O)c1ccc(CCCN2C(=O)CCC2CCC(O)Cc2ccc(Cl)cc2)s1,0.8346,0.5376
2,0.25,30,5,5,CN(C)C(=O)c1ccc2c(c1)N(C)C(CC(=O)NC(CO)CO)CO2,0.8115,0.5868
2,0.25,31,1,5,CCCCN(CCCC)C(=O)c1nn(-c2ccc(OCC(=O)O)cc2C(=O)N2Cc3ccccc3CC2CO)c(C)c1Cl,0.8326,0.5526
2,0.25,31,2,5,O=C(CCCNC(=O)C(Cc1ccc(O)c(Br)c1)=NO)NO,0.8431,0.5628
2,0.25,31,3,5,COc1ccc2cc(C(=O)NCCC(CCO)CC(O)Cn3ccnc3[N+](=O)[O-])c(=O)oc2c1,0.8301,0.6572
2,0.25,31,4,5,CC(=O)NC1C(NC(=N)NC(=O)Cn2cc(-c3ccc(F)cc3)nn2)C=C(C(=O)O)OC1C(O)C(O)CO,0.8073,0.5359
2,0.25,31,5,5,O=c1c2ccc3c(=O)n(CCCCCO)c(=O)c4c(NCCCCCO)cc(c(=O)n1CCCCCO)c2c34,0.773,0.6003
2,0.25,32,1,5,CC(C)(N)C(=O)NC(COCc1ccccc1C#N)c1nnnn1CCOC(=O)NCCCCO,0.8074,0.545
2,0.25,32,2,5,CCCCC(=CCn1oc(=O)n(CC(=O)O)c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1,0.8284,0.5113
2,0.25,32,3,5,O=C(O)CC1(CC(=O)O)CC2(O)C3Cc4ccc(O)cc4C2(CCN3CC2CC2)CC1=O,0.7815,0.6511
2,0.25,32,4,5,Cn1c(=O)c(F)c(Nc2ccc(Br)cc2F)c2c(=O)n(CC(O)CO)cnc21,0.8006,0.5172
2,0.25,32,5,5,CN(C)c1cccc2c(S(=O)(=O)NCCCCCCN3CC(O)C(O)C(CO)C3)cccc12,0.8194,0.6942
2,0.25,33,1,5,CCN(CC)CCCNC(=O)c1ccc2c(SCC(=O)O)c3c(nc2c1)CCC3,0.8307,0.5632
2,0.25,33,2,5,OCCCCOc1cc(CO)c2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,0.8154,0.3473
2,0.25,33,3,5,O=C(O)c1ccc(S(=O)(=O)N2CCN(C(=O)Cn3c(=O)oc4ccc(Cl)cc43)C(CN3CCCC3)C2)cc1O,0.7952,0.6588
2,0.25,33,4,5,O=C(CCCCc1cn(Cc2ccccc2Cn2cc(CCCCC(=O)NO)nn2)nn1)NO,0.8165,0.613
2,0.25,33,5,5,NC(CCC(=O)O)C(=O)Oc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12,0.8273,0.5627
2,0.25,34,1,5,NC(=O)c1cccc(C2CC3CCC(C2)N3CCN(CC2CCCCC2)C(=O)CC(O)CO)c1,0.7893,0.6507
2,0.25,34,2,5,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCC(=O)O)n1,0.8712,0.5814
2,0.25,34,3,5,O=C(C=Cc1ccc(Cl)c(Cl)c1)NCCCCCCN1CCN(C(=O)Nc2ccc(F)c(Cl)c2)CC1,0.8383,0.09337
2,0.25,34,4,5,Cn1c(CCCC(=O)O)nc2ccc(N(CCO)CCCl)cc21,0.8419,0.4666
2,0.25,34,5,5,O=C(O)c1cc(NC(=O)c2ccc3c(c2)C(=O)N(CC2CCCO2)C3=O)cc(C(=O)O)c1,0.8347,0.6105
2,0.25,35,1,5,CNC(=O)c1c(C(N)=O)nc2n1CCOc1ccc(C#CC(C)(O)CO)cc1-2,0.7843,0.5131
2,0.25,35,2,5,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.8129,0.5868
2,0.25,35,3,5,NCCCC(OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCCC1C(=O)O,0.823,0.611
2,0.25,35,4,5,Cc1ccccc1C(CC(=O)O)NC(=O)c1cnc(NCCO)c(Cl)c1,0.8721,0.5628
2,0.25,35,5,5,O=C(OCCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.7951,0.5536
2,0.25,36,1,5,O=C(CN1CC(CO)=CCC(NC(=O)c2ccc3ccccc3c2)C1=O)NC1CC(=O)OC1O,0.8207,0.6612
2,0.25,36,2,5,O=C(O)CCCCc1cc(=O)oc2c(CN3CCCCC3)c(O)ccc12,0.842,0.6474
2,0.25,36,3,5,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4cc(F)ccc34)nc12,0.8108,0.5771
2,0.25,36,4,5,O=C(O)CN(CCN(CC(=O)O)C(Cc1ccc(N=C=S)cc1)C(=O)O)CC(=O)O,0.8481,0.6161
