Trial,Eta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f
2,0.1,4,2,5,CCC1(OC(=O)CNC(=O)CNC(=O)CCC(N)C(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.7136,0.5834
2,0.1,4,3,5,CN(CCCCN(C)c1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O)C(=O)CCCCCNC(=O)OCc1ccccc1,0.6769,0.5884
2,0.1,4,4,5,CC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)NCCc2cc3c(cc2[N+](=O)[O-])OCO3)CC1,0.7029,0.6045
2,0.1,4,5,5,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CNC(C)=O)c4)c(=O)oc3c2C)OC1(C)C,0.7084,0.5445
2,0.1,5,1,5,O=NN(CCCl)C(=O)NCCOC(CCNC(=O)c1ccccc1C(=O)O)n1cc(F)c(=O)[nH]c1=O,0.749,0.5785
2,0.1,5,2,5,Cc1cc(C)c(S(=O)(=O)NC(CNC(=O)C2=NOC3(C2)CC(CNC2N=CC=N2)N(C(=O)OCc2ccccc2)C3)C(=O)O)c(C)c1,0.7739,0.6027
2,0.1,5,3,5,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(NC(=O)C(CC(C)C)NC(=O)C(C)N)C(O)C(C)O1,0.7195,0.5524
2,0.1,5,4,5,CC(=O)NCCCCN(CCCNC(C)=O)C(=O)CNS(=O)(=O)c1cccc2c(N(C)C)cccc12,0.7632,0.6458
2,0.1,5,5,5,NC(=O)CCC1NC(=O)C(CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCC(C(N)=O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,0.702,0.557
2,0.1,6,1,5,COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(N(CC(C(=O)O)c2ccccc2)C(=O)C(=O)O)cc1)NC(=O)OC(C)(C)C,0.7859,0.6671
2,0.1,6,2,5,N=C(N)NCCCC(NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)NC1CCCN(C(=N)N)C1O,0.7769,0.5645
2,0.1,6,3,5,O=C(O)CN(CC(=O)O)Cc1cc2c(-c3ccccc3C(=O)O)c3cc(CN(CC(=O)O)CC(=O)O)c(=O)cc-3oc2cc1O,0.7674,0.6151
2,0.1,6,4,5,CC(=O)NC1C(O)CC(Oc2ccc(-n3cc(COC(=O)Nc4ccccc4[N+](=O)[O-])nn3)cc2C(F)F)(C(=O)O)OC1C(O)C(O)CO,0.7612,0.5615
2,0.1,6,5,5,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,0.7461,0.4871
2,0.1,7,1,5,CC(C(=O)NC(CCCNC(=O)c1cccc(OCC(=O)O)c1)C(=O)NCCc1cccc2c1oc1c(CCC(N)=O)cccc12)c1ccc([N+](=O)[O-])cc1,0.8044,0.6335
2,0.1,7,2,5,COC1C(=O)N2C(C(=O)N(CC(=O)O)Cc3ccccc3)=C(COC(C)=O)CS(=O)(=O)C12,0.8018,0.559
2,0.1,7,3,5,O=C(O)CCC(NC(=O)CC1OC(CNC(=O)c2ccccc2C(=O)Nc2cc(Cl)ccc2Cl)C(O)C(O)C1O)C(=O)O,0.8139,0.5909
2,0.1,7,4,5,CCC(C)C(NC(=O)C(O)Cc1ccc(O)cc1)C(=O)N1C(C(=O)NCCCCN=C(N)N)CC2CCC(OS(=O)(=O)O)CC21,0.7684,0.582
2,0.1,7,5,5,COC(=O)c1cc(CNC(=O)c2c(OC)cc(O)c3c2OC2=CC(O)=C(C(C)=O)C(=O)C23C)c2ccccc2c1,0.7788,0.5488
2,0.1,8,1,5,O=C(O)CC(NC(=O)C(CCCCNS(=O)(=O)c1ccc(O)c(C(=O)O)c1)c1ccccc1)C(=O)c1ncc(-c2c(Cl)cccc2Cl)o1,0.8458,0.5075
2,0.1,8,2,5,CC(=O)Oc1cccc(C(=O)NCCCCCN(CC(=O)O)C(=O)c2cccc(OC(C)=O)c2OC(C)=O)c1OC(C)=O,0.8281,0.6078
2,0.1,8,3,5,COC1C(O)C(n2ccc(=O)[nH]c2=O)OC1C(OC1OC(C(=O)NCCc2ccccc2)=CC(O)C1O)C(N)=O,0.7966,0.5135
2,0.1,8,4,5,NC(=O)C1CCCN1C(=O)C(Cc1ccc([N+](=O)[O-])cc1)NC(=O)CNC(=O)C(CS(=O)(=O)O)NC(=O)C(N)Cc1ccc(O)cc1,0.8194,0.5837
2,0.1,8,5,5,CN(C)CCCNC(=O)c1cc(NC(=O)CCNC(=O)c2ccc3c(c2)C(=O)c2ccccc2C3=O)cn1C,0.8228,0.6007
2,0.1,9,1,5,CC(C)C(O)C(=O)N1CC(OCCCc2ccccc2)CC1C(=O)NC(CC(F)F)C(=O)NCCc1c(F)cc(C(=O)O)cc1F,0.8248,0.5989
2,0.1,9,2,5,COC(=O)c1cccc(O)c1C(=O)c1c(O)cc(C(=O)OCC(Cc2ccc(O)cc2)NS(=O)(=O)c2ccccc2)cc1O,0.8337,0.598
2,0.1,9,3,5,C[n+]1c(-c2cccc(C(=O)NCCCCCC(=O)NCCC(=O)NC(CCCN=C(N)N)C(=O)O)c2)c2cc(N)ccc2c2ccc(N)cc21,0.8067,0.6295
2,0.1,9,4,5,CNC(=O)NC(=N)NCCCC1NC(=O)C(Cc2ccccc2)NC(=O)CC(C(=O)O)NC(=O)CC(C(=O)O)NC(=O)C(Cc2ccccc2)N(C)C1=O,0.8096,0.5812
2,0.1,9,5,5,CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(N(C)CCS(C)(=O)=O)cc(-c3ccccc3)n2)CC1,0.8255,0.6295
2,0.1,10,1,5,Cc1ccc(S(=O)(=O)N(C)CC2Oc3c(NC(=O)CCCCCC(=O)Nc4ccccc4N)cccc3C(=O)N(C(C)CO)CC2C)cc1,0.8125,0.6064
2,0.1,10,2,5,CC(N)C(=O)NCCN(CC(=O)NC(C)C(=O)O)C(=O)C(C)NC(=O)OCc1ccccc1,0.8349,0.5409
2,0.1,10,3,5,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3cccc(C(=O)c4cc(Cl)cc(C(=O)c5ccccc5O)c4O)c3O)C2SC1,0.8167,0.571
2,0.1,10,4,5,CCCCCCCCOc1ccc(NC(=O)C(CCCNC(=O)OC(C)(C)C)NC(=O)C2(O)CC(O)C(O)C(OC(=O)C=Cc3ccc(O)c(O)c3)C2)cc1,0.8064,0.6606
2,0.1,10,5,5,CN(Cc1cccc(F)c1)C(=O)CCCNC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,0.8259,0.6226
2,0.1,11,1,5,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1C(=O)NCCCCC(NC(=O)c1ccc(F)cc1)C(=O)O,0.8551,0.6552
2,0.1,11,2,5,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)c1ccccc1,0.8219,0.6006
2,0.1,11,3,5,O=C(CCC(NC(=O)OCc1ccccc1)C(=O)OCCCCCl)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)OCCCCCl,0.8149,0.5713
2,0.1,11,4,5,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N(CC(=O)O)C1CCC2(CC1)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(=O)(=O)N2,0.8217,0.61
2,0.1,11,5,5,CC(C)(C)OC(=O)NCCNCCC(=O)Nc1cccc2c1C(=O)c1c(NC(=O)CCNCCNC(=O)OC(C)(C)C)cccc1C2=O,0.7961,0.5842
2,0.1,12,1,5,CCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(CCCCN)NC(=O)c1cc(O)ccc1O)C(C)CC)C(=O)O,0.8411,0.5983
2,0.1,12,2,5,CS(=O)(=O)NC(=O)C1CN(CCCC(=O)O)c2cccc(NC(=O)c3ccc(OCCCCc4ccccc4)cc3)c2O1,0.8612,0.6738
2,0.1,12,3,5,CC(C)(NC(=O)CN1C(=O)c2ccccc2C1=O)C(=O)NCCCCC(NC(=O)CC(O)(C(F)(F)F)C(F)(F)F)C(=O)O,0.8176,0.5631
2,0.1,12,4,5,COc1cc(C)c(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)C(CCC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)C(=O)NO)c(C)c1C,0.835,0.6098
2,0.1,12,5,5,O=C(NCCCN(CCCCN(CCCNC(=O)c1cccc(=O)n1O)C(=O)c1cccc(=O)n1O)C(=O)c1cccc(=O)n1O)c1cccc(=O)n1O,0.8045,0.6423
2,0.1,13,1,5,CCCCc1nc(SCCCCOC(C)=O)c(C(=O)O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NCCC)cc1,0.8413,0.435
2,0.1,13,2,5,O=C(O)CCC(=O)N(Cc1cccc(C(=O)NC(CCC(=O)O)C(=O)O)c1)c1ccc(C=C2SC(=S)NC2=O)cc1,0.843,0.645
2,0.1,13,3,5,CCCCC(C(N)=O)N(C)C(=O)C(Cc1ccccc1)NC(=O)C(CCCNC(N)=O)NC(=O)C(N)Cc1c(C)cc(O)cc1C,0.8817,0.5996
2,0.1,13,4,5,COc1ccc2cc(C(C)C(=O)NCCCCNC(=O)CCC(=O)OC3c4cc5c(cc4C(c4cc(OC)c(OC)c(OC)c4)C4C(=O)OCC34)OCO5)ccc2c1,0.784,0.3679
2,0.1,13,5,5,O=C(O)CC(NC(=O)c1cncc(S(=O)(=O)NC2CC2)c1)C(=O)COC(=O)c1cccc2ccccc12,0.8402,0.5988
2,0.1,14,1,5,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc2ccccc2)C(=O)O)cc1,0.8851,0.5754
2,0.1,14,2,5,CCCCCCCC(=O)OCC(NC(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)n1)C(=O)O,0.8368,0.6215
2,0.1,14,3,5,NC(=O)C1CCCN1C(=O)C(CCCN=c1c(O)c(O)c1=O)NC(=O)OCC1c2ccccc2-c2ccccc21,0.82,0.6361
2,0.1,14,4,5,CCCN(CCC)C(=O)c1cccc(C(=O)NC(COCc2cc(F)cc(F)c2)C(O)CC(=O)NC(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)C(C)C)c1,0.8186,0.5911
2,0.1,14,5,5,CN(CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)C(=O)CCC(=O)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0.8106,0.589
2,0.1,15,1,5,CCOC(=O)C(CCCCNC(=O)c1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,0.87,0.6798
2,0.1,15,2,5,NC(=O)CC(NC(=O)C1(NC(=O)C(Cc2ccc(O)c(C(=O)O)c2)NC(=O)C(=O)O)CCCCC1)C(=O)NCCCc1cccc2ccccc12,0.8464,0.6296
2,0.1,15,3,5,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NC(CCC(=O)O)C(=O)O)cc1OC,0.8653,0.6158
2,0.1,15,4,5,CC(=O)OCC1OC(OC(C)=O)C(NC(=O)c2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)C(OC(C)=O)C1OC(C)=O,0.8163,0.4871
2,0.1,15,5,5,Cc1cccc(C)c1N(CC(=O)NC(Cc1ccccc1)C(O)CN(CC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)CC(=O)N(C)C,0.8292,0.6526
2,0.1,16,1,5,CCN(CC)C(=O)C(Cc1ccc(O)cc1)NC(=O)c1cccc(CC(NC(=O)C2CCC(=O)N2Cc2ccccc2)C(=O)O)c1,0.8973,0.6764
2,0.1,16,2,5,NS(=O)(=O)c1ccccc1NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc1ccccc1S(N)(=O)=O)CC(=O)O,0.8345,0.6104
2,0.1,16,3,5,CN(c1ccsc1C(=O)NC(CCCNC(=N)N)C(=O)O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.8457,0.5713
2,0.1,16,4,5,CCCCCCCC(CC(=O)NC1CCCCN(O)C1=O)OC(=O)C(CCCCN(O)C=O)NC(=O)c1coc(-c2ccccc2O)n1,0.8245,0.6016
2,0.1,16,5,5,C#CCn1cc(C(=O)NCCCOC(=O)C2OC(C)(C)N(C(=O)OC(C)(C)C)C2c2ccccc2)c(=O)c2cccnc21,0.8093,0.6011
2,0.1,17,1,5,CCOC(=O)C1=C(C)N(CCCC(=O)NC(CC(=O)NCCC(=O)O)Cc2cccc3ccccc23)C(=O)NC1c1ccc(Br)cc1,0.8579,0.5696
2,0.1,17,2,5,NC(=O)C1(NC(=O)C(CCCCNC(=O)c2cccc(OCC(=O)O)c2)NC(=O)c2ccc(Oc3ccccc3)cc2)CCS(=O)(=O)CC1,0.8866,0.6789
2,0.1,17,3,5,CC(C)CNC(=O)C(C)NCC(Cc1ccccc1)NC(=O)c1cc(CCC2CC2C)cc(N(C)S(C)(=O)=O)c1,0.8332,0.6081
2,0.1,17,4,5,CCCCOC(=O)Nc1cccc(NC(=O)NC(=O)N2CCN(C(=O)CN3C(=O)C(=O)c4cc([N+](=O)[O-])ccc43)CC2)c1,0.8173,0.6275
2,0.1,17,5,5,CC(C)(C)OC(=O)C(O)(CC(=O)NCCCN(O)C(=O)C=Cc1ccccc1)CC(=O)NCCCN(O)C(=O)C=Cc1ccccc1,0.8311,0.6791
2,0.1,18,1,5,CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NC(CC2CCCCC2)C(N)=O)C1=O,0.8594,0.6473
2,0.1,18,2,5,CCN(Cc1ccccc1[N+](=O)[O-])C(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1ccc(O)cc1)N=C(N)N,0.8631,0.6027
2,0.1,18,3,5,Cc1c(C)c(S(=O)(=O)NC(=N)NCCCC(NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(=O)Cc2ccccc2)c(C)c2c1OC(C)(C)CC2,0.8412,0.3782
2,0.1,18,4,5,COC(=O)c1c(O)cccc1OCCCCCN1CCc2ccc(N(C(=O)C(=O)O)c3ccccc3C(=O)O)cc2C1,0.854,0.6947
2,0.1,18,5,5,CS(=O)(=O)OCCN(CCOS(C)(=O)=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)c(F)c1,0.8184,0.5455
2,0.1,19,1,5,CSCCC(C(=O)NCC(=O)O)N1C(=O)c2cc(NC(C)=O)ccc2NC(=O)C1c1ccccc1,0.8475,0.5993
2,0.1,19,2,5,NCCCCC(NC(=O)OCc1ccccc1)C(=O)NC12CC3CC(C1)CC(N(CC(=O)O)C(=O)COc1ccccc1)(C3)C2,0.8587,0.6239
2,0.1,19,3,5,O=C(O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(=O)O,0.8882,0.6967
2,0.1,19,4,5,CCN(CC)S(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2C(=O)O)c1,0.845,0.5757
2,0.1,19,5,5,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(CO)c1ccccc1,0.8234,0.6098
2,0.1,20,1,5,CCc1cc(CC(NC(C)=O)C(=O)NCCCCC(=O)NC(CSCc2ccccc2)C(=O)O)ccc1N(C(=O)C(=O)O)c1ccccc1C(=O)O,0.8937,0.6619
2,0.1,20,2,5,O=C(NCC(NS(=O)(=O)c1ccccc1)C(=O)O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,0.8561,0.622
2,0.1,20,3,5,NCCCCNC(=O)C1CN(C(=O)C(N)CC(N)=O)CC1C(=O)NCCc1ccc2ccccc2c1,0.8379,0.6171
2,0.1,20,4,5,CC(C)(C)OC(=O)c1ccccc1C(=O)c1ccc(OCCCOC(=O)NC(Cc2cc(I)c(O)c(I)c2)C(=O)OC(C)(C)C)cc1,0.8377,0.1086
2,0.1,20,5,5,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C(=O)N1,0.854,0.6823
2,0.1,21,1,5,O=C(CC1CNC(C(=O)N2CCC(c3ccccc3)C2)C(C(=O)NO)C1)NCCCCCNC(=O)OCc1ccccc1,0.8793,0.6542
2,0.1,21,2,5,CCOC(=O)C=CC(CCC(N)=O)NC(=O)C1Cc2ccccc2CN1C(=O)C(NC(=O)c1cccc(O)c1C)C(C)C,0.8496,0.6062
2,0.1,21,3,5,CCC(C(=O)NC(CC(=O)O)C(=O)CNCCCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,0.8742,0.6578
2,0.1,21,4,5,O=C(CF)NC1C(O)CC(OCc2cccc(F)c2F)(C(=O)O)OC1C(O)C(O)CNC(=O)c1ccccc1,0.8449,0.5714
2,0.1,21,5,5,N=C(CCCSC1CC(=O)N(CCCCC(NC(=O)CNC(=O)c2cccc(I)c2)C(=O)O)C1=O)NC(=O)C(N)CCCCN,0.8244,0.5655
2,0.1,22,1,5,CC(NC(=O)c1cc(OCC(=O)NCCCCCN)cc(OS(=O)(=O)Cc2ccccc2)c1)c1ccccc1,0.8808,0.6166
2,0.1,22,2,5,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2)C(=O)NCC(=O)O,0.8734,0.5962
2,0.1,22,3,5,CCCN(CCc1cccc(-c2ccccc2)c1)C(=O)C1OC(C(=O)O)=CC(N)C1NC(C)=O,0.8442,0.6847
2,0.1,22,4,5,Cc1ccccc1NC(=O)NCCCCC(CC(=O)O)NC(=O)C(C)(Cc1c[nH]c2ccccc12)NC(=O)OC1C2CC3CC(C2)CC1C3,0.848,0.2696
2,0.1,22,5,5,CC(OC(=O)C(C)NC(=O)c1ccccc1)OC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.8322,0.6229
2,0.1,23,1,5,O=C(CCCCCN1C(=O)c2ccc(NC(=O)c3ccccc3)cc2S1(=O)=O)NO,0.8652,0.6394
2,0.1,23,2,5,CCOC(=O)N1CCC(NC(=O)C(CCc2ccccc2)NC(CCNS(=O)(=O)c2ccc(OC)cc2)C(=O)O)CC1,0.8847,0.6362
2,0.1,23,3,5,CC(=O)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)NCCCCCCCCCCCC2Cc3cc(O)ccc3C3CCC4(C)C(O)CCC4C23)cc1,0.8491,0.009299
2,0.1,23,4,5,NC(=O)CCC(NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCCC1C(=O)NCCCCN=C(N)N,0.8834,0.6218
2,0.1,23,5,5,O=C(O)COCC(=O)N(CCOCCN(Cc1ccccc1)C(=O)COCC(=O)O)Cc1ccccc1,0.8395,0.6702
2,0.1,24,1,5,CCOC(=O)CCC(NC(=O)C(C)NC(=O)CNC(=O)c1cc2cccc(-c3ccccc3)c2[nH]1)C(=O)OCC,0.8841,0.5935
2,0.1,24,2,5,COc1cccc(CNC(=O)NCC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1,0.8833,0.6121
2,0.1,24,3,5,CCCN(Cc1ccc(Oc2ccccc2)cc1)C(=O)C1CC(C(=O)N(CCC)Cc2ccc(Oc3ccccc3)cc2)C(CC(=O)O)(C(=O)O)C1,0.8374,0.04682
2,0.1,24,4,5,COCCNC(=O)CCCn1c(=O)c2ccccc2n(Cc2cccc([N+](=O)[O-])c2)c1=O,0.8385,0.6379
2,0.1,24,5,5,CSCCC(NC(=O)N1C(=O)OCC1c1ccccc1)C(=O)NC(CCC(=O)O)C(N)=O,0.8541,0.5755
2,0.1,25,1,5,COc1ccccc1C(=O)NCC(=O)OCC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1,0.8715,0.5456
2,0.1,25,2,5,C=C(NC(=O)CCCC(N)C(=O)O)C(=O)NC(COCc1ccccc1)C(=O)O,0.8575,0.5245
2,0.1,25,3,5,N=C(N)NCCCC(NC(=O)c1ccc(C=C2SC(=O)N(C3CCC3)C2=O)cc1)C(=O)NC(CCCCN)C(=O)NC(C(N)=O)c1ccccc1,0.8591,0.6388
2,0.1,25,4,5,O=C(CN1C(=O)C(=NNC(=O)c2cc([N+](=O)[O-])ccc2O)c2ccccc21)NC1CCCCC1,0.8329,0.628
2,0.1,25,5,5,CCCC1C(=O)N(CS(=O)(=O)NC(CCCCNC(=O)OCc2ccccc2)C(=O)OC)S(=O)(=O)N1C,0.8616,0.5417
2,0.1,26,1,5,CN(Cc1ccccc1)C(=O)C(CC(=O)O)NC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,0.8535,0.5918
2,0.1,26,2,5,O=C(CNS(=O)(=O)c1ccccc1)OCC(=O)c1cccc([N+](=O)[O-])c1,0.8702,0.5339
2,0.1,26,3,5,NC(=O)NCCNC(=O)C1CNC(=O)NCCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N1,0.846,0.5818
2,0.1,26,4,5,CN(C)CCCCCC(=O)Nc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(CC(=O)O)C(=O)COC(=O)c2c(Cl)cccc2Cl)c1=O,0.8353,0.5797
2,0.1,26,5,5,NCCCNCCCCNCCCNC(=O)CCC(=O)N1CC(=Cc2ccc(O)c(O)c2)C(=O)C(=Cc2ccc(O)c(O)c2)C1,0.7962,0.6446
2,0.1,27,1,5,CC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)Cn1ccc(=O)n(CC(=O)O)c1=O)C(C)C)C(=O)C(=O)NCc1ccccc1,0.8509,0.5446
2,0.1,27,2,5,NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CCc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1,0.8516,0.6243
2,0.1,27,3,5,COC(=O)c1c(O)cccc1OCCCNC(=O)c1cn(Cc2ccccc2)c2cc(F)ccc2c1=O,0.8659,0.634
2,0.1,27,4,5,N=C(N)NCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1,0.8412,0.6592
2,0.1,27,5,5,O=C(COC(=O)CCN1C(=O)c2ccccc2C1=O)Nc1ccccc1[N+](=O)[O-],0.8408,0.5958
2,0.1,28,1,5,O=C(CCNC(=O)N1CC(=O)Nc2ccccc21)NCCc1cccc(F)c1,0.8432,0.5992
2,0.1,28,2,5,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)c1cc([N+](=O)[O-])ccc1Cl)C(N)=O,0.8842,0.6017
2,0.1,28,3,5,CCC(CC)C(=O)Nc1cc(N(Cc2cccs2)C(=O)C=Cc2ccc(O)c(O)c2)ccc1OCC(=O)O,0.8197,0.4873
2,0.1,28,4,5,CCOC(=O)N1CCN(C(=O)C(CCCCO)NC(=O)c2cc(OCC(=O)N3CCCC3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1,0.8307,0.6012
