Trial,Eta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f
2,0.05,3,3,5,NCCCC(NC(=O)CC(N)Cc1c[nH]c2ccccc12)C(=O)N1CCCC1C(=O)O,0.7148,0.6242
2,0.05,3,4,5,Cc1ccccc1COCC(C#N)NC(=O)C(CC(C)C)NC(=O)N1CCOCC1,0.7242,0.5438
2,0.05,3,5,5,CC(NC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)C)C(=O)NC(CCC(=O)O)C(=O)O,0.6916,0.5209
2,0.05,4,1,5,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,0.8057,0.6069
2,0.05,4,2,5,CCOC(=O)C(Cc1ccc(OC)cc1)NC(=O)C1(NC(=O)C(SC(=O)COC)C(C)C)CCCC1,0.7406,0.5802
2,0.05,4,3,5,NC(=O)CC(N)C(=O)N1Cc2ccccc2CC1C(=O)NC(CC(N)=O)C(=O)O,0.7211,0.5319
2,0.05,4,4,5,CCOc1ccc(NC(=O)N2CCC(NC(=O)C(Cc3ccccc3OC)NC(C)=O)CC2)cc1,0.7242,0.6504
2,0.05,4,5,5,COC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)N1CCCC1C(C)=O,0.695,0.4861
2,0.05,5,1,5,CC(=O)NC(C(=O)NC(Cc1ccc(F)cc1)C(=O)N1CCCC1C(N)=O)C(C)C,0.8367,0.5356
2,0.05,5,2,5,COc1ccccc1CNC(=O)C(C)NC(=O)C1CCN(C(=O)C(N)CCSC)CC1,0.7632,0.5736
2,0.05,5,3,5,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCCC3C(=O)N3CCCC3)n(-c3ccccc3)n2)CC1,0.7179,0.5957
2,0.05,5,4,5,CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)NNc1ccc(OC)cc1)CC(C)C,0.755,0.5877
2,0.05,5,5,5,COCC#CCC(NS(=O)(=O)c1ccc(NC(=O)N2CCCC2)cc1)C(=O)O,0.7162,0.5714
2,0.05,6,1,5,CNC(C)C(=O)NC(CCC(N)=O)C(=O)N1CCCC1C(=O)NC1CCCc2ccccc21,0.7979,0.6044
2,0.05,6,2,5,CCc1ccc(NC(=O)C(Cc2ccccc2)NC(=O)C2CCN(C(=O)C(N)CC(C)C)CC2)cc1,0.8266,0.6759
2,0.05,6,3,5,COc1ccc2c(c1)cc(C(=O)NC(CCSC)C(=O)N1CCCC1C(=O)O)n2C,0.7681,0.6279
2,0.05,6,4,5,CC(C)CC(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)O,0.7786,0.5704
2,0.05,6,5,5,CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCc3ccc(OC)cc3)C2)CC1,0.7358,0.5953
2,0.05,7,1,5,COc1ccc(CC(NC(=O)c2ccccc2)C(=O)CCC(=O)N2CCCC2C(=O)O)cc1OC,0.7998,0.6668
2,0.05,7,2,5,COc1ccc(N2CC(C(=O)NC(CC(C)C)C(=O)NC3CCCC3)CC2=O)cc1,0.7737,0.587
2,0.05,7,3,5,CSCCC(NC(=O)C(CSC(C)=O)Cc1ccccc1)C(=O)N1CCCC1,0.7831,0.2417
2,0.05,7,4,5,CCC(C)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)C(CCCCN)NCC(N)CCCCN)C(=O)NC(CC(C)C)C(=O)O,0.7777,0.5577
2,0.05,7,5,5,CCOC(=O)C1CCN(C(=O)CC(NS(=O)(=O)c2ccc(OC)cc2)C(C)C)CC1,0.7775,0.599
2,0.05,8,1,5,COC(=O)CCC(=O)NC(C)C(=O)NC(C)C(=O)N1CCCC1C(=O)CN(C(=O)Oc1ccccc1)C(C)C,0.7947,0.5833
2,0.05,8,2,5,COc1ccc(CC(NC(=O)C2CSCN2C(C)=O)C(=O)O)cc1,0.8047,0.5568
2,0.05,8,3,5,COc1cccc(OCC(=O)N2CCCC2C(=O)O)c1OCC(=O)N1CCCC1C(=O)O,0.7661,0.6035
2,0.05,8,4,5,CCOC(=O)C(CC(C)C)NC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21,0.7929,0.4748
2,0.05,8,5,5,CCCC(NC(=O)C(Cc1c(C#N)[nH]c2ccccc12)NC(=O)C(NC(=O)N1C(C)CCCC1C)C(C)C)C(=O)O,0.7667,0.5473
2,0.05,9,1,5,COc1cccc(CNC(=O)NCC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1,0.7937,0.6121
2,0.05,9,2,5,CC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)CCC(=O)O)C(C)C)C(=O)c1nc2ccccc2o1,0.8036,0.5435
2,0.05,9,3,5,COc1ccc(OC)c(NC(=O)C(CC(C)C)NC(=O)C2CCCCC2)c1,0.7819,0.4381
2,0.05,9,4,5,CCCOc1ccc(NC(=O)N2CCCC2C(=O)N2CCC3C2C(C)C(=O)N3C(=O)C2CC2)cc1,0.7606,0.6068
2,0.05,9,5,5,NCC(=O)NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)O,0.8018,0.6051
2,0.05,10,1,5,CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NCC=CC(N)=O,0.7986,0.6412
2,0.05,10,2,5,CCOC(=O)N1CCC(NC(=O)C(CCc2ccccc2)NC(CCNS(=O)(=O)c2ccc(OC)cc2)C(=O)O)CC1,0.8174,0.6362
2,0.05,10,3,5,CC(C)C(NC(=O)C1CCN(C(=O)C2CCCN2C(=O)OC(C)(C)C)CC1)C(=O)NCc1ccc(F)cc1,0.7999,0.564
2,0.05,10,4,5,NCC(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)O,0.7825,0.5422
2,0.05,10,5,5,COc1ccccc1-c1ccc(CC(NC(=O)C2(C(=O)N3CCOCC3)CCCO2)C(=O)O)cc1,0.7631,0.6807
2,0.05,11,1,5,CCCC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)O,0.8408,0.6179
2,0.05,11,2,5,COc1ccc(NC(=O)C2CCCN2C(=O)c2ccccc2N)cc1,0.8043,0.5838
2,0.05,11,3,5,O=C(O)CCC(NC(=O)c1ccc(S(=O)(=O)N2CCCC2C(=O)O)cc1)C(=O)O,0.8072,0.5748
2,0.05,11,4,5,CC(C)CC(=O)N1CCCC(C(=O)NC(C(=O)NC(CCCCN)C(=O)OC(C)(C)C)C(C)c2c[nH]c3ccccc23)C1,0.773,0.5954
2,0.05,11,5,5,COc1ccc(CCC(=O)N2CCNCC2C(=O)N2CCOCC2)cc1,0.7572,0.332
2,0.05,12,1,5,CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)N1CCCC1C(=O)OCc1ccccc1,0.8515,0.6074
2,0.05,12,2,5,CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C1(NC(CCN2C(=O)c3cc4ccccc4cc3C2=O)C(=O)O)CCCCC1,0.7847,0.6669
2,0.05,12,3,5,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C(N)CCCCN)cc1,0.7683,0.6334
2,0.05,12,4,5,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCCC3C(=O)NCC(F)(F)F)c3ccccc3n2)CC1,0.8051,0.6083
2,0.05,12,5,5,COc1ccc(S(=O)(=O)N2CC(NC(=O)CNC(=O)C(N)C(C)C)CC2C(=O)NO)cc1,0.7738,0.5256
2,0.05,13,1,5,CC(N)C(=O)NC(C(=O)N1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O)C(C)C,0.8571,0.599
2,0.05,13,2,5,CCOc1ccccc1NC(=O)N1CCCC1C(=O)Nc1ccc(NC(C)=O)cc1,0.8285,0.6172
2,0.05,13,3,5,COc1ccc(CC(NC(=O)CC(C)C)C(=O)CCC(=O)NC(CC2CCCCC2)C(=O)C(F)(F)CN)cc1,0.8078,0.5799
2,0.05,13,4,5,CC(NC(=O)C1=C2c3ccccc3S(=O)(=O)N2CCC1)C(=O)NC(CCC(=O)O)C(N)=O,0.7818,0.5745
2,0.05,13,5,5,N=C(N)N1CCCC(CC(NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)NC2CCCN(C(=N)N)C2O)C1,0.7596,0.5963
2,0.05,14,1,5,CCNC(=O)C1CCCN1C(=O)C(Cc1ccc2ccccc2c1)NC(C)=O,0.8381,0.5095
2,0.05,14,2,5,CCN(CC)S(=O)(=O)C1(C(=O)NC(Cc2ccc(-c3ccccc3OC)cc2)C(=O)O)CCCC1,0.8252,0.6701
2,0.05,14,3,5,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C1CN(C(=O)C=Cc2ccc(NC(=N)N)cc2)C1)C(=O)O,0.7744,0.5712
2,0.05,14,4,5,COC(=O)C(Cc1ccc(OP(=O)(Oc2ccc(CC(NC(C)=O)C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1)NC(C)=O,0.7991,0.611
2,0.05,14,5,5,CC(C)CCOC(=O)C1CCN(CC(=O)Nc2ccc(S(=O)(=O)N=C(N)N)cc2)CC1,0.7712,0.6083
2,0.05,15,1,5,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCCC2CN2CCN(CC(=O)O)CC2)cc1,0.7997,0.6925
2,0.05,15,2,5,CC(C)(C)OC(=O)NC(Cc1ccc(OC(C)(C)C)cc1)C(=O)NC1CCCC1C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(N)=O,0.8255,0.6041
2,0.05,15,3,5,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NC(CCC(=O)O)C(=O)O)cc1OC,0.8006,0.6158
2,0.05,15,4,5,Cc1ccc(CC(NC(=O)C(C)NC(=O)C2CCCN2C(=O)C2CC3CCCCC3N2C(=O)C(N)CCCNC(=N)N)C(N)=O)cc1,0.7973,0.5279
2,0.05,15,5,5,CCOC(=O)C1CCCN(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)C1,0.763,0.5907
2,0.05,16,1,5,O=C(CCCCNC1=NCCN1)Nc1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1,0.8346,0.658
2,0.05,16,2,5,CCC(C)C(NC(=O)C1Cc2c([nH]c3ccccc23)C2c3ccccc3C(=O)N12)C(=O)N1CCCC1C(=O)O,0.7995,0.6091
2,0.05,16,3,5,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)O)cc1,0.8567,0.6065
2,0.05,16,4,5,CCOC(=O)C1CCCN(C(=O)c2cccc(S(=O)(=O)N(C)c3ccc(OC)cc3)c2)C1,0.7919,0.6552
2,0.05,16,5,5,CC(NC(=O)CNC(=O)CNC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)O,0.7723,0.4796
2,0.05,17,1,5,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)N2CCC(C(=O)NC(CCC(N)=O)C(=O)O)CC2)cc1,0.8509,0.6678
2,0.05,17,2,5,CC(C)c1ccc(NC(=O)COC(=O)C2CCCN2C(=O)c2cccs2)cc1,0.8038,0.4503
2,0.05,17,3,5,CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C1(CC(=O)NO)Cc2ccccc21,0.83,0.582
2,0.05,17,4,5,CCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(CCCCN)NC(=O)c1cc(O)ccc1O)C(C)CC)C(=O)O,0.8029,0.5911
2,0.05,17,5,5,CCOC(=O)C1CCCN(C(=O)c2nn(-c3ccc(OC)cc3)c(=O)c3c2c2ccccc2n3C)C1,0.8038,0.6329
2,0.05,18,1,5,CC(C)CC(NC(=O)C(Cc1ccccc1)n1c(=O)[nH]c2ccccc2c1=O)C(=O)N1CCCC1C(=O)O,0.851,0.6187
2,0.05,18,2,5,CCOC(=O)C1CCCN(C(=O)c2ccc(S(=O)(=O)Nc3ccccc3OC)cc2)C1,0.8476,0.613
2,0.05,18,3,5,CN(C)c1cccc2c(S(=O)(=O)N3CCCC3C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(N)=O)cccc12,0.7963,0.6032
2,0.05,18,4,5,CN(C(=O)c1cccc(NC(=O)Cc2ccc(NC(=O)C3CCCN(C(=O)C4CCC4)C3)cc2)c1)C1CC1,0.7955,0.6961
2,0.05,18,5,5,CCOP(=O)(O)NC(C(=O)NC(Cc1ccc(OCC(=O)O)cc1)C(=O)NCC(=O)O)C(C)CC,0.7722,0.5356
2,0.05,19,1,5,COc1ccc(C(=O)Nc2ccccc2NC(=O)C2CCCN(C(=N)N)C2)cc1,0.8286,0.6548
2,0.05,19,2,5,O=C(O)C(Cc1ccc(N2CCN(C(=O)C3CC3)CC2)cc1)NC(=O)C1CCCN1S(=O)(=O)c1ccccc1,0.8619,0.6763
2,0.05,19,3,5,COc1cccc(-c2ccc(CCC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(N)=O)cc2)c1,0.7963,0.6483
2,0.05,19,4,5,COC(=O)C(CCC(N)=O)NC(=O)C1Cc2c([nH]c3ccccc23)CN1C(=O)OC(C)(C)C,0.7868,0.5399
2,0.05,19,5,5,CCOC(=O)C1CCCN(S(=O)(=O)c2ccc(NC(C)=O)cc2)C1,0.8076,0.5797
2,0.05,20,1,5,CCOc1ccc(C(=O)NCC(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1,0.8146,0.6034
2,0.05,20,2,5,CC(C)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NCc1ccccc1,0.8703,0.6273
2,0.05,20,3,5,CC(=O)Nc1ccc(CC(NC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc1,0.8043,0.6745
2,0.05,20,4,5,N=C(N)c1ccc2oc(C(=O)N3CCCC(C(=O)NC(CC(=O)O)c4ccccc4)C3)cc2c1,0.8111,0.6808
2,0.05,20,5,5,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C3CCN(C(=O)OC(C)C)CC3)cc2)cc1,0.8118,0.6199
2,0.05,21,1,5,COc1ccc(N(CC(=O)N2CCC(C(N)=O)CC2)S(=O)(=O)c2ccccc2)cc1,0.8382,0.676
2,0.05,21,2,5,CC(C)CC(S)C(=O)NC1(C(=O)NC(Cc2ccc(-c3ccccc3)cc2)C(=O)O)CCCC1,0.8412,0.654
2,0.05,21,3,5,CN1CCC(CCC(=O)N2CCCC(C(=O)NC(CC(=O)O)c3ccc4c(c3)OCO4)C2)CC1,0.7891,0.6358
2,0.05,21,4,5,N=C(N)N1CCCC(NC(=O)C2CC3CCC(O)CC3N2C(=O)C(Cc2ccc(O)cc2)NC(=O)C(O)Cc2ccc(OS(=O)(=O)O)cc2)C1O,0.8061,0.6159
2,0.05,21,5,5,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)CNC(=O)CNC(=O)c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2)C(=O)NCC(=O)O,0.7907,0.5962
2,0.05,22,1,5,COC(=O)c1ccc(NC(=O)C2CCN(C(=O)Nc3ccccc3)CC2)cc1,0.8467,0.6515
2,0.05,22,2,5,CCOC(=O)N1CCN(C(=O)CCC(C(=O)NO)N(Cc2ccc3c(c2)OCO3)S(=O)(=O)c2ccc(OC)cc2)CC1,0.8242,0.6191
2,0.05,22,3,5,N#CC(CC(N)=O)NC(=O)C1CCCN1C(=O)OCc1ccccc1-c1ccccc1,0.8336,0.6698
2,0.05,22,4,5,N=C(N)c1ccc(CC(=O)NC2CCN(C(CC(=O)O)C(=O)NC(CC34CC5CC(CC(C5)C3)C4)C(=O)O)C2=O)cc1,0.7958,0.5945
2,0.05,22,5,5,CC(=O)NC(Cc1ccc(CP(=O)(O)O)cc1)C(=O)NC1(C(=O)NC(CC(N)=O)C(=O)NCCCc2c[nH]c3ccccc23)CCCCC1,0.8139,0.631
2,0.05,23,1,5,CC(NC(=O)N1CCCCC1)C(=O)NN(CC(N)=O)C(=O)Nc1ccccc1Oc1ccccc1,0.83,0.6109
2,0.05,23,2,5,NCC1CCC(C(=O)N2CCc3ccccc3C2C(=O)Nc2ccc(C(=O)O)cc2)CC1,0.827,0.712
2,0.05,23,3,5,COC(=O)c1cc(CC(NC(C)=O)C(=O)NC2CCCCN(Cc3ccc(-c4ccccc4)cc3)C2=O)ccc1C(F)(C(=O)O)C(=O)O,0.8283,0.6791
2,0.05,23,4,5,CCOC(=O)C1CCN(C(=O)COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCC)cc2)C3=O)CC1,0.8165,0.6391
2,0.05,23,5,5,CC(CCC(=O)NC(CC(=O)O)C(=O)O)Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1,0.8094,0.6278
2,0.05,24,1,5,CN(CC(=O)N1CCC(OCC(=O)O)CC1)C(=O)c1ccc(NC(=N)N)cc1,0.8367,0.6296
2,0.05,24,2,5,CC(C)C(NC(=O)COc1cccc2ccccc12)C(=O)NC(CC(=O)O)C(=O)COc1ccc(C(N)=O)cc1,0.838,0.5868
2,0.05,24,3,5,O=C(O)c1ccccc1-c1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,0.848,0.6488
2,0.05,24,4,5,O=C(Cc1ccc(NC(=O)C2CCN(C(=O)C3CCCCC3)CC2)cc1)Nc1cccc(C(=O)N2CCCCC2)c1,0.8444,0.5351
2,0.05,24,5,5,NC(=O)C1CCCN1C(=O)C(CCCN=c1c(O)c(O)c1=O)NC(=O)OCC1c2ccccc2-c2ccccc21,0.8224,0.6361
2,0.05,25,1,5,Cc1cc(COc2ccc(NC(=O)C3CCN(C(=O)OC4CC4)CC3C(=O)NO)cc2)c2ccccc2n1,0.8304,0.6382
2,0.05,25,2,5,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)C(CC2CCCCC2)NS(=O)(=O)Cc2ccccc2)cc1,0.8487,0.651
2,0.05,25,3,5,COc1ccccc1-c1ccc(CC(CC(=O)O)NC(=O)CCC(=O)O)cc1,0.8499,0.639
2,0.05,25,4,5,CC(NC(=O)c1ccc(CN=C(N)N)cc1)C(=O)N1CCC(CC(=O)O)CC1,0.8275,0.6376
2,0.05,25,5,5,CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(N3CCCC(C(=O)N(CC)CC)C3)cc(-c3ccccc3)n2)CC1,0.8125,0.6292
2,0.05,26,1,5,CCc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCCC3)c3ccccc23)cc1,0.8436,0.3748
2,0.05,26,2,5,CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NC(CC2CCCCC2)C(N)=O)C1=O,0.8329,0.6473
2,0.05,26,3,5,COc1ccccc1NC(=O)N1CCC(CNc2cccc(-c3sc(C(=O)O)c(OCC(=O)O)c3Br)c2)CC1,0.8281,0.4096
2,0.05,26,4,5,CC(C)CC(NC(=O)C(O)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCc1ccc(C#N)cc1,0.8423,0.6497
2,0.05,26,5,5,N=C(N)c1ccc(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)C2CC(=O)O)cc1,0.8098,0.6006
2,0.05,27,1,5,CCC(C)C(NC(=O)C(CC1CCCCC1)NC(=O)c1ccno1)C(=O)N1CCC(c2ccc(Oc3ccccc3)cc2)CC1,0.8354,0.2405
2,0.05,27,2,5,COC(=O)c1ccccc1CS(=O)(=O)NC(CO)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1,0.8331,0.5631
2,0.05,27,3,5,CCCCc1ccc(CN2CCCCC(NC(=O)C(Cc3ccc(OP(=O)(O)O)cc3)NC(C)=O)C2=O)cc1,0.8494,0.6609
2,0.05,27,4,5,O=C(O)C(CCC(=O)N1CCCC1C(=O)O)NC(=O)C1CCCN1C(=O)OCc1ccccc1,0.8507,0.622
2,0.05,27,5,5,CCOC(=O)c1cccc(NC(=O)N2CCC(C(NC3CCC(c4c[nH]c5ccccc45)CC3)C(N)=O)CC2)c1,0.8197,0.6084
2,0.05,28,1,5,O=C(O)C(Cc1ccc(N2CCCC2=O)cc1)NC(=O)C1CCC(=O)N1Cc1ccccc1,0.8501,0.6686
2,0.05,28,2,5,CC1CCCCC1OC(=O)NC(C)(Cc1c[nH]c2ccccc12)C(=O)NCC(NC(=O)CCC(=O)O)c1ccccc1,0.8265,0.604
2,0.05,28,3,5,CCOC(=O)COC1CCN(C(=O)C(C)NC(=O)c2ccc(C(=N)N)cc2)CC1,0.8333,0.6064
2,0.05,28,4,5,CCCCCc1ccc(-c2cc3cn(C4CC(O)C(COC(=O)C(NC(=O)C5CCCN5C(=O)C(N)CC(N)=O)C(C)C)O4)c(=O)nc3o2)cc1,0.808,0.6117
2,0.05,28,5,5,CC(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2)C(=O)O,0.8179,0.5858
2,0.05,29,1,5,COc1ccc(CCNC(=O)C(=O)C(CCCN=C(N)N)NC(=O)C2CCN3CCC(N)(Cc4ccccc4)CN23)cc1,0.8329,0.6477
2,0.05,29,2,5,CC(NC(=O)Cc1ccc(C(=O)O)cc1)c1ccccc1N1CCCCC1C,0.83,0.345
2,0.05,29,3,5,N=C(N)c1ccc(OC(=O)c2ccc(CN3CCCC3C(=O)N(CCC(=O)O)CC(=O)O)s2)c(F)c1,0.8092,0.6408
2,0.05,29,4,5,NCCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)CCCCCNC(=O)C1CCC2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,0.8173,0.6021
2,0.05,29,5,5,N=C(N)c1ccc(NC(=O)c2cccc(NC(CC(=O)O)C(=O)O)c2)cc1,0.8246,0.5861
2,0.05,30,1,5,Cc1ccc(CN2C(=O)CCC2C(=O)N2CCCC(CNC(=O)C(Cc3ccccc3)NC(=O)OCc3ccccc3)C2)cc1,0.8347,0.6616
2,0.05,30,2,5,CC1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2cccc3ccccc23)C(C(=O)O)C1,0.8233,0.6591
2,0.05,30,3,5,COc1ccc2[nH]cc(CCNC(=O)C(CCC(=O)O)NC(=O)C(Cc3ccc(OP(=O)(O)O)cc3)NC(C)=O)c2c1,0.8354,0.6292
2,0.05,30,4,5,CN(C(=O)c1ccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(C(=O)C4CC4)C3)c2)cc1)C1CCCC1,0.8535,0.6728
2,0.05,30,5,5,CCN1C(=O)N(CC(=O)NC(CC(=O)O)c2ccccc2)C(=O)C1(C)c1ccc(C(=N)N)cc1,0.8241,0.6335
2,0.05,31,1,5,O=C(O)Cn1cc(-c2cccc(NC(=O)C3CCCN3C(=O)CNC(=O)OCc3ccccc3)c2)nn1,0.8423,0.644
2,0.05,31,2,5,COC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCCC1,0.8501,0.5992
2,0.05,31,3,5,COc1ccc(Cn2ccc(C)c(NC(=O)C(Cc3ccc(CC(=O)O)cc3)NC(C)=O)c2=O)cc1,0.8335,0.5886
2,0.05,31,4,5,CCCCC(NC(=O)C=C(C)c1ccc(OP(=O)(O)O)cc1)C(=O)N1CC2CC2C1C(=O)NCCOC(N)=O,0.8177,0.6264
2,0.05,31,5,5,CCOC(=O)C1CCCN(C(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)C1,0.8386,0.6229
2,0.05,32,1,5,CCOC(=O)C(CCCCNC(=O)c1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,0.8364,0.6798
2,0.05,32,2,5,NC(=O)C1CCCN1C(=O)C(Cc1ccc(O)cc1)NC(=O)C1CCC(=O)N1,0.8502,0.5752
2,0.05,32,3,5,CN(Cc1ccccc1)C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CCCN(C(=O)CCc4ccccc4)C3)cc2)cc1,0.8368,0.3744
2,0.05,32,4,5,COc1cc2ccc(S(=O)(=O)NC(CCCN=C(N)N)C(=O)N3CCC(c4ccccc4)CC3C(=O)O)cc2cc1OC,0.8375,0.6616
2,0.05,32,5,5,CCCCOC(=O)NC(CNC(=O)c1ccc2nc(-c3ccc(C(=N)N)cc3)oc2c1)C(=O)O,0.8107,0.5944
