Trial,Eta,Round,Pick,PickTotal,Selected SMILES,UCB+MI,True f
3,0.1,2,2,5,COCCOC(=O)c1c(C)oc2cc(OC)c(OCc3oc4cc(OC)c(OS(=O)(=O)O)cc4c3C(=O)OCCOC)cc12,0.6099,0.5374
3,0.1,2,3,5,O=C(O)C(Cc1ccc(O)c(O)c1)OC(=O)C1C(C(=O)OC(Cc2ccc(O)c(O)c2)C(=O)O)C(c2ccc(O)c(O)c2)C1c1ccc(O)c(O)c1,0.6013,0.5531
3,0.1,2,4,5,C=CCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21,0.6025,0.4909
3,0.1,2,5,5,CC(=Cc1cc(F)c(Oc2ccc(S(=O)(=O)NCCOCCOCCOCCn3cc(CO)nn3)cc2)c(F)c1)C(=O)N=C(N)N,0.6095,0.5844
3,0.1,3,1,5,COc1cc2nccc(NC(CSSCC(Nc3ccnc4cc(OC)c(C(N)=O)cc34)C(=O)NCC(=O)O)C(=O)O)c2cc1C(N)=O,0.6406,0.5799
3,0.1,3,2,5,NCCCOc1ccc(-n2cc(-c3ccc4ccc(-c5cn(-c6ccc(OCCCN)c(OCCCN)c6)nn5)cc4c3)nn2)cc1OCCCN,0.6159,0.5793
3,0.1,3,3,5,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)OCCOCCOCCO)cc1C2=O,0.6958,0.5581
3,0.1,3,4,5,COc1cc(C2Oc3c(OC)cc(CCCO)cc3C2CO)ccc1OC1OC(C)C(O)C(OC)C1O,0.6631,0.6072
3,0.1,3,5,5,O=C(Oc1cc(O)c(O)c(O)c1)Oc1c(O)cc(C2CCc3c(O)cc(OC(=O)c4cc(O)c(O)c(O)c4)cc3O2)cc1O,0.6379,0.5677
3,0.1,4,1,5,CCCOc1cc(OCCCCCCN)cc(Oc2cc3c(cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)n(C)c(=O)n3C)c1,0.7121,0.4609
3,0.1,4,2,5,COc1cc(C(=O)OCc2ccc(OC3OC(COC(=O)C=Cc4ccc(O)c(O)c4)C(O)C(O)C3O)c(O)c2)ccc1O,0.7603,0.6071
3,0.1,4,3,5,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)OCC,0.7125,0.5581
3,0.1,4,4,5,O=C(O)c1cc2ccc(-n3cc(CCCc4cn(-c5ccc6cc(C(=O)O)n(O)c6c5)nn4)nn3)cc2n1O,0.6683,0.5955
3,0.1,4,5,5,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(OCCO)cc(C)cc1OCCO,0.7426,0.5788
3,0.1,5,1,5,COc1ccc(C(=O)C(Cc2cc(OC)c(OC)c(OCCCC(=O)O)c2)=C(C(=O)O)c2ccc3c(c2)OCO3)cc1,0.7894,0.5538
3,0.1,5,2,5,O=C(NCCCOCCOCCOCCCNC(=O)c1ccc(O)c(O)c1O)c1ccc(O)c(O)c1O,0.7265,0.6088
3,0.1,5,3,5,COCCOc1cc2ncnc(Sc3nnc(NC(=O)Nc4cccc(Cl)c4)s3)c2cc1OCCOC,0.721,0.4361
3,0.1,5,4,5,C=CCOc1cc(O)c2c(=O)c(O)c(-c3ccc4c(c3)OC(c3ccc(OCC=C)c(OC)c3)C(CO)O4)oc2c1,0.7276,0.5345
3,0.1,5,5,5,CC(=O)Oc1ccc(C=CC(=O)OCCCn2cc(CCO)nn2)cc1OC(C)=O,0.7087,0.5814
3,0.1,6,1,5,COc1cc(CCc2cc(O)cc(O)c2Cc2c(O)cc(O)cc2CCc2ccc(O)c(OC)c2)ccc1O,0.7674,0.5047
3,0.1,6,2,5,CCCc1c(OCCCCCOc2ccc3ccc(OCC(=O)O)cc3c2C(C)=O)ccc(C(C)=O)c1O,0.7774,0.3448
3,0.1,6,3,5,CCOC(=O)C(=Cc1cc(OC)c(O)c(OC)c1)C(=Cc1cc(OC)c(O)c(OC)c1)C(=O)OCC,0.7438,0.5446
3,0.1,6,4,5,CC(=O)NC1C(O)CC(Oc2ccc(-n3cc(COc4ccc5c(C)cc(=O)oc5c4)nn3)cc2C(F)F)(C(=O)O)OC1C(O)C(O)CO,0.724,0.5692
3,0.1,6,5,5,COc1ccc(OC)c2c1c(OC)cc1c(=O)c(OCCOCCOCCOCCOC(=O)CN)c(-c3cccc(F)c3)oc12,0.7871,0.5696
3,0.1,7,1,5,COc1cc(CCOc2cc(O)c3c(=O)cc(C(=O)O)oc3c2)ccc1NC(=O)C(=O)O,0.7785,0.5731
3,0.1,7,2,5,COc1cc(C(=O)C=Cc2ccc(OC)c(OC)c2OC)ccc1OCc1cn(-c2ccnc3cc(Cl)ccc23)nn1,0.7525,0.2731
3,0.1,7,3,5,O=C(Oc1cccc(OC(=O)c2cc(O)cc(O)c2)c1OC(=O)c1cc(O)cc(O)c1)c1cc(O)cc(O)c1,0.7455,0.4809
3,0.1,7,4,5,O=CNc1cc(C(O)CNCCOCCOCCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)ccc1O,0.6927,0.6206
3,0.1,7,5,5,CCOc1cc(C(=O)NCCCNC(=O)c2cc(OCC)c(OCC)c(OCC)c2)cc(OCC)c1OCC,0.7084,0.481
3,0.1,8,1,5,CCCCOC(=O)C1=C(N)N2C(=O)C(C)SC2=C(C(=O)OCC)C1c1ccc(O)c(OC)c1,0.7329,0.544
3,0.1,8,2,5,COc1ccc(C=CC(=O)NCCOCCOC(=O)C=Cc2c(C)oc3c(C)c4oc(=O)cc(C)c4cc23)cc1OC,0.7642,0.5161
3,0.1,8,3,5,O=C(NCCN(CCNC(=O)c1cc(S(=O)(=O)O)cc(O)c1O)CCNC(=O)c1cc(S(=O)(=O)O)cc(O)c1O)c1cc(S(=O)(=O)O)cc(O)c1O,0.7023,0.5799
3,0.1,8,4,5,COc1cc(CN2CC(CO)OC(n3cnc4c(NCc5ccc(F)cc5)ncnc43)C2)cc(OC)c1OC,0.7519,0.5862
3,0.1,8,5,5,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0.7036,0.3872
3,0.1,9,1,5,COc1cc(C2c3cc4c(cc3C(NC(CCSC)C(=O)OCCCn3cc(F)c(=O)[nH]c3=O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.7254,0.58
3,0.1,9,2,5,CCCc1ccc(CCC(=O)c2c(O)cc(OC(CC(O)CO)C(=O)O)cc2O)cc1O,0.7413,0.645
3,0.1,9,3,5,CC(=O)OCC1OC(OCCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C=CC1OC(C)=O,0.7615,0.6426
3,0.1,9,4,5,COc1cc(C(O)C(CO)Oc2c(OC)cc(C3Oc4c(OC)cc(C=O)cc4C3CO)cc2OC)ccc1O,0.7987,0.6001
3,0.1,9,5,5,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCNCCO,0.7585,0.5855
3,0.1,10,1,5,COc1cc(O)c2c(c1)C(=O)c1cc(CN(CCO)CCO)cc(OC)c1C2=O,0.7683,0.6285
3,0.1,10,2,5,COc1cc(C2OC3C(OC2COC(=O)c2cc(O)c(O)c(O)c2)OC(CO)C(O)C3O)ccc1O,0.814,0.5603
3,0.1,10,3,5,COCCN(CC(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)c1ccc2cc(OC)c(OC)cc2c1,0.7635,0.6208
3,0.1,10,4,5,NC(=O)c1ccn(-c2cccc(OC(=O)NCCOCCOc3c(F)cc(F)cc3F)c2)c1,0.74,0.6083
3,0.1,10,5,5,CNC(=O)C1OC(n2cnc3c(NCc4ccc(CNC(=O)c5cc(C(C)(C)C)c(O)c(C(C)(C)C)c5)cc4)ncnc32)C(O)C1O,0.7486,0.5793
3,0.1,11,1,5,COc1cc(CN(C)C(=O)c2nn(-c3ccc(F)cc3)c(OCC(O)CC(O)CC(=O)O)c2C(C)C)cc(OC)c1,0.7808,0.6076
3,0.1,11,2,5,COc1cc(Cc2cc(OC)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,0.8224,0.5063
3,0.1,11,3,5,COCCNC(=O)c1ccc(-c2cc3sc(C(C(=O)NCc4nnc(C)o4)S(=O)(=O)CCOC)nc3cc2F)cc1,0.7599,0.5505
3,0.1,11,4,5,COc1cc(O)c(C(=O)CCc2ccc(O)cc2)c(OC2OC(CO)C(O)C(=O)C2O)c1,0.8135,0.6055
3,0.1,11,5,5,CCc1ccc(OCC(F)(F)F)c(OCCNC(C)Cc2cc(C(N)=O)c3c(ccn3CCCO)c2)c1,0.7628,0.6202
3,0.1,12,1,5,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(O)c(O)c3)c(O)nc12,0.8268,0.6255
3,0.1,12,2,5,COc1cc(CNC(=O)C2=CC(O)C(O)C(OC(C(N)=O)C3OC(n4ccc(=O)[nH]c4=O)C(O)C3OC)O2)cc(OC)c1OC,0.7788,0.4844
3,0.1,12,3,5,O=C(C=Cc1ccc(O)c(OC(F)(F)F)c1)C(CCOCCO)C(=O)C=Cc1ccc(O)c(OC(F)(F)F)c1,0.7637,0.5864
3,0.1,12,4,5,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(C(=O)O)cc(C(=O)OC)c1,0.772,0.514
3,0.1,12,5,5,COc1cc2c(cc1O)C(CO)C(c1ccc(CCCO)c(OC)c1)O2,0.8214,0.6351
3,0.1,13,1,5,COc1cc2cc(CCCOC(=O)c3ccc(Br)cc3)oc(=O)c2cc1OC,0.8223,0.3887
3,0.1,13,2,5,COc1cc(C2Oc3c(OC)cc(C=CC(=O)NCCc4ccc(O)cc4)cc3C2C(=O)NCCc2ccc(O)cc2)ccc1O,0.8285,0.5544
3,0.1,13,3,5,Cc1cc(OCCCO)cc(C)c1-c1cccc(COc2ccc(OCC(=O)O)c(F)c2)c1,0.8044,0.5282
3,0.1,13,4,5,COc1ccc(CCNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1OC,0.8012,0.5081
3,0.1,13,5,5,NC(CCC(=O)O)C(=O)Oc1c(O)cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc12,0.7682,0.5627
3,0.1,14,1,5,COc1cc(CC(=O)NCC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)c(I)cc1O,0.7818,0.5289
3,0.1,14,2,5,COc1ccc(-c2oc3c(CC=C(C)C)c(OCCO)cc(O)c3c(=O)c2OCCO)cc1,0.8037,0.6053
3,0.1,14,3,5,CS(=O)(=O)NC(COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)Cc1ccc(O)cc1,0.7923,0.5824
3,0.1,14,4,5,C=C(CCO)C(=O)OCC1OC(OCC=Cc2cc(OC)c3c(c2)C(CO)C(c2ccc(O)c(OC)c2)O3)C(O)C(O)C1O,0.8311,0.6197
3,0.1,14,5,5,COc1cc(NC(C)CCCNC(=O)CCC(N)C(=O)NCCCC(C)Nc2cc(OC)cc3ccc(C(C)(C)C)nc23)c2nc(C(C)(C)C)ccc2c1,0.7451,0.07089
3,0.1,15,1,5,CCCOc1cc(CC2C(=O)OCC2Cc2ccc(OC)c(OCCC)c2)ccc1O,0.7966,0.4073
3,0.1,15,2,5,O=C(NCCO)c1cc(-c2c(O)cc(O)cc2Oc2ccc([N+](=O)[O-])cc2)on1,0.7696,0.5663
3,0.1,15,3,5,COc1cc(O)c2c(=O)c(OC3OC(COC(=O)CC(C)(O)CC(=O)O)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc2c1,0.834,0.567
3,0.1,15,4,5,COc1cc(C=CC(=O)C=Cc2cc(OC)c(OCCO)c(OC)c2)cc(OC)c1OCCO,0.7973,0.5966
3,0.1,15,5,5,CCOC(=O)c1cc(O)c(O)c(O)c1-c1c(C(=O)OCC)cc(O)c(O)c1O,0.7739,0.5081
3,0.1,16,1,5,CCc1cc(C(C)=O)c(O)cc1OCC(O)COc1ccc2c(O)c([N+](=O)[O-])c(=O)oc2c1,0.788,0.6068
3,0.1,16,2,5,COc1cccc(OC)c1-c1cc(C(=O)NC(CCCCN)C(=O)O)nn1-c1ccc(F)cc1,0.7897,0.5885
3,0.1,16,3,5,COC(=O)C(Cc1ccc(O)c(O)c1)OC(=O)C=Cc1ccc(O)c2c1C(C(=O)OC)C(c1ccc(O)c(O)c1)O2,0.8055,0.578
3,0.1,16,4,5,COc1ccc(CCCNC(=O)c2cc(OC)c(OC)cc2CCO)cc1OC,0.8299,0.5742
3,0.1,16,5,5,CCOC(=O)CNC(=O)Cc1ccc(Nc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,0.7872,0.5765
3,0.1,17,1,5,CCOC(=O)c1cc(O)c(OCc2cc(=O)oc3ccc(OC)cc23)c(O)c1,0.8152,0.5541
3,0.1,17,2,5,COc1cc(CCC(O)CC(O)CCc2cc(OC)c(O)c(OC)c2)ccc1O,0.8209,0.6371
3,0.1,17,3,5,Cc1c(CC(=O)NC(CCO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,0.7711,0.6374
3,0.1,17,4,5,CCCCCCCC=CC(=O)OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1,0.7622,0.5648
3,0.1,17,5,5,CC(C)=CCc1cc(C(=O)Nc2cc3ccc(OCCCNCC(N)=O)c(C)c3oc2=O)ccc1O,0.788,0.5966
3,0.1,18,1,5,CCOC(=O)C1=C(CS(=O)(=O)c2ccc(F)cc2)NC(=O)NC1c1cc(OC)c(O)c(OC)c1,0.8129,0.5281
3,0.1,18,2,5,CC(=O)OCc1cc(C)cc(O)c1Oc1ccc(CC=C(C)C)c(O)c1C(=O)O,0.7978,0.5295
3,0.1,18,3,5,CCOP(=O)(O)CCC(NC(=O)c1ccc(NCc2cnc3nc(N)nc(O)c3c2)cc1)C(=O)O,0.7736,0.5896
3,0.1,18,4,5,O=C(Cc1ccc(F)cc1)OC1C(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)OC(CO)C(O)C1OC(=O)Cc1ccc(F)cc1,0.7929,0.5412
3,0.1,18,5,5,COc1ccc2cc(C(=O)NCCC(CCO)CC(O)Cn3ccnc3[N+](=O)[O-])c(=O)oc2c1,0.7634,0.6572
3,0.1,19,1,5,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC(=O)NC(C(=O)O)C(C)C,0.8147,0.495
3,0.1,19,2,5,CCc1ccc(Oc2ccc(NCCCO)cc2F)c(O)c1,0.7913,0.1643
3,0.1,19,3,5,CN(Cc1ccc2nc(CO)nc(O)c2c1)c1cnc(C(=O)NC(CCC(=O)O)C(=O)O)s1,0.7734,0.5772
3,0.1,19,4,5,COc1cc2cc(C(=O)N3CC(COS(C)(=O)=O)c4c3cc([N+](=O)[O-])c3cc(S(=O)(=O)NCCO)ccc43)[nH]c2c(OC)c1OC,0.77,0.5607
3,0.1,19,5,5,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)C(CO)OC(OCCc2ccc(O)c(O)c2)C1OC1OCC(O)(CO)C1O,0.7807,0.6144
3,0.1,20,1,5,COc1cc(OC)c(OC)cc1CCC(NC(Cc1ccc2c(c1)oc1ccccc12)C(=O)O)P(=O)(O)O,0.8146,0.6001
3,0.1,20,2,5,C=C(C)C(CCC(C)(C)O)Cc1c(O)cc(OC)c(C(=O)C(O)=Cc2ccc(O)cc2O)c1O,0.7847,0.5762
3,0.1,20,3,5,CCOC(=O)CCCOc1ccc(C(=O)C=Cc2cc(C(C)CC)c3oc(=O)c(C(=O)OCC)cc3c2)cc1,0.7861,0.3041
3,0.1,20,4,5,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1NC(=O)c1cc(O)cc(O)c1,0.7702,0.5028
3,0.1,20,5,5,CN(C)S(=O)(=O)c1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)n(CCC(O)CC(O)CC(=O)O)c2C2CC2)cc1,0.7729,0.6585
3,0.1,21,1,5,COc1c(C(=O)N2CCN(CCCNC(=O)c3cc(O)c(O)c(O)c3)CC2)nc(Cc2ccc(C)cc2)n(C)c1=O,0.7935,0.646
3,0.1,21,2,5,CCn1c(CCC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c(C)c1C(=O)NCc1cnc(C)cn1,0.8065,0.6332
3,0.1,21,3,5,CCCS(=O)(=O)c1cc(C2CCC(c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(C(=O)O)cc1,0.8051,0.2322
3,0.1,21,4,5,O=C(C=Cc1ccc(O)cc1)OC1C(c2c(O)cc3oc4cc(O)c(O)cc4c(=O)c3c2O)OC(CO)C(O)C1O,0.787,0.5567
3,0.1,21,5,5,CC(=O)Nc1cc2c(cc1OC(=O)CO)Oc1ccc(CO)cc1N2,0.7628,0.5559
3,0.1,22,1,5,Cn1c(Cc2nc3cc(F)c(F)cc3[nH]2)nc2ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc21,0.7831,0.5116
3,0.1,22,2,5,COc1cc2nc(O)c(C(=O)Nc3ccc(OCCCCCCCC(=O)O)cc3)c(O)c2cc1OC,0.8253,0.5836
3,0.1,22,3,5,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CNC(C)=O)c4)c(=O)oc3c2C)OC1(C)C,0.7715,0.5445
3,0.1,22,4,5,Cc1cc(-c2c(-c3ccc(F)cc3)nc(C(F)(F)F)n2CCC(O)CC(O)CC(=O)O)cc(C)c1F,0.8022,0.501
3,0.1,22,5,5,NC(=Cc1cc(O)c(O)c(O)c1)C(=O)NC(Cc1c[nH]c2cc(Br)ccc12)C(=O)NC=Cc1ccc(O)c(O)c1,0.7782,0.5741
3,0.1,23,1,5,COc1ccc2[nH]cc(CCNC(=O)C(CCC(=O)O)NC(=O)C(Cc3ccc(OP(=O)(O)O)cc3)NC(C)=O)c2c1,0.7911,0.6292
3,0.1,23,2,5,COCCN(c1cc(C(=O)Nc2nc(CC(=O)O)cs2)cc2c1OCO2)S(=O)(=O)c1cc(Cl)ccc1OC,0.7827,0.55
3,0.1,23,3,5,O=C(NCCCCCCNC(=O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,0.8126,0.6647
3,0.1,23,4,5,COc1cc(O)c2c(c1)OC(c1ccc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)c(OC)c1)CC2=O,0.7855,0.585
3,0.1,23,5,5,O=C(NCC#Cc1ccc2ncnc(NCC(O)CO)c2c1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,0.769,0.5802
3,0.1,24,1,5,COc1cc(OC)c2c(c1)c(C(=O)C=C(O)C(=O)O)cn2Cc1ccc(F)cc1,0.8138,0.5495
3,0.1,24,2,5,CCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12,0.8063,0.5841
3,0.1,24,3,5,O=C(NCCO)c1ccc(-c2cc(-c3ccc(C(=O)NCCO)cc3)ncn2)cc1,0.787,0.5968
3,0.1,24,4,5,O=C(O)CC12Oc3c(O)c(O)cc(C(=O)OCC4OC(OC(=O)C=Cc5ccc(O)c(O)c5)C(O)C(O)C4O)c3C1C(C(=O)O)OC2=O,0.7928,0.5489
3,0.1,24,5,5,COc1c(Br)cc(CC(=NO)C(=O)NCCc2cc(Br)c(OCCCN)c(Br)c2)cc1Br,0.7532,0.427
3,0.1,25,1,5,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCC(=O)O)n1,0.8168,0.5814
3,0.1,25,2,5,O=C(NCCO)c1c(O)c2ncc3c(ccn3Cc3ccc(F)cc3)c2[nH]c1=O,0.7964,0.5642
3,0.1,25,3,5,COC(=O)C(Cc1ccc(O)c(O)c1)NC(=O)CCc1ccc(O)c(O)c1,0.8508,0.6057
3,0.1,25,4,5,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.7757,0.5868
3,0.1,25,5,5,COc1cc(O)cc2c1C(=O)C(OC1OC(C)C(O)C(O)C1O)C(c1cc(O)c(OC)c(O)c1)O2,0.767,0.4937
3,0.1,26,1,5,CCNC(=O)c1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(CNCCS(C)(=O)=O)cc1,0.7995,0.5767
3,0.1,26,2,5,CCCCC(CC)C(=O)Nc1ccc2ccn(Cc3ccc(C(=O)NCC(=O)O)cc3OC)c2c1,0.803,0.5999
3,0.1,26,3,5,Cc1nc(O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)N(C)C(CCC(=O)O)C(=O)O)c(F)c3)ccc2n1,0.8147,0.6281
3,0.1,26,4,5,COc1cc(C=CC(=O)OCC(C)=CCc2c(O)ccc(C(=O)C=Cc3ccc(O)cc3)c2O)ccc1O,0.8102,0.5029
3,0.1,26,5,5,O=C1Nc2ccc(S(=O)(=O)N(CCO)CCO)cc2C1=Cc1cc(Br)c(O)c(Br)c1,0.7708,0.6231
3,0.1,27,1,5,O=C(NC(=S)Nc1cccc(O)c1)c1cn(CCO)c2c(cc(O)c3ncccc32)c1=O,0.7931,0.5694
3,0.1,27,2,5,CCCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,0.8134,0.3536
3,0.1,27,3,5,Cc1c2ccnc(C(=O)NCCN(C)C)c2cc2c3cc(OC(=O)NCCC(=O)O)ccc3n(C)c12,0.7967,0.5945
3,0.1,27,4,5,O=C(NCc1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1,0.8184,0.5542
3,0.1,27,5,5,COC(=O)CCCCNC1CC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O,0.7639,0.5846
3,0.1,28,1,5,O=C(O)CCC(NC(=O)c1cc(CNc2ccc(C=C3SC(=S)NC3=O)cc2)ccc1O)C(=O)O,0.8155,0.6122
3,0.1,28,2,5,CCCCn1c2ccccc2c2cc(C(=O)NCCO)nc(-c3cc(OC)c(OC)c(OC)c3)c21,0.8103,0.581
3,0.1,28,3,5,NC(CO)C(=O)NCCNC(=O)c1ccc2c(c1)C(=O)c1cc(C(=O)NCCNC(=O)C(N)CO)ccc1C2=O,0.7878,0.5921
3,0.1,28,4,5,Cc1cc(OC(=O)c2c(C)cc(OC(=O)c3c(C)cc(O)cc3O)cc2O)cc(O)c1C(=O)O,0.7886,0.4871
3,0.1,28,5,5,COc1ccc2nc(O)c(CN(CCO)S(=O)(=O)c3ccc(C)cc3)cc2c1,0.7928,0.6162
3,0.1,29,1,5,COC(=O)C(CCCNC(=N)N[N+](=O)[O-])NC(=O)c1cc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)ccc1O,0.7942,0.5837
3,0.1,29,2,5,O=C(O)CN(CC(=O)O)Cc1cc2c(-c3ccccc3C(=O)O)c3cc(CN(CC(=O)O)CC(=O)O)c(=O)cc-3oc2cc1O,0.7838,0.6151
3,0.1,29,3,5,COc1cc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2CCCn2ccnc2)ccc1O,0.7929,0.6534
3,0.1,29,4,5,COc1cccc(C(CO)C(=O)Nc2nnc(CCCCc3nnc(NC(=O)C(CO)c4cccc(OC)c4)s3)s2)c1,0.7814,0.5928
3,0.1,29,5,5,NCCCNCCCCNCCCNC(=O)CCC(=O)N1CC(=Cc2ccc(O)c(O)c2)C(=O)C(=Cc2ccc(O)c(O)c2)C1,0.7892,0.6446
3,0.1,30,1,5,CCC(CC)C(=O)Nc1cc(N(Cc2cccs2)C(=O)C=Cc2ccc(O)c(O)c2)ccc1OCC(=O)O,0.8206,0.4873
3,0.1,30,2,5,O=C(Cc1ccc2c(c1)CCO2)NN=C1C(=O)Nc2cc(C(=O)NCCCO)cc(Br)c21,0.7911,0.5487
3,0.1,30,3,5,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3Cc2cccc([N+](=O)[O-])c2)cc1,0.7942,0.6216
3,0.1,30,4,5,COc1cc(C=C2SC(=Nc3ccccc3)N(C(CCCNC(=N)N)C(=O)NC(C)C(N)=O)C2=O)cc(OC)c1O,0.8028,0.5814
3,0.1,30,5,5,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO,0.7722,0.5267
3,0.1,31,1,5,CCOCCCNC(=O)c1ccc2c(=O)n(Cc3ccc(OC)cc3)c(=O)[nH]c2c1,0.8174,0.5922
3,0.1,31,2,5,O=C(O)c1cc(Cc2ccc(O)c(O)c2)c2cc(O)c(C(=O)O)cc2n1,0.8204,0.5617
3,0.1,31,3,5,NCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,0.7849,0.6071
3,0.1,31,4,5,COc1cc(C(=O)NC(CCC(=O)O)C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cc(OC)c1OC,0.8189,0.5544
3,0.1,31,5,5,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,0.7907,0.6333
3,0.1,32,1,5,CCOC(=O)CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cc(C)cc21,0.8096,0.5963
3,0.1,32,2,5,COc1ccc(S(=O)(=O)NC(CNC(=O)c2ccc3c(cnn3CCCNc3ncc[nH]3)c2)C(=O)O)cc1,0.8069,0.5583
