round,pick_idx,smiles,mu,std,UCB,True f
0,1,Cc1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1,0.21319535374641418,0.9359133839607239,1.1491087675094604,0.13344389873681226
0,2,O=C(CCl)Nc1ccc2c(c1NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)c1ccccc1C2=O,0.2192016988992691,0.9147548675537109,1.1339565515518188,0.1486457414351111
0,3,O=c1oc(-n2ccnc2)cc2ccccc12,0.17667709290981293,0.9381492137908936,1.1148263216018677,0.37096452512212347
0,4,CCC(C)N1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,0.14753076434135437,0.9656978845596313,1.113228678703308,0.1351278000318504
0,5,CCCC(=O)Nc1c(-c2nnc(CCC)o2)oc2nc(C(F)(F)F)ccc12,0.15066540241241455,0.9649710059165955,1.1156363487243652,0.3892494720807615
1,1,CCC(=O)Nc1cccc(-c2nc3ccccc3c(=O)o2)c1,0.23968014121055603,0.9087837338447571,1.1484638452529907,0.4433747811741175
1,2,O=C(O)CCn1cc(Cn2ccnc2)c2ccc(C(F)(F)F)cc21,0.20743870735168457,0.9295725226402283,1.1370112895965576,0.3535533905932738
1,3,CCOC=Nn1cnc2c(oc3nc(C(F)(F)F)ccc32)c1=O,0.20439475774765015,0.9290072321891785,1.1334019899368286,0.37026581558867727
1,4,CS(=O)(=O)CCNC(=O)NCCc1cc2ccccc2o1,0.1812496781349182,0.9387951493263245,1.1200448274612427,0.16160858690506386
1,5,Cn1nc(-c2ccc(C(F)(F)F)cc2)cc1-c1nnc(SCc2ccc(C(F)(F)F)cc2)o1,0.19283735752105713,0.9350993633270264,1.1279367208480835,0.11056144008773898
2,1,O=c1oc(Nc2ccccc2OC(F)(F)F)nc2ccccc12,0.2838307023048401,0.8873145580291748,1.1711452007293701,0.3810003810005715
2,2,CCc1ccc2c(CC(=O)O)cc(=O)oc2c1,0.21694518625736237,0.9329651594161987,1.1499103307724,0.15649038861390152
2,3,CC1(c2cccc(NC(=O)c3cnc(-n4ccc(C(F)(F)F)n4)cn3)c2)COCC(N)=N1,0.22137336432933807,0.9274583458900452,1.1488317251205444,0.1278641030445059
2,4,CCOC(=O)CCCn1c2ccccc2c2nc3nonc3nc21,0.19866056740283966,0.9454909563064575,1.1441515684127808,0.1823742476863648
2,5,COc1oc(=O)c2cc(NC(=O)OC(C)(C)C)ccc2c1Cl,0.20569893717765808,0.9446691274642944,1.150368094444275,0.16597023708132932
3,1,O=C(Nc1nccs1)c1c(C(F)(F)F)nc2ccccc2c1O,0.26296892762184143,0.900977373123169,1.163946270942688,0.39463616777740074
3,2,Cc1ccccc1-c1nc2cc(Cl)ccc2c(=O)o1,0.26267775893211365,0.8948802351951599,1.1575579643249512,0.4369314487526515
3,3,CCCCCCCCCCn1cc(Cn2c(-c3ccco3)nc3nc(C(F)(F)F)ccc3c2=O)nn1,0.19422639906406403,0.935744047164917,1.1299704313278198,0.1300650237557222
3,4,Cc1ccnc2c1NC(=O)CN2C(=O)CCC(F)(F)F,0.17594841122627258,0.9473140835762024,1.1232625246047974,0.1420618785063679
3,5,c1ccc(-c2noc(Cn3ccnc3)n2)cc1,0.20025084912776947,0.9282665252685547,1.1285173892974854,0.35043832202523123
4,1,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC(F)(F)F,0.2945944368839264,0.8855599761009216,1.1801544427871704,0.4065578140908709
4,2,CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,0.255700945854187,0.9074826836585999,1.1631836891174316,0.4593573492521118
4,3,O=[N+]([O-])c1ccccc1-c1nc(-c2ccc(Br)o2)no1,0.22812967002391815,0.9285235404968262,1.1566531658172607,0.38118124993124375
4,4,CC(C)Nc1nc2cc(N)ccc2c(=O)o1,0.227952241897583,0.9181746244430542,1.1461268663406372,0.1330692309911128
4,5,CC(C)(C)C(=Cc1ccc(C(F)(F)F)cc1)C(=O)n1ccnc1,0.2233406901359558,0.90762859582901,1.1309692859649658,0.12795000436628434
5,1,c1ccc2c(c1)Cc1cc3ccccc3nc1-2,0.29835256934165955,0.898291826248169,1.1966444253921509,0.1390453591132932
5,2,CCCc1[nH]nc2oc(=O)c3ccccc3c12,0.27393394708633423,0.9039449095726013,1.1778788566589355,0.45993310550389993
5,3,O=C(O)c1cnc(-c2ccccc2)nc1C(F)(F)F,0.30607062578201294,0.8722844123840332,1.1783549785614014,0.14332467559401177
5,4,O=c1c2ccc(Cl)cc2ncn1CCn1cnc([N+](=O)[O-])c1,0.21883518993854523,0.9335639476776123,1.1523991823196411,0.3732884438274
5,5,O=C(CCSc1nnc(Cn2nnc3ccccc32)o1)Nc1ccc(Br)cc1,0.25005632638931274,0.9150722622871399,1.1651285886764526,0.1474200570495004
6,1,CCCCc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1[N+](=O)[O-],0.32925063371658325,0.8799818158149719,1.2092324495315552,0.4526787302125927
