Iteration,Top5_running_mean
1,0.05672
2,0.0284779
3,0.10935193333333333
4,0.22316395
5,0.24779116
6,0.331024
7,0.40103999999999995
8,0.45709999999999995
9,0.45709999999999995
10,0.45709999999999995
11,0.47187999999999997
12,0.48882000000000003
13,0.5204799999999999
14,0.52092
15,0.54318
16,0.55762
17,0.5640799999999999
18,0.5640799999999999
19,0.5640799999999999
20,0.57752
21,0.57752
22,0.57862
23,0.57862
24,0.57862
25,0.57862
26,0.57862
27,0.58592
28,0.58592
29,0.58592
30,0.5910599999999999
31,0.59648
32,0.60192
33,0.60192
34,0.60192
35,0.60192
36,0.6143600000000001
37,0.6143600000000001
38,0.6143600000000001
39,0.6143600000000001
40,0.6143600000000001
41,0.6143600000000001
42,0.6143600000000001
43,0.6143600000000001
44,0.6143600000000001
45,0.6143600000000001
46,0.61944
47,0.61944
48,0.61944
49,0.61944
50,0.61944
51,0.61944
52,0.61944
53,0.61944
54,0.61944
55,0.61944
56,0.61944
57,0.61944
58,0.61944
59,0.61944
60,0.61944
61,0.61944
62,0.61944
63,0.61944
64,0.61944
65,0.61944
66,0.61944
67,0.61944
68,0.61944
69,0.61944
70,0.61944
71,0.61944
72,0.62042
73,0.62042
74,0.62042
75,0.62042
76,0.62042
77,0.62042
78,0.62042
79,0.62042
80,0.62176
81,0.62176
82,0.62176
83,0.62176
84,0.62176
85,0.62176
86,0.62176
87,0.62176
88,0.62176
89,0.6277200000000001
90,0.6277200000000001
91,0.6277200000000001
92,0.6277200000000001
93,0.6277200000000001
94,0.6277200000000001
95,0.6297
96,0.6414200000000001
97,0.6414200000000001
98,0.6414200000000001
99,0.6414200000000001
100,0.6414200000000001
101,0.6414200000000001
102,0.6414200000000001
103,0.6414200000000001
104,0.6414200000000001
105,0.6414200000000001
106,0.6414200000000001
107,0.6416200000000001
108,0.6416200000000001
109,0.6416200000000001
110,0.64224
111,0.64224
112,0.64512
113,0.64512
114,0.64512
115,0.64512
116,0.64512
117,0.64512
118,0.64512
119,0.64512
120,0.64512
121,0.64512
122,0.64512
123,0.64512
124,0.64542
125,0.64542
126,0.64542
127,0.64988
128,0.64988
129,0.64988
130,0.64988
131,0.65908
132,0.65908
133,0.65908
134,0.6613399999999999
135,0.6613399999999999
136,0.665
137,0.665
138,0.665
139,0.665
140,0.665
141,0.665
142,0.665
143,0.665
144,0.665
145,0.665
146,0.665
147,0.665
148,0.66642
149,0.66642
150,0.66642
151,0.66642
152,0.66642
153,0.66642
154,0.66642
155,0.66642
156,0.66642
157,0.66642
158,0.66642
159,0.66642
160,0.66642
161,0.66642
162,0.66642
163,0.66642
164,0.66642
165,0.66642
166,0.66642
167,0.66642
168,0.66642
169,0.66642
170,0.66642
171,0.66642
172,0.66642
173,0.6734
174,0.6734
175,0.6734
176,0.6734
177,0.6734
178,0.6734
179,0.6734
180,0.6734
181,0.6734
182,0.6734
183,0.6734
184,0.6734
185,0.6734
186,0.6734
187,0.67418
188,0.67418
189,0.67418
190,0.67418
191,0.67418
192,0.67418
193,0.6780999999999999
194,0.6780999999999999
195,0.6780999999999999
196,0.6780999999999999
197,0.6780999999999999
198,0.6780999999999999
199,0.6780999999999999
200,0.6780999999999999
