Iteration,Top5_running_mean
1,0.0
2,2.499e-07
3,0.06646683326666666
4,0.04985763995
5,0.04009711196
6,0.04602111196
7,0.046068012000000005
8,0.05806799999999999
9,0.05840059999999999
10,0.1486896
11,0.1486896
12,0.20593
13,0.280366
14,0.34476
15,0.39452
16,0.39452
17,0.39452
18,0.43274
19,0.46272
20,0.46272
21,0.46272
22,0.46456
23,0.46456
24,0.4796
25,0.51104
26,0.51104
27,0.5181000000000001
28,0.5181000000000001
29,0.5181000000000001
30,0.5181000000000001
31,0.5181000000000001
32,0.5294400000000001
33,0.5294400000000001
34,0.5294400000000001
35,0.53734
36,0.53734
37,0.53754
38,0.53754
39,0.53754
40,0.5388
41,0.5469400000000001
42,0.5489600000000001
43,0.5489600000000001
44,0.5489600000000001
45,0.5489600000000001
46,0.5489600000000001
47,0.5644
48,0.5644
49,0.5644
50,0.5791600000000001
51,0.5811
52,0.5811
53,0.58772
54,0.61978
55,0.61978
56,0.61978
57,0.62478
58,0.62478
59,0.6288199999999999
60,0.6288199999999999
61,0.6288199999999999
62,0.6288199999999999
63,0.6288199999999999
64,0.6288199999999999
65,0.6288199999999999
66,0.6288199999999999
67,0.63918
68,0.63918
69,0.63918
70,0.63918
71,0.63918
72,0.63918
73,0.63918
74,0.63918
75,0.64074
76,0.64074
77,0.64074
78,0.64074
79,0.64074
80,0.6432599999999999
81,0.6432599999999999
82,0.6432599999999999
83,0.6432599999999999
84,0.65168
85,0.65168
86,0.6597599999999999
87,0.6597599999999999
88,0.6597599999999999
89,0.6597599999999999
90,0.6597599999999999
91,0.6597599999999999
92,0.6597599999999999
93,0.6628399999999999
94,0.6714999999999999
95,0.6714999999999999
96,0.6714999999999999
97,0.6714999999999999
98,0.6714999999999999
99,0.6714999999999999
100,0.6714999999999999
101,0.6714999999999999
102,0.6714999999999999
103,0.6714999999999999
104,0.6714999999999999
105,0.6714999999999999
106,0.6714999999999999
107,0.6714999999999999
108,0.6714999999999999
109,0.6714999999999999
110,0.6714999999999999
111,0.6714999999999999
112,0.6714999999999999
113,0.6714999999999999
114,0.6714999999999999
115,0.6714999999999999
116,0.6714999999999999
117,0.67908
118,0.67908
119,0.67908
120,0.67908
121,0.67908
122,0.67908
123,0.67908
124,0.67908
125,0.67908
126,0.67908
127,0.67908
128,0.67908
129,0.67908
130,0.67908
131,0.67908
132,0.68782
133,0.68782
134,0.68782
135,0.68782
136,0.68782
137,0.68782
138,0.68782
139,0.68782
140,0.68782
141,0.68782
142,0.68782
143,0.68782
144,0.6934799999999999
145,0.6934799999999999
146,0.6934799999999999
147,0.6950999999999999
148,0.6950999999999999
149,0.6950999999999999
150,0.6950999999999999
151,0.6950999999999999
152,0.6950999999999999
153,0.6950999999999999
154,0.6950999999999999
155,0.6950999999999999
156,0.7052799999999999
157,0.7052799999999999
158,0.7052799999999999
159,0.7052799999999999
160,0.7052799999999999
161,0.7052799999999999
162,0.7052799999999999
163,0.7052799999999999
164,0.7052799999999999
165,0.7052799999999999
166,0.7052799999999999
167,0.7052799999999999
168,0.7052799999999999
169,0.7052799999999999
170,0.7052799999999999
171,0.7052799999999999
172,0.7052799999999999
173,0.7052799999999999
174,0.7052799999999999
175,0.7063999999999999
176,0.7063999999999999
177,0.7063999999999999
178,0.7063999999999999
179,0.7063999999999999
180,0.7063999999999999
181,0.7063999999999999
182,0.7063999999999999
183,0.7063999999999999
184,0.7063999999999999
185,0.7063999999999999
186,0.7063999999999999
187,0.7063999999999999
188,0.7063999999999999
189,0.7063999999999999
190,0.7063999999999999
191,0.7063999999999999
192,0.7063999999999999
193,0.7063999999999999
194,0.7074199999999999
195,0.7074199999999999
196,0.71056
197,0.71056
198,0.71056
199,0.71056
200,0.71056
