Iteration,Top5_running_mean
1,0.04018
2,0.12999
3,0.08669244999999999
4,0.1232443375
5,0.0985955387
6,0.10275147
7,0.10387139999999999
8,0.128772
9,0.18259599999999998
10,0.18259599999999998
11,0.18259599999999998
12,0.18259599999999998
13,0.22082000000000002
14,0.2742
15,0.32267999999999997
16,0.32267999999999997
17,0.35678
18,0.4208
19,0.4208
20,0.45332000000000006
21,0.45332000000000006
22,0.45422
23,0.46618000000000004
24,0.4801
25,0.4801
26,0.4801
27,0.4801
28,0.4801
29,0.49446
30,0.49446
31,0.49446
32,0.49818000000000007
33,0.51586
34,0.53376
35,0.55374
36,0.55374
37,0.55374
38,0.55374
39,0.55374
40,0.5734999999999999
41,0.5734999999999999
42,0.5734999999999999
43,0.58406
44,0.58406
45,0.58406
46,0.58406
47,0.59256
48,0.5939
49,0.5939
50,0.5939
51,0.5939
52,0.5939
53,0.5939
54,0.5939
55,0.60838
56,0.61422
57,0.61422
58,0.61504
59,0.61504
60,0.61504
61,0.61504
62,0.6313
63,0.6313
64,0.6313
65,0.6313
66,0.6313
67,0.63538
68,0.63538
69,0.63852
70,0.63852
71,0.63852
72,0.63852
73,0.64246
74,0.6435000000000001
75,0.6435000000000001
76,0.6435000000000001
77,0.64436
78,0.64436
79,0.64436
80,0.64436
81,0.6471
82,0.6471
83,0.6471
84,0.6471
85,0.6471
86,0.6471
87,0.64964
88,0.6506399999999999
89,0.6506399999999999
90,0.6506399999999999
91,0.6506399999999999
92,0.6506399999999999
93,0.6506399999999999
94,0.6506399999999999
95,0.6564
96,0.6564
97,0.6564
98,0.6564
99,0.6564
100,0.6564
101,0.6564
102,0.6564
103,0.6564
104,0.6564
105,0.6564
106,0.6564
107,0.6564
108,0.6564
109,0.6564
110,0.6564
111,0.6564
112,0.6564
113,0.6564
114,0.6564
115,0.6564
116,0.6564
117,0.6564
118,0.6564
119,0.6564
120,0.6564
121,0.6564
122,0.6564
123,0.6573800000000001
124,0.6573800000000001
125,0.65852
126,0.65852
127,0.65852
128,0.6641999999999999
129,0.6641999999999999
130,0.6641999999999999
131,0.6641999999999999
132,0.6641999999999999
133,0.6641999999999999
134,0.6676199999999999
135,0.6676199999999999
136,0.6676199999999999
137,0.6676199999999999
138,0.6676199999999999
139,0.6676199999999999
140,0.6676199999999999
141,0.6676199999999999
142,0.6676199999999999
143,0.6676199999999999
144,0.6676199999999999
145,0.6676199999999999
146,0.6676199999999999
147,0.6676199999999999
148,0.6676199999999999
149,0.6676199999999999
150,0.6676199999999999
151,0.6676199999999999
152,0.6676199999999999
153,0.6676199999999999
154,0.6676199999999999
155,0.6676199999999999
156,0.6676199999999999
157,0.6676199999999999
158,0.66936
159,0.66936
160,0.66936
161,0.66936
162,0.66936
163,0.66936
164,0.66936
165,0.6767599999999999
166,0.6767599999999999
167,0.6767599999999999
168,0.6767599999999999
169,0.6767599999999999
170,0.6767599999999999
171,0.6767599999999999
172,0.6767599999999999
173,0.6767599999999999
174,0.6767599999999999
175,0.6767599999999999
176,0.6767599999999999
177,0.6767599999999999
178,0.6767599999999999
179,0.6767599999999999
180,0.6767599999999999
181,0.6767599999999999
182,0.6767599999999999
183,0.6767599999999999
184,0.6767599999999999
185,0.6767599999999999
186,0.6767599999999999
187,0.6767599999999999
188,0.6767599999999999
189,0.6767599999999999
190,0.6767599999999999
191,0.6767599999999999
192,0.6767599999999999
193,0.6767599999999999
194,0.6767599999999999
195,0.6767599999999999
196,0.6767599999999999
197,0.6767599999999999
198,0.67838
199,0.67838
200,0.67838
