Iteration,Top5_running_mean
1,0.2553
2,0.41759999999999997
3,0.44216666666666665
4,0.34719500000000003
5,0.33857600000000004
6,0.42157999999999995
7,0.46688
8,0.48638000000000003
9,0.48638000000000003
10,0.50442
11,0.51874
12,0.5284599999999999
13,0.54662
14,0.54662
15,0.5569200000000001
16,0.5569200000000001
17,0.5569200000000001
18,0.57518
19,0.5906800000000001
20,0.5906800000000001
21,0.59826
22,0.59896
23,0.60022
24,0.6044400000000001
25,0.6044400000000001
26,0.6044400000000001
27,0.60762
28,0.60762
29,0.6191
30,0.6191
31,0.6319800000000001
32,0.6319800000000001
33,0.6341
34,0.6341
35,0.6341
36,0.63778
37,0.63778
38,0.63778
39,0.63778
40,0.63778
41,0.63778
42,0.63778
43,0.63778
44,0.63778
45,0.63778
46,0.63778
47,0.63778
48,0.63952
49,0.63952
50,0.64108
51,0.64108
52,0.64108
53,0.64108
54,0.6473000000000001
55,0.6473000000000001
56,0.65244
57,0.65244
58,0.65244
59,0.65244
60,0.65244
61,0.65244
62,0.6605
63,0.6605
64,0.6605
65,0.6605
66,0.6605
67,0.6605
68,0.6605
69,0.6605
70,0.6605
71,0.6605
72,0.6605
73,0.6605
74,0.6605
75,0.6605
76,0.6673
77,0.6673
78,0.6673
79,0.6673
80,0.6673
81,0.67154
82,0.67154
83,0.67154
84,0.67154
85,0.67154
86,0.67154
87,0.6752
88,0.6752
89,0.6752
90,0.6776
91,0.6776
92,0.6776
93,0.6776
94,0.68178
95,0.68178
96,0.68178
97,0.68178
98,0.68584
99,0.68584
100,0.68584
101,0.68584
102,0.68584
103,0.68584
104,0.68584
105,0.68652
106,0.68652
107,0.68652
108,0.68652
109,0.68652
110,0.68652
111,0.68652
112,0.68652
113,0.68764
114,0.68764
115,0.68764
116,0.68764
117,0.68764
118,0.68764
119,0.68764
120,0.68764
121,0.68764
122,0.68764
123,0.68764
124,0.68764
125,0.68764
126,0.68764
127,0.68764
128,0.68764
129,0.68764
130,0.68764
131,0.68764
132,0.68764
133,0.68764
134,0.68764
135,0.68764
136,0.68764
137,0.68764
138,0.68764
139,0.68764
140,0.68764
141,0.68764
142,0.68764
143,0.68764
144,0.68764
145,0.68764
146,0.68764
147,0.68764
148,0.68764
149,0.68764
150,0.68764
151,0.68764
152,0.68764
153,0.68764
154,0.68764
155,0.68764
156,0.68764
157,0.68764
158,0.68764
159,0.68764
160,0.68764
161,0.68764
162,0.68764
163,0.68764
164,0.68764
165,0.68764
166,0.68764
167,0.68764
168,0.68764
169,0.68764
170,0.68764
171,0.68764
172,0.68764
173,0.68764
174,0.68764
175,0.68764
176,0.68764
177,0.6888799999999999
178,0.6888799999999999
179,0.6888799999999999
180,0.6888799999999999
181,0.6888799999999999
182,0.6888799999999999
183,0.6888799999999999
184,0.6888799999999999
185,0.6888799999999999
186,0.6888799999999999
187,0.6888799999999999
188,0.6888799999999999
189,0.6888799999999999
190,0.6888799999999999
191,0.6888799999999999
192,0.6888799999999999
193,0.6888799999999999
194,0.6888799999999999
195,0.6888799999999999
196,0.6888799999999999
197,0.6888799999999999
198,0.6888799999999999
199,0.6888799999999999
200,0.6888799999999999
