Molecule_index,Round,Top5_running_mean
1,0.0,0.563123940221803
2,0.2,0.5585762131552157
3,0.4,0.5212107425146869
4,0.6000000000000001,0.5062748912601506
5,0.8,0.4876935475864615
6,1.0,0.5079237988588597
7,1.2000000000000002,0.5275090937760668
8,1.4000000000000001,0.5275090937760668
9,1.6,0.5275090937760668
10,1.8,0.5275090937760668
11,2.0,0.5378665416182223
12,2.2,0.5582356761274209
13,2.4000000000000004,0.5582356761274209
14,2.6,0.5583693438038162
15,2.8000000000000003,0.5583693438038162
16,3.0,0.5688163428015512
17,3.2,0.5701264453169566
18,3.4000000000000004,0.5701264453169566
19,3.6,0.5701264453169566
20,3.8000000000000003,0.5701264453169566
21,4.0,0.5833409855216789
22,4.2,0.584232604184208
23,4.4,0.584232604184208
24,4.6000000000000005,0.584232604184208
25,4.800000000000001,0.584232604184208
26,5.0,0.5851018422179501
27,5.2,0.587648188949983
28,5.4,0.587648188949983
29,5.6000000000000005,0.587648188949983
30,5.800000000000001,0.587648188949983
31,6.0,0.589452459715097
32,6.2,0.5910757388199122
33,6.4,0.5910757388199122
34,6.6000000000000005,0.5910757388199122
35,6.800000000000001,0.5910757388199122
36,7.0,0.6014949808322718
37,7.2,0.6014949808322718
38,7.4,0.6014949808322718
39,7.6000000000000005,0.611286782102767
40,7.800000000000001,0.611286782102767
41,8.0,0.6260499299663992
42,8.200000000000001,0.6260499299663992
43,8.4,0.6260499299663992
44,8.6,0.6260499299663992
45,8.8,0.6260499299663992
46,9.0,0.6260499299663992
47,9.200000000000001,0.6260499299663992
48,9.4,0.6260499299663992
49,9.600000000000001,0.6260499299663992
50,9.8,0.6260499299663992
51,10.0,0.6303801624156764
52,10.200000000000001,0.6303801624156764
53,10.4,0.6303801624156764
54,10.600000000000001,0.6303801624156764
55,10.8,0.6303801624156764
56,11.0,0.6306293130644776
57,11.200000000000001,0.6355102902158427
58,11.4,0.6355102902158427
59,11.600000000000001,0.6355102902158427
60,11.8,0.6355102902158427
61,12.0,0.639025813027161
62,12.200000000000001,0.639025813027161
63,12.4,0.639025813027161
64,12.600000000000001,0.639025813027161
65,12.8,0.639025813027161
66,13.0,0.639025813027161
67,13.200000000000001,0.639025813027161
68,13.4,0.6426810250614173
69,13.600000000000001,0.6426810250614173
70,13.8,0.6426810250614173
71,14.0,0.6426810250614173
72,14.200000000000001,0.6426810250614173
73,14.4,0.6426810250614173
74,14.600000000000001,0.6426810250614173
75,14.8,0.6426810250614173
76,15.0,0.6426810250614173
77,15.200000000000001,0.6426810250614173
78,15.4,0.6426810250614173
79,15.600000000000001,0.6426810250614173
80,15.8,0.6426810250614173
81,16.0,0.6426810250614173
82,16.2,0.6426810250614173
83,16.400000000000002,0.6426810250614173
84,16.6,0.6426810250614173
85,16.8,0.6426810250614173
86,17.0,0.6451337710473766
87,17.2,0.6451337710473766
88,17.400000000000002,0.6451337710473766
89,17.6,0.6451337710473766
90,17.8,0.6451337710473766
91,18.0,0.6451337710473766
92,18.2,0.6451337710473766
93,18.400000000000002,0.6451337710473766
94,18.6,0.6451337710473766
95,18.8,0.6451337710473766
96,19.0,0.6506145601305192
97,19.200000000000003,0.6506145601305192
98,19.400000000000002,0.6506145601305192
99,19.6,0.6506145601305192
100,19.8,0.6506145601305192
