Molecule_index,Round,Top5_running_mean
1,0.0,0.4798825023472204
2,0.2,0.45368824450819734
3,0.4,0.4603416536761036
4,0.6000000000000001,0.43787689266127044
5,0.8,0.3509180377393662
6,1.0,0.43724157312426204
7,1.2000000000000002,0.47585717917018605
8,1.4000000000000001,0.47585717917018605
9,1.6,0.47585717917018605
10,1.8,0.4959682599593182
11,2.0,0.5044344411022126
12,2.2,0.5044344411022126
13,2.4000000000000004,0.5211063051502454
14,2.6,0.5211063051502454
15,2.8000000000000003,0.5316761883259471
16,3.0,0.5451131966326191
17,3.2,0.5451131966326191
18,3.4000000000000004,0.5451131966326191
19,3.6,0.5451131966326191
20,3.8000000000000003,0.5628820496454036
21,4.0,0.5628820496454036
22,4.2,0.5881610547224339
23,4.4,0.597833889309366
24,4.6000000000000005,0.597833889309366
25,4.800000000000001,0.597833889309366
26,5.0,0.597833889309366
27,5.2,0.6139665372920098
28,5.4,0.6139665372920098
29,5.6000000000000005,0.6139665372920098
30,5.800000000000001,0.6139665372920098
31,6.0,0.6186099181798957
32,6.2,0.6186099181798957
33,6.4,0.6186099181798957
34,6.6000000000000005,0.6186099181798957
35,6.800000000000001,0.6186099181798957
36,7.0,0.6196756974349444
37,7.2,0.6196756974349444
38,7.4,0.6196756974349444
39,7.6000000000000005,0.6196756974349444
40,7.800000000000001,0.6196756974349444
41,8.0,0.6196756974349444
42,8.200000000000001,0.6196756974349444
43,8.4,0.6196756974349444
44,8.6,0.6196756974349444
45,8.8,0.6196756974349444
46,9.0,0.6196756974349444
47,9.200000000000001,0.6196756974349444
48,9.4,0.6196756974349444
49,9.600000000000001,0.6196756974349444
50,9.8,0.6196756974349444
51,10.0,0.6196756974349444
52,10.200000000000001,0.6229587831082378
53,10.4,0.6229587831082378
54,10.600000000000001,0.6229587831082378
55,10.8,0.6229587831082378
56,11.0,0.6280990986665438
57,11.200000000000001,0.6280990986665438
58,11.4,0.6280990986665438
59,11.600000000000001,0.6280990986665438
60,11.8,0.6280990986665438
61,12.0,0.6280990986665438
62,12.200000000000001,0.6280990986665438
63,12.4,0.6280990986665438
64,12.600000000000001,0.6280990986665438
65,12.8,0.6280990986665438
66,13.0,0.6280990986665438
67,13.200000000000001,0.6280990986665438
68,13.4,0.6280990986665438
69,13.600000000000001,0.6280990986665438
70,13.8,0.6280990986665438
71,14.0,0.6280990986665438
72,14.200000000000001,0.6280990986665438
73,14.4,0.6280990986665438
74,14.600000000000001,0.6305978799522609
75,14.8,0.6305978799522609
76,15.0,0.6305978799522609
77,15.200000000000001,0.6333755509904012
78,15.4,0.6333755509904012
79,15.600000000000001,0.6337085794302804
80,15.8,0.6365418061123425
81,16.0,0.6481913045960978
82,16.2,0.6481913045960978
83,16.400000000000002,0.6517404214713238
84,16.6,0.6517404214713238
85,16.8,0.6517404214713238
86,17.0,0.6559040027993317
87,17.2,0.6563621094127108
88,17.400000000000002,0.6563621094127108
89,17.6,0.6563621094127108
90,17.8,0.6563621094127108
91,18.0,0.6672196087349104
92,18.2,0.6672196087349104
93,18.400000000000002,0.6672196087349104
94,18.6,0.6672196087349104
95,18.8,0.6672196087349104
96,19.0,0.6672196087349104
97,19.200000000000003,0.6672196087349104
98,19.400000000000002,0.6672196087349104
99,19.6,0.6672196087349104
100,19.8,0.6672196087349104
