Molecule_index,Round,Top5_running_mean
1,0.0,0.6760816879110803
2,0.2,0.620299752479206
3,0.4,0.41353929830392944
4,0.6000000000000001,0.36281685726002944
5,0.8,0.3909781487663938
6,1.0,0.507718840848706
7,1.2000000000000002,0.5844475666069171
8,1.4000000000000001,0.6117152166949859
9,1.6,0.6117152166949859
10,1.8,0.6117152166949859
11,2.0,0.6117152166949859
12,2.2,0.6285589043401634
13,2.4000000000000004,0.6285589043401634
14,2.6,0.628683653539338
15,2.8000000000000003,0.628683653539338
16,3.0,0.6435828527645056
17,3.2,0.6435828527645056
18,3.4000000000000004,0.6469717485517907
19,3.6,0.6469717485517907
20,3.8000000000000003,0.6539675457584666
21,4.0,0.6602732283112724
22,4.2,0.6602732283112724
23,4.4,0.6602732283112724
24,4.6000000000000005,0.6602732283112724
25,4.800000000000001,0.6602732283112724
26,5.0,0.6602732283112724
27,5.2,0.665621904211166
28,5.4,0.665621904211166
29,5.6000000000000005,0.665621904211166
30,5.800000000000001,0.665621904211166
31,6.0,0.665621904211166
32,6.2,0.665621904211166
33,6.4,0.665621904211166
34,6.6000000000000005,0.665621904211166
35,6.800000000000001,0.665621904211166
36,7.0,0.665621904211166
37,7.2,0.665621904211166
38,7.4,0.665621904211166
39,7.6000000000000005,0.665621904211166
40,7.800000000000001,0.665621904211166
41,8.0,0.665621904211166
42,8.200000000000001,0.665621904211166
43,8.4,0.665621904211166
44,8.6,0.665621904211166
45,8.8,0.665621904211166
46,9.0,0.665621904211166
47,9.200000000000001,0.665621904211166
48,9.4,0.665621904211166
49,9.600000000000001,0.665621904211166
50,9.8,0.665621904211166
51,10.0,0.665621904211166
52,10.200000000000001,0.665621904211166
53,10.4,0.665621904211166
54,10.600000000000001,0.665621904211166
55,10.8,0.665621904211166
56,11.0,0.6699530580341161
57,11.200000000000001,0.6699530580341161
58,11.4,0.6699530580341161
59,11.600000000000001,0.6699530580341161
60,11.8,0.6699530580341161
61,12.0,0.6699530580341161
62,12.200000000000001,0.6699530580341161
63,12.4,0.6699530580341161
64,12.600000000000001,0.6699530580341161
65,12.8,0.6699530580341161
66,13.0,0.6699530580341161
67,13.200000000000001,0.6699530580341161
68,13.4,0.6699530580341161
69,13.600000000000001,0.6699530580341161
70,13.8,0.6699530580341161
71,14.0,0.6699530580341161
72,14.200000000000001,0.6699530580341161
73,14.4,0.6699530580341161
74,14.600000000000001,0.6699530580341161
75,14.8,0.6699530580341161
76,15.0,0.6699530580341161
77,15.200000000000001,0.6699530580341161
78,15.4,0.6699530580341161
79,15.600000000000001,0.6699530580341161
80,15.8,0.6699530580341161
81,16.0,0.6699530580341161
82,16.2,0.6822685761672037
83,16.400000000000002,0.6822685761672037
84,16.6,0.6822685761672037
85,16.8,0.6822685761672037
86,17.0,0.6822685761672037
87,17.2,0.6839768721494739
88,17.400000000000002,0.6839768721494739
89,17.6,0.6839768721494739
90,17.8,0.6839768721494739
91,18.0,0.6839768721494739
92,18.2,0.6839768721494739
93,18.400000000000002,0.6839768721494739
94,18.6,0.6839768721494739
95,18.8,0.6843541004278043
96,19.0,0.6843541004278043
97,19.200000000000003,0.6869447016846714
98,19.400000000000002,0.6900216940029068
99,19.6,0.6900216940029068
100,19.8,0.6900216940029068
