Molecule_index,Round,Top5_running_mean
1,0.0,0.5406035376525469
2,0.2,0.47550863783497765
3,0.4,0.5269926002057973
4,0.6000000000000001,0.5039144755835493
5,0.8,0.48589243162586715
6,1.0,0.530125064931944
7,1.2000000000000002,0.5588066845560676
8,1.4000000000000001,0.5714968487799896
9,1.6,0.5827308042259086
10,1.8,0.5827308042259086
11,2.0,0.5827308042259086
12,2.2,0.5827308042259086
13,2.4000000000000004,0.597405363326434
14,2.6,0.5976852387235168
15,2.8000000000000003,0.5976852387235168
16,3.0,0.6024070184591783
17,3.2,0.6215082693084218
18,3.4000000000000004,0.6215082693084218
19,3.6,0.6249258286515296
20,3.8000000000000003,0.6249258286515296
21,4.0,0.626674034133837
22,4.2,0.626674034133837
23,4.4,0.626674034133837
24,4.6000000000000005,0.6375111082780839
25,4.800000000000001,0.6375111082780839
26,5.0,0.6375111082780839
27,5.2,0.6375111082780839
28,5.4,0.6468371913987443
29,5.6000000000000005,0.6468371913987443
30,5.800000000000001,0.6468371913987443
31,6.0,0.6468371913987443
32,6.2,0.6620004907414112
33,6.4,0.6620004907414112
34,6.6000000000000005,0.6620004907414112
35,6.800000000000001,0.6620004907414112
36,7.0,0.6620004907414112
37,7.2,0.6688214955619092
38,7.4,0.6688214955619092
39,7.6000000000000005,0.6688214955619092
40,7.800000000000001,0.6688214955619092
41,8.0,0.6688214955619092
42,8.200000000000001,0.6688214955619092
43,8.4,0.6688214955619092
44,8.6,0.6688214955619092
45,8.8,0.6688214955619092
46,9.0,0.6688214955619092
47,9.200000000000001,0.6688214955619092
48,9.4,0.6688214955619092
49,9.600000000000001,0.6688214955619092
50,9.8,0.6694712126065879
51,10.0,0.6694712126065879
52,10.200000000000001,0.678179946623926
53,10.4,0.678179946623926
54,10.600000000000001,0.678179946623926
55,10.8,0.678179946623926
56,11.0,0.678179946623926
57,11.200000000000001,0.678179946623926
58,11.4,0.678179946623926
59,11.600000000000001,0.678179946623926
60,11.8,0.678179946623926
61,12.0,0.678179946623926
62,12.200000000000001,0.678179946623926
63,12.4,0.678179946623926
64,12.600000000000001,0.678179946623926
65,12.8,0.6783893399489729
66,13.0,0.6783893399489729
67,13.200000000000001,0.6783893399489729
68,13.4,0.6783893399489729
69,13.600000000000001,0.6783893399489729
70,13.8,0.6783893399489729
71,14.0,0.6783893399489729
72,14.200000000000001,0.6792466145580072
73,14.4,0.6792466145580072
74,14.600000000000001,0.6792466145580072
75,14.8,0.6792466145580072
76,15.0,0.6792466145580072
77,15.200000000000001,0.6792466145580072
78,15.4,0.6792466145580072
79,15.600000000000001,0.6792466145580072
80,15.8,0.6792466145580072
81,16.0,0.6792466145580072
82,16.2,0.6792466145580072
83,16.400000000000002,0.6792466145580072
84,16.6,0.6792466145580072
85,16.8,0.6792466145580072
86,17.0,0.6792466145580072
87,17.2,0.6792466145580072
88,17.400000000000002,0.6792466145580072
89,17.6,0.6792466145580072
90,17.8,0.6792466145580072
91,18.0,0.6792466145580072
92,18.2,0.6792466145580072
93,18.400000000000002,0.6792466145580072
94,18.6,0.6792466145580072
95,18.8,0.6792466145580072
96,19.0,0.6792466145580072
97,19.200000000000003,0.6792466145580072
98,19.400000000000002,0.6792466145580072
99,19.6,0.6792466145580072
100,19.8,0.6792466145580072
