round,pick_idx,smiles,mu,std,UCB,True f
0,1,CC(COCC(F)(F)F)NC(=O)c1ccc(-c2ccco2)[nH]c1=O,0.2348126471042633,0.924825131893158,1.1596378087997437,0.42397838718984443
0,2,CNc1cc2c(nn1)CCN(C(=O)c1cc(C)no1)C2,0.20798933506011963,0.9382346272468567,1.146224021911621,0.5057519999902418
0,3,Nc1nc(-c2ccco2)c2nnn(Cc3ccc4[nH]ncc4c3)c2n1,0.1458907425403595,0.962419331073761,1.1083101034164429,0.658276017839926
0,4,CCc1ncnc(-c2ccc(C(=O)N3CCc4ncccc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,0.17230160534381866,0.942442774772644,1.1147444248199463,0.28692229529281804
0,5,N=C(N)Nc1nnc(-c2ccco2)s1,0.13286855816841125,0.9752072095870972,1.108075737953186,0.649189962662611
1,1,Nc1nc(-c2ccco2)c2cc[nH]c2n1,0.35461878776550293,0.9186853766441345,1.2733042240142822,0.4120018781413458
1,2,O=C(CSc1nnc(-c2ccco2)o1)N1CCOCC1,0.28886640071868896,0.9439752697944641,1.2328417301177979,0.47258527125730637
1,3,O=C(Nc1nnc(-c2ccncc2)s1)c1cc(-c2ccco2)cc2ccccc12,0.3123778998851776,0.9187446236610413,1.2311224937438965,0.05147366453624544
1,4,CNc1cc2c(nn1)CCN(C(=O)c1ccc(-n3cccn3)nc1)C2,0.36166930198669434,0.8458424806594849,1.2075117826461792,0.6073540541407465
1,5,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc3[nH]nnc3c1C2,0.28479108214378357,0.9395132660865784,1.2243043184280396,0.05530158108855173
2,1,Nc1cc(-n2cccn2)nc(-c2ccco2)n1,0.3595205545425415,0.9038475155830383,1.2633681297302246,0.4687033211068509
2,2,CNc1cc2c(nn1)CCN(C(=O)c1cc(F)cc(F)c1)C2,0.42325782775878906,0.7874252796173096,1.2106831073760986,0.06768733082694663
2,3,CCOC(=O)CNC(=O)CSc1nnc(-c2ccco2)n1N,0.2937794625759125,0.9273225665092468,1.221101999282837,0.7246413123128599
2,4,Nc1n[nH]c(N2CCN(Cc3ccco3)CC2)n1,0.26744183897972107,0.9438871145248413,1.2113289833068848,0.6008309511063413
2,5,CCn1cnc2c(NC(=N)N)nc(N)nc21,0.20934666693210602,0.9688270092010498,1.1781736612319946,0.6346319166612874
3,1,CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12,0.4316405653953552,0.8953723907470703,1.3270130157470703,0.7203294535577252
3,2,CCn1c(SCC(=O)N2CCCC(C)C2)nnc1-c1ccco1,0.40624016523361206,0.887392520904541,1.2936327457427979,0.09252170259517241
3,3,CN1CCN(Cc2nnc3nc(N)nc(N)c3n2)CC1,0.2922862768173218,0.9476171135902405,1.239903450012207,0.6756000774035172
3,4,Nc1cc(=O)n(Cc2ccco2)c(=S)[nH]1,0.34034019708633423,0.923334002494812,1.263674259185791,0.34771128526982137
3,5,CCc1nccn1-c1ccc(NN)nn1,0.29593679308891296,0.9496864080429077,1.245623230934143,0.4174053304690144
4,1,Nc1nc(N)c2nc(-c3ccco3)c(N)nc2n1,0.4851740002632141,0.8791199326515198,1.3642939329147339,0.683149853369989
4,2,Nc1nc(SCC(=O)NCc2ccco2)n[nH]1,0.40422675013542175,0.9049490690231323,1.3091758489608765,0.71124611961613
4,3,CCOC(=O)c1cnc(N2CC2)nc1N,0.34862756729125977,0.9393171668052673,1.2879447937011719,0.4342243169212808
4,4,Cc1nc(CN2CCN(c3ccc(Cl)cn3)CC2)no1,0.37113189697265625,0.9108965396881104,1.2820284366607666,0.07814214375770155
4,5,NC(=O)c1nnc(N)nc1N,0.3371617794036865,0.957752525806427,1.2949142456054688,0.6066218229646817
5,1,CS(=O)(=O)n1nc(-c2ccco2)nc1N,0.5120058655738831,0.8617532849311829,1.373759150505066,0.6967380112984125
5,2,CNc1nc(N)nc(N)n1,0.3927869200706482,0.9374529719352722,1.3302398920059204,0.5818089035011109
5,3,Nc1nc2nc(C(=O)NCc3c[nH]nn3)cnc2c(=O)[nH]1,0.3746931254863739,0.9494943022727966,1.3241873979568481,0.6633780346834728
5,4,Nc1nc(N)c2nnn(CC(CO)OCP(=O)(O)O)c2n1,0.374062180519104,0.9434183239936829,1.3174805641174316,0.6669288021851822
5,5,Cc1cc(C)n2nc(SCC(=O)NC(=O)NCc3ccco3)nc2n1,0.4153478443622589,0.89899080991745,1.3143386840820312,0.7156177570775138
6,1,Nc1nc2c(O)nc(N)n(Cc3ccco3)c-2n1,0.5289470553398132,0.8707152009010315,1.3996622562408447,0.6917712197085264
6,2,N=C(N)NC(=O)c1nc(Cl)c(NCc2nnn[nH]2)nc1N,0.4269815683364868,0.9403345584869385,1.3673161268234253,0.6187250978782001
6,3,COC(=O)CCC(=O)N1CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1,0.4963321089744568,0.8859723806381226,1.3823044300079346,0.745169583583891
6,4,Nc1nc2ncc(C=O)nc2c(=O)[nH]1,0.44017237424850464,0.9229866862297058,1.3631590604782104,0.6513555624326306
6,5,Cc1cccc(C=NNC(=O)Cn2nnnc2N)n1,0.4292945861816406,0.9342648983001709,1.3635594844818115,0.6962249700749936
7,1,Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,0.5927540063858032,0.837321937084198,1.4300758838653564,0.680586394083385
7,2,CCC(Sc1nc(N)c(NC(=O)c2ccco2)c(O)n1)C(=O)O,0.5176340341567993,0.9112970232963562,1.4289309978485107,0.6950210659113158
7,3,Cc1cc2nc(N)nc(N)n2n1,0.4980519413948059,0.9140353798866272,1.412087321281433,0.5961494617478891
7,4,NC(N)=NC(=O)c1ncc(NCC(=O)O)nc1N,0.4394689202308655,0.9376654624938965,1.3771343231201172,0.6500593260343691
