Iteration,Top5_running_mean
1,0.6207
2,0.6089
3,0.6086333333333334
4,0.5794
5,0.46442760000000005
6,0.5782400000000001
7,0.59074
8,0.60326
9,0.60456
10,0.60456
11,0.60456
12,0.6138399999999999
13,0.61864
14,0.61864
15,0.62318
16,0.62604
17,0.62884
18,0.6349600000000001
19,0.6349600000000001
20,0.6349600000000001
21,0.6349600000000001
22,0.6349600000000001
23,0.6349600000000001
24,0.63598
25,0.63598
26,0.63598
27,0.63598
28,0.63598
29,0.63598
30,0.63598
31,0.6397
32,0.6397
33,0.64588
34,0.65374
35,0.65374
36,0.65374
37,0.65374
38,0.65508
39,0.65508
40,0.65508
41,0.65508
42,0.65508
43,0.65508
44,0.65508
45,0.65508
46,0.65508
47,0.65508
48,0.65508
49,0.65508
50,0.65508
51,0.65508
52,0.6554800000000001
53,0.65676
54,0.65676
55,0.65676
56,0.65676
57,0.65676
58,0.65676
59,0.65676
60,0.65676
61,0.65676
62,0.65676
63,0.65676
64,0.65676
65,0.65676
66,0.65676
67,0.65676
68,0.65676
69,0.65676
70,0.65676
71,0.65676
72,0.65676
73,0.65676
74,0.65676
75,0.65676
76,0.65676
77,0.65676
78,0.65676
79,0.65676
80,0.65676
81,0.65676
82,0.65676
83,0.65676
84,0.65676
85,0.65676
86,0.65676
87,0.65676
88,0.65676
89,0.65676
90,0.65676
91,0.65676
92,0.65676
93,0.65676
94,0.65726
95,0.65726
96,0.65726
97,0.65726
98,0.65726
99,0.65726
100,0.65726
101,0.65726
102,0.65726
103,0.65726
104,0.65726
105,0.65726
106,0.65726
107,0.65726
108,0.65726
109,0.65726
110,0.65726
111,0.65726
112,0.65726
113,0.65726
114,0.65726
115,0.65774
116,0.65774
117,0.65774
118,0.65882
119,0.65882
120,0.6591600000000001
121,0.6591600000000001
122,0.6591600000000001
123,0.6591600000000001
124,0.6591600000000001
125,0.6591600000000001
126,0.6591600000000001
127,0.6591600000000001
128,0.6591600000000001
129,0.6614000000000001
130,0.6653399999999999
131,0.6653399999999999
132,0.6653399999999999
133,0.6653399999999999
134,0.6653399999999999
135,0.6653399999999999
136,0.6653399999999999
137,0.6653399999999999
138,0.6709799999999999
139,0.6709799999999999
140,0.6709799999999999
141,0.6709799999999999
142,0.6709799999999999
143,0.6709799999999999
144,0.6709799999999999
145,0.6709799999999999
146,0.6709799999999999
147,0.6709799999999999
148,0.6709799999999999
149,0.6709799999999999
150,0.6709799999999999
151,0.67124
152,0.67124
153,0.67124
154,0.67124
155,0.68082
156,0.68082
157,0.68082
158,0.68082
159,0.68082
160,0.68082
161,0.68082
162,0.68082
163,0.68082
164,0.68082
165,0.68082
166,0.68082
167,0.68082
168,0.68082
169,0.68082
170,0.68082
171,0.68082
172,0.68082
173,0.68082
174,0.68082
175,0.6822999999999999
176,0.6822999999999999
177,0.68622
178,0.68622
179,0.68622
180,0.68622
181,0.68622
182,0.68622
183,0.6881999999999999
184,0.6881999999999999
185,0.6881999999999999
186,0.6881999999999999
187,0.6919799999999999
188,0.6919799999999999
189,0.6919799999999999
190,0.6919799999999999
191,0.6919799999999999
192,0.6919799999999999
193,0.6919799999999999
194,0.6919799999999999
195,0.6919799999999999
196,0.6919799999999999
197,0.6919799999999999
198,0.6919799999999999
199,0.6919799999999999
200,0.6919799999999999
