Iteration,Top5_running_mean
1,0.4965
2,0.5294
3,0.5570333333333333
4,0.49959999999999993
5,0.49329999999999996
6,0.5606000000000001
7,0.5896
8,0.5931
9,0.6111
10,0.6111
11,0.62664
12,0.6339199999999999
13,0.6339199999999999
14,0.6339199999999999
15,0.6339199999999999
16,0.6480600000000001
17,0.6480600000000001
18,0.6480600000000001
19,0.65418
20,0.65418
21,0.65418
22,0.65418
23,0.65418
24,0.65428
25,0.65428
26,0.65428
27,0.6556
28,0.6556
29,0.6556
30,0.6556
31,0.6556
32,0.66686
33,0.66686
34,0.66686
35,0.66686
36,0.66686
37,0.66686
38,0.66686
39,0.66686
40,0.66686
41,0.6770400000000001
42,0.6770400000000001
43,0.6770400000000001
44,0.6770400000000001
45,0.6770400000000001
46,0.6770400000000001
47,0.6770400000000001
48,0.6770400000000001
49,0.6770400000000001
50,0.6770400000000001
51,0.68292
52,0.68292
53,0.6870800000000001
54,0.6870800000000001
55,0.6870800000000001
56,0.6870800000000001
57,0.6870800000000001
58,0.6870800000000001
59,0.6870800000000001
60,0.6870800000000001
61,0.6870800000000001
62,0.6870800000000001
63,0.6870800000000001
64,0.6870800000000001
65,0.6870800000000001
66,0.6870800000000001
67,0.68908
68,0.68908
69,0.68908
70,0.68908
71,0.68908
72,0.68908
73,0.68908
74,0.69238
75,0.69238
76,0.69238
77,0.69566
78,0.69566
79,0.69566
80,0.69566
81,0.69566
82,0.69566
83,0.69566
84,0.69566
85,0.69566
86,0.69566
87,0.69566
88,0.69566
89,0.69566
90,0.69566
91,0.69566
92,0.69566
93,0.69566
94,0.69566
95,0.69566
96,0.69566
97,0.69566
98,0.69566
99,0.69566
100,0.69566
101,0.69566
102,0.69954
103,0.69954
104,0.69954
105,0.69954
106,0.69954
107,0.69954
108,0.69954
109,0.69954
110,0.69954
111,0.69954
112,0.69954
113,0.69954
114,0.69954
115,0.69954
116,0.69954
117,0.69954
118,0.69954
119,0.69954
120,0.69954
121,0.69954
122,0.69954
123,0.69954
124,0.69954
125,0.69954
126,0.69954
127,0.69954
128,0.69954
129,0.69954
130,0.69954
131,0.69954
132,0.69954
133,0.69954
134,0.69954
135,0.7004400000000001
136,0.7004400000000001
137,0.7004400000000001
138,0.7004400000000001
139,0.7004400000000001
140,0.7004400000000001
141,0.7004400000000001
142,0.7004400000000001
143,0.7004400000000001
144,0.7004400000000001
145,0.7004400000000001
146,0.7004400000000001
147,0.7004400000000001
148,0.7004400000000001
149,0.7004400000000001
150,0.7004400000000001
151,0.7004400000000001
152,0.7004400000000001
153,0.7004400000000001
154,0.7004400000000001
155,0.7004400000000001
156,0.7004400000000001
157,0.7004400000000001
158,0.7004400000000001
159,0.7004400000000001
160,0.7004400000000001
161,0.7004400000000001
162,0.7004400000000001
163,0.7004400000000001
164,0.7004400000000001
165,0.7004400000000001
166,0.7004400000000001
167,0.7004400000000001
168,0.7004400000000001
169,0.7004400000000001
170,0.7004400000000001
171,0.7004400000000001
172,0.7004400000000001
173,0.7004400000000001
174,0.7004400000000001
175,0.7004400000000001
176,0.7004400000000001
177,0.7004400000000001
178,0.7004400000000001
179,0.7004400000000001
180,0.7004400000000001
181,0.7004400000000001
182,0.7004400000000001
183,0.7004400000000001
184,0.7004400000000001
185,0.7004400000000001
186,0.7004400000000001
187,0.7004400000000001
188,0.7004400000000001
189,0.7004400000000001
190,0.7004400000000001
191,0.7004400000000001
192,0.7004400000000001
193,0.7004400000000001
194,0.7004400000000001
195,0.7004400000000001
196,0.7004400000000001
197,0.7004400000000001
198,0.7004400000000001
199,0.7004400000000001
200,0.7004400000000001
