Iteration,Top5_running_mean
1,0.6207
2,0.6144000000000001
3,0.6086333333333334
4,0.4576095
5,0.48080760000000006
6,0.60326
7,0.60456
8,0.60456
9,0.60456
10,0.60456
11,0.611
12,0.612
13,0.612
14,0.612
15,0.612
16,0.612
17,0.61238
18,0.61238
19,0.6188
20,0.62208
21,0.62208
22,0.62584
23,0.6266999999999999
24,0.6266999999999999
25,0.6266999999999999
26,0.6266999999999999
27,0.6266999999999999
28,0.6266999999999999
29,0.6266999999999999
30,0.6298199999999999
31,0.6298199999999999
32,0.6298199999999999
33,0.6355600000000001
34,0.6355600000000001
35,0.64006
36,0.64262
37,0.64262
38,0.64578
39,0.64578
40,0.64578
41,0.6462399999999999
42,0.64806
43,0.64806
44,0.64806
45,0.64806
46,0.64806
47,0.64806
48,0.64806
49,0.64806
50,0.64806
51,0.64806
52,0.64806
53,0.64806
54,0.64806
55,0.64806
56,0.64806
57,0.64806
58,0.64806
59,0.64806
60,0.64806
61,0.64806
62,0.64806
63,0.64806
64,0.64806
65,0.64806
66,0.64806
67,0.64806
68,0.64806
69,0.64806
70,0.6548
71,0.6548
72,0.6548
73,0.6548
74,0.6548
75,0.6548
76,0.6548
77,0.6548
78,0.6548
79,0.6548
80,0.6548
81,0.6548
82,0.65682
83,0.65682
84,0.65682
85,0.65682
86,0.65682
87,0.65682
88,0.65682
89,0.65682
90,0.65682
91,0.65682
92,0.65682
93,0.6571400000000001
94,0.6571400000000001
95,0.66058
96,0.66058
97,0.66058
98,0.66058
99,0.6668399999999999
100,0.6668399999999999
101,0.6668399999999999
102,0.6668399999999999
103,0.6668399999999999
104,0.6668399999999999
105,0.6668399999999999
106,0.6668399999999999
107,0.6668399999999999
108,0.6668399999999999
109,0.6668399999999999
110,0.6668399999999999
111,0.6690799999999999
112,0.6690799999999999
113,0.6690799999999999
114,0.6690799999999999
115,0.6690799999999999
116,0.6690799999999999
117,0.6739200000000001
118,0.6739200000000001
119,0.6739200000000001
120,0.67492
121,0.67492
122,0.67492
123,0.67492
124,0.67492
125,0.67492
126,0.67492
127,0.67492
128,0.67492
129,0.67492
130,0.67492
131,0.67492
132,0.67492
133,0.67492
134,0.67492
135,0.67492
136,0.67492
137,0.67492
138,0.67492
139,0.67492
140,0.67492
141,0.67492
142,0.67492
143,0.67492
144,0.67492
145,0.67492
146,0.67492
147,0.67492
148,0.67492
149,0.67492
150,0.67492
151,0.67492
152,0.67492
153,0.67492
154,0.68208
155,0.68208
156,0.68208
157,0.68208
158,0.68208
159,0.68208
160,0.68208
161,0.68208
162,0.68208
163,0.68208
164,0.68208
165,0.68208
166,0.68556
167,0.68556
168,0.68556
169,0.68556
170,0.68556
171,0.68556
172,0.68556
173,0.68556
174,0.68556
175,0.68556
176,0.68556
177,0.68556
178,0.68556
179,0.68556
180,0.68556
181,0.68556
182,0.68556
183,0.68556
184,0.68556
185,0.68556
186,0.68556
187,0.68556
188,0.68556
189,0.68556
190,0.68556
191,0.68556
192,0.68556
193,0.68556
194,0.68556
195,0.68556
196,0.68556
197,0.68556
198,0.68556
199,0.68556
200,0.68556
