Iteration,Top5_running_mean
1,0.5625
2,0.5205500000000001
3,0.348546
4,0.4048095
5,0.3757876
6,0.50008
7,0.57192
8,0.57192
9,0.6014999999999999
10,0.60232
11,0.6165999999999999
12,0.63184
13,0.63794
14,0.63794
15,0.6381399999999999
16,0.6381399999999999
17,0.6381399999999999
18,0.6381399999999999
19,0.6381399999999999
20,0.6381399999999999
21,0.6381399999999999
22,0.6381399999999999
23,0.6381399999999999
24,0.6381399999999999
25,0.6381399999999999
26,0.6381399999999999
27,0.6381399999999999
28,0.6381399999999999
29,0.64524
30,0.64852
31,0.64866
32,0.64866
33,0.64866
34,0.64866
35,0.64866
36,0.64866
37,0.64866
38,0.64866
39,0.64866
40,0.64866
41,0.6504
42,0.6504
43,0.6521000000000001
44,0.6521000000000001
45,0.6553
46,0.6553
47,0.6553
48,0.6553
49,0.6553
50,0.6553
51,0.6553
52,0.6553
53,0.6553
54,0.6563800000000001
55,0.66194
56,0.66194
57,0.66194
58,0.66194
59,0.66194
60,0.66194
61,0.66194
62,0.66368
63,0.66368
64,0.66368
65,0.66368
66,0.66368
67,0.66368
68,0.66368
69,0.66368
70,0.66368
71,0.66368
72,0.66368
73,0.66368
74,0.66368
75,0.66368
76,0.66368
77,0.66368
78,0.6639600000000001
79,0.6639600000000001
80,0.6639600000000001
81,0.6639600000000001
82,0.6639600000000001
83,0.6639600000000001
84,0.6639600000000001
85,0.66578
86,0.66686
87,0.66686
88,0.66686
89,0.6683200000000001
90,0.6683200000000001
91,0.6683200000000001
92,0.6683200000000001
93,0.6683200000000001
94,0.6704399999999999
95,0.6704399999999999
96,0.6704399999999999
97,0.6704399999999999
98,0.6704399999999999
99,0.6704399999999999
100,0.6704399999999999
101,0.6704399999999999
102,0.6704399999999999
103,0.67364
104,0.67364
105,0.67364
106,0.67364
107,0.67364
108,0.67364
109,0.67364
110,0.67364
111,0.67364
112,0.67364
113,0.67364
114,0.67364
115,0.67364
116,0.67364
117,0.67364
118,0.67364
119,0.67364
120,0.67364
121,0.67364
122,0.67364
123,0.67364
124,0.67364
125,0.67364
126,0.67364
127,0.67364
128,0.67364
129,0.67364
130,0.67364
131,0.67364
132,0.67364
133,0.67364
134,0.67364
135,0.67364
136,0.67364
137,0.67364
138,0.67364
139,0.67364
140,0.67364
141,0.67364
142,0.6759000000000001
143,0.6759000000000001
144,0.6759000000000001
145,0.6759000000000001
146,0.6759000000000001
147,0.6759000000000001
148,0.6759000000000001
149,0.6759000000000001
150,0.6759000000000001
151,0.6759000000000001
152,0.6759000000000001
153,0.6759000000000001
154,0.6759000000000001
155,0.6759000000000001
156,0.6759000000000001
157,0.6759000000000001
158,0.6759000000000001
159,0.6759000000000001
160,0.6759000000000001
161,0.6759000000000001
162,0.6778199999999999
163,0.6778199999999999
164,0.6778199999999999
165,0.6778199999999999
166,0.6778199999999999
167,0.6778199999999999
168,0.6778199999999999
169,0.6778199999999999
170,0.6778199999999999
171,0.6778199999999999
172,0.6778199999999999
173,0.6778199999999999
174,0.6778199999999999
175,0.6778199999999999
176,0.6778199999999999
177,0.6778199999999999
178,0.6778199999999999
179,0.6778199999999999
180,0.6778199999999999
181,0.6778199999999999
182,0.6778199999999999
183,0.6778199999999999
184,0.6778199999999999
185,0.6778199999999999
186,0.6778199999999999
187,0.6778199999999999
188,0.6778199999999999
189,0.6778199999999999
190,0.6778199999999999
191,0.6778199999999999
192,0.6778199999999999
193,0.6778199999999999
194,0.6778199999999999
195,0.6778199999999999
196,0.6778199999999999
197,0.6778199999999999
198,0.6778199999999999
199,0.6778199999999999
200,0.6778199999999999
