Iteration,Top5_running_mean
1,0.5822
2,0.55735
3,0.559
4,0.5649500000000001
5,0.5691599999999999
6,0.5823400000000001
7,0.5972200000000001
8,0.5972200000000001
9,0.5972200000000001
10,0.6135400000000001
11,0.6135400000000001
12,0.6194399999999999
13,0.6194399999999999
14,0.62248
15,0.62248
16,0.63232
17,0.63232
18,0.63232
19,0.64016
20,0.64016
21,0.64016
22,0.64016
23,0.64016
24,0.65176
25,0.65176
26,0.6520599999999999
27,0.6520599999999999
28,0.6520599999999999
29,0.6520599999999999
30,0.6520599999999999
31,0.65494
32,0.66346
33,0.66346
34,0.66346
35,0.66346
36,0.66346
37,0.66346
38,0.66346
39,0.66346
40,0.66346
41,0.66346
42,0.66346
43,0.66346
44,0.66346
45,0.66346
46,0.66346
47,0.66346
48,0.66466
49,0.6743399999999999
50,0.6743399999999999
51,0.6743399999999999
52,0.6743399999999999
53,0.6743399999999999
54,0.6751799999999999
55,0.6751799999999999
56,0.6777
57,0.6777
58,0.6777
59,0.6777
60,0.6777
61,0.67818
62,0.67818
63,0.67818
64,0.67896
65,0.67896
66,0.6801
67,0.6801
68,0.6859399999999999
69,0.6859399999999999
70,0.6859399999999999
71,0.6859399999999999
72,0.6859399999999999
73,0.6859399999999999
74,0.6859399999999999
75,0.6859399999999999
76,0.6859399999999999
77,0.6859399999999999
78,0.6859399999999999
79,0.69078
80,0.69078
81,0.69078
82,0.69078
83,0.69078
84,0.69078
85,0.69078
86,0.69078
87,0.69078
88,0.69078
89,0.69078
90,0.69078
91,0.69078
92,0.69078
93,0.69078
94,0.69078
95,0.69078
96,0.69078
97,0.69078
98,0.69078
99,0.69078
100,0.69078
101,0.69078
102,0.69078
103,0.69078
104,0.69078
105,0.69078
106,0.69078
107,0.69078
108,0.69078
109,0.69078
110,0.69078
111,0.69078
112,0.69078
113,0.69078
114,0.69078
115,0.69078
116,0.69078
117,0.69078
118,0.69078
119,0.69078
120,0.69078
121,0.69078
122,0.69078
123,0.69078
124,0.69078
125,0.69078
126,0.69078
127,0.69078
128,0.69078
129,0.69078
130,0.69078
131,0.69078
132,0.69078
133,0.69078
134,0.6942600000000001
135,0.6942600000000001
136,0.6942600000000001
137,0.6942600000000001
138,0.6942600000000001
139,0.6942600000000001
140,0.6942600000000001
141,0.6942600000000001
142,0.6942600000000001
143,0.6942600000000001
144,0.6942600000000001
145,0.69458
146,0.69458
147,0.69458
148,0.69458
149,0.69458
150,0.69458
151,0.69458
152,0.69458
153,0.69458
154,0.69458
155,0.69458
156,0.69458
157,0.69458
158,0.69458
159,0.69458
160,0.69458
161,0.69458
162,0.69458
163,0.69458
164,0.69458
165,0.69458
166,0.69458
167,0.69458
168,0.69458
169,0.69458
170,0.69458
171,0.69788
172,0.69788
173,0.69788
174,0.69788
175,0.69788
176,0.7025399999999999
177,0.7025399999999999
178,0.7025399999999999
179,0.7025399999999999
180,0.7025399999999999
181,0.7025399999999999
182,0.7025399999999999
183,0.7025399999999999
184,0.7025399999999999
185,0.7025399999999999
186,0.70272
187,0.70272
188,0.70272
189,0.70272
190,0.70272
191,0.70272
192,0.70272
193,0.70272
194,0.70272
195,0.70272
196,0.70272
197,0.70842
198,0.70842
199,0.71482
200,0.71482
