round,pick_idx,smiles,mu,std,UCB,True f,min_d_batch,min_d_hist
0,1,CCOC(=O)c1ccc(NC(=O)c2[nH]cnc2C(=O)NC(C)C(=O)OC(C)(C)C)cc1,0.3671354055404663,0.9082678556442261,1.2754032611846924,0.4818018291754868,1.0,0.6521739130434783
0,2,CCCCc1nc(Cl)c(CO)n1Cc1ccc(NC(=O)C(CCCC)n2cccc2C(=O)OC)cc1,0.36378929018974304,0.900774359703064,1.2645636796951294,0.4681935842492632,0.8229166666666666,0.6290322580645161
0,3,COC(=O)c1ccc(C2CC(C3CCCC3C(=O)NCc3ccc(OC(F)(F)F)cc3)=NO2)cc1,0.3385148048400879,0.9211902618408203,1.2597050666809082,0.5355859520544884,0.8341232227488151,0.713375796178344
0,4,COC(=O)C(CCCCN)NC(=O)c1ccc(NC(=O)C(N)CC(C)C)c(N)c1,0.3088685870170593,0.9449235200881958,1.2537920475006104,0.5644848056883381,0.8048780487804879,0.743455497382199
0,5,CCc1nc(C2CCCN(C(=O)C(C)(C)NS(C)(=O)=O)C2)no1,0.3069952726364136,0.9050359725952148,1.2120312452316284,0.47076029976368267,0.8867924528301887,0.5966386554621849
1,1,COC(=O)c1ccc(CNC(=O)CSC(C)C(=O)Nc2cc(C)on2)cc1,0.4081088602542877,0.9074888825416565,1.3155977725982666,0.5157582971911697,1.0,0.7238805970149254
1,2,CC(c1c[nH]c2ccccc12)C(NC(=O)C1CCCN(C(=O)c2ccc3[nH]cnc3c2)C1)C(=O)NC(CCCCN)C(=O)OC(C)(C)C,0.4046962559223175,0.8995451927185059,1.304241418838501,0.6128417500788951,0.8362831858407079,0.6638655462184874
1,3,COCCCNC(=O)c1ccc(CN(C(=O)Nc2ccc(OC(F)(F)F)cc2)C2CCC(C(C)(C)C)CC2)cc1,0.4082525372505188,0.8980809450149536,1.3063335418701172,0.12326032426629203,0.8085106382978724,0.6649214659685864
1,4,CCCC(NC(=O)c1ccc(OC)c(Cl)c1)C(=O)OC,0.3817152678966522,0.9074878692626953,1.28920316696167,0.1672701843106052,0.7890625,0.6495726495726496
1,5,CC1CCC(C(=O)O)=C(NC(=O)C(N)Cc2nc(-c3ccc(O)cn3)no2)C1,0.29681941866874695,0.9518424868583679,1.2486618757247925,0.5336261256123102,0.8466257668711656,0.81875
