Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,198
0.25000000000000006,195
0.30000000000000004,186
0.3500000000000001,177
0.40000000000000013,175
0.45000000000000007,161
0.5000000000000001,144
0.5500000000000002,120
0.6000000000000002,102
0.6500000000000001,83
0.7000000000000002,55
0.7500000000000002,33
0.8000000000000002,10
0.8500000000000002,2
0.9000000000000002,1
