Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,200
0.25000000000000006,200
0.30000000000000004,198
0.3500000000000001,196
0.40000000000000013,194
0.45000000000000007,187
0.5000000000000001,178
0.5500000000000002,164
0.6000000000000002,151
0.6500000000000001,138
0.7000000000000002,115
0.7500000000000002,79
0.8000000000000002,24
0.8500000000000002,3
0.9000000000000002,1
