round,pick_idx,smiles,mu,std,UCB,True f
0,1,O=C(Nc1nccs1)c1ccc2ccccc2c1,0.2851172089576721,0.9018871188163757,1.5605781078338623,0.38786915045683407
0,2,O=C(O)c1ccccc1C=NOc1cc(Cl)cc(Cl)c1,0.20710350573062897,0.9480971693992615,1.5479153394699097,0.159296470792246
0,3,NC(=S)Nc1cccc(OCCCCCCCCNC(=S)Nc2ccccc2Br)c1,0.18493789434432983,0.9577151536941528,1.5393517017364502,0.1491095358271441
0,4,O=P(O)(O)C(NS(=O)(=O)c1ccc(Br)cc1)P(=O)(O)O,0.12220565229654312,0.9790274500846863,1.506759524345398,0.005331888620641351
0,5,c1cc[n+](CCCC[n+]2ccccc2)cc1,0.11548452824354172,0.9797132015228271,1.501008152961731,0.10848172887097572
1,1,CC(=NN=C(S)Nc1cc2ccccc2cc1N)c1ccccn1,0.2358897179365158,0.9207414388656616,1.5380146503448486,0.38678973514378384
1,2,O=C(Nc1nnc(SCc2c(Cl)cccc2Cl)s1)c1cccc([N+](=O)[O-])c1,0.1991794854402542,0.9387733936309814,1.5268055200576782,0.42062224967668665
1,3,CN(CCc1ccccn1)CCc1nccs1,0.16357949376106262,0.9595675468444824,1.5206128358840942,0.13463009005330356
1,4,Oc1ccc2oc(=S)ccc2c1,0.1497899740934372,0.9612441658973694,1.5091944932937622,0.11575635185044503
1,5,CCCCCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(N3CCN(C(=O)N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1,0.14752191305160522,0.9570811986923218,1.5010390281677246,0.007136814154676572
2,1,O=C(Nc1c(Cl)cccc1Cl)Oc1cccc2cccnc12,0.2678792476654053,0.9109408259391785,1.556144118309021,0.4317877695883728
2,2,NC(=S)c1cccc(CSc2nc3ccccc3s2)c1,0.24023126065731049,0.9211934804916382,1.542995572090149,0.3922322702763681
2,3,O=C(Nc1nn[nH]n1)c1cc([N+](=O)[O-])ccn1,0.14972245693206787,0.9644662737846375,1.5136836767196655,0.11988281146729915
2,4,C(=NNC1=NCCN1)c1c2ccccc2c(C=NNC2=NCCN2)c2cc3ccccc3cc12,0.19461138546466827,0.944025456905365,1.5296649932861328,3.997759061009507e-05
2,5,COc1c(C(=O)Nc2nnc(C3CC3)s2)csc1Cl,0.1321120262145996,0.9699903130531311,1.5038855075836182,0.3611575592573076
3,1,O=C(Nc1ccccc1Cl)c1cccnc1SCc1ccncc1,0.2979479730129242,0.899375319480896,1.5698567628860474,0.4306783846070545
3,2,COC(=O)c1c(-c2cccs2)csc1NC(=O)c1cccc(Cl)c1,0.2718179523944855,0.9153992533683777,1.5663878917694092,0.4891995904702286
3,3,N=C(N)Nc1nnc(-c2ccco2)s1,0.16695575416088104,0.9616813063621521,1.5269783735275269,0.11246402674559083
3,4,Cc1nc(S)sc1Cc1ccc(Cl)c(Cl)c1,0.19445210695266724,0.9499346613883972,1.5378625392913818,0.14873504498262935
3,5,O=C1C=CC2(Oc3cccc4cccc(c34)O2)C2C(O)C=CC(O)C12,0.17762839794158936,0.9524973630905151,1.5246630907058716,0.006127951264942064
4,1,CC(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,0.36318638920783997,0.8639709949493408,1.5850257873535156,0.4148869093391398
4,2,COc1ccc(NC(=O)C(Cl)=C(Cl)[S+]([O-])Cc2ccccc2Cl)cn1,0.2704668343067169,0.9206934571266174,1.5725239515304565,0.17123856078951982
4,3,NCc1ccc(-c2ccc(-c3cccs3)s2)s1,0.21415181457996368,0.9395400285720825,1.542862057685852,0.36596252735569995
4,4,NNC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,0.14855776727199554,0.9696222543716431,1.519810676574707,0.0060147603630386366
4,5,COc1ccc(C=CC(=Nc2nnc(SCc3ccc(Cl)cc3)s2)c2ccc(Cl)cc2)cc1,0.21310503780841827,0.9384633302688599,1.5402926206588745,0.12921768559083624
5,1,Nc1nc(-c2cccs2)c(NC(=O)c2ccccc2)s1,0.34694886207580566,0.8688881397247314,1.575742244720459,0.40471360670018974
5,2,COc1cc(SC)ccc1C(=O)Nc1ccc2ncccc2c1,0.2871392071247101,0.9013121128082275,1.5617870092391968,0.4032389192727559
