round,pick_idx,smiles,mu,std,UCB,True f
0,1,N=C(N)Nc1nnc(-c2ccco2)s1,0.13286855816841125,0.9752072095870972,3.2167444229125977,0.649189962662611
0,2,Nc1nc2[nH]c(N)nc2c(=O)[nH]1,0.08090776950120926,0.9906606078147888,3.213651657104492,0.5885661912765423
0,3,S=C(S)N1CCNCC1,0.04635325074195862,0.9938774108886719,3.189269781112671,7.008883643990036e-05
0,4,O=S1(=O)OCCOS(=O)(=O)C1(F)Br,0.0257247444242239,0.9976698756217957,3.180633783340454,0.4495990422923564
0,5,c1nc[nH]n1,0.032448988407850266,0.9981911182403564,3.1890065670013428,0.006781985514457943
1,1,Nc1nc(N)c2nc(-c3ccco3)c(N)nc2n1,0.2738850712776184,0.9522995948791504,3.28532075881958,0.683149853369989
1,2,CS(=O)(=O)c1nnc(NS(N)(=O)=O)s1,0.17365887761116028,0.9817028641700745,3.278075933456421,0.6223329772884784
1,3,Nc1nc2c(c(=O)[nH]1)NC1C(N2)OC2COP(=O)(O)OC2C1(O)O,0.1565774828195572,0.9803980588912964,3.256868600845337,0.6478668518862936
1,4,Nc1onc2c1CCC2,0.14021682739257812,0.9857981204986572,3.2575843334198,0.03372008143415523
1,5,N=C(N)N[N+](=O)[O-],0.09825301170349121,0.9916662573814392,3.2341771125793457,0.4546697236991713
2,1,NC(=O)c1nnc(N)nc1N,0.322283536195755,0.9575871825218201,3.35044002532959,0.6066218229646817
2,2,CS(=O)(=O)n1nc(-c2ccco2)nc1N,0.4123617708683014,0.9236255288124084,3.3331222534179688,0.6967380112984125
2,3,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C23CCO3)c(=O)[nH]1,0.25036564469337463,0.9677192568778992,3.3105628490448,0.683596736485487
2,4,NC(=O)NC1NC(=O)NC1=O,0.2320643663406372,0.9764154553413391,3.319761276245117,0.5646134576253644
2,5,NNc1nnc(-c2nnc(NN)o2)o1,0.22158533334732056,0.9800037145614624,3.320629119873047,0.5806030754582868
3,1,NC(=O)CCC(NC(=O)c1nn(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c12)C(N)=O,0.3735025227069855,0.954454779624939,3.391753673553467,0.6745614885108273
3,2,Nc1nnc(Sc2ncccc2[N+](=O)[O-])s1,0.339690238237381,0.9578301310539246,3.36861515045166,0.6457285401698863
3,3,NS(=O)(=O)c1ncn2c(=O)n(CCCl)nnc12,0.31253114342689514,0.9669926166534424,3.3704304695129395,0.6215574829757324
3,4,CC1(C)OC(C(N)=O)=C(C(N)=O)O1,0.28149619698524475,0.9698102474212646,3.3483057022094727,0.601669393832873
3,5,Nc1cc(=O)c2n[nH][nH]c-2n1,0.3430492877960205,0.9575848579406738,3.3711984157562256,0.5909442849243819
4,1,Nc1nc2nc(C(=O)NCc3c[nH]nn3)cnc2c(=O)[nH]1,0.47213077545166016,0.9340785145759583,3.4259464740753174,0.6633780346834728
4,2,Nc1nc(I)nc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,0.4462703466415405,0.9394433498382568,3.417051315307617,0.6825302156772667
4,3,Cc1nnc(Sc2c(N)n(C)c(=O)n(C)c2=O)s1,0.39820384979248047,0.9530200362205505,3.4119179248809814,0.6544678387199652
4,4,NC(=S)NN=CCn1cc([N+](=O)[O-])c(=O)[nH]c1=O,0.3697768449783325,0.9599441885948181,3.4053869247436523,0.6082332757669894
4,5,NNc1nnc(S)n1N,0.3399999141693115,0.9612922072410583,3.3798727989196777,0.48126366159762235
5,1,CCn1cnc2c(NC(=N)N)nc(N)nc21,0.4753013551235199,0.9382950663566589,3.442450761795044,0.6346319166612874
5,2,CC(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1(C)C,0.5181937217712402,0.9228994250297546,3.4366579055786133,0.6437656584477408
5,3,NS(=O)(=O)c1nnc(N=C(CCC(=O)O)C(=O)O)s1,0.4260886311531067,0.9455909132957458,3.4163095951080322,0.606033481051826
5,4,NC1=NS(=O)(=O)c2sc(Cl)cc2N1,0.38362908363342285,0.9618092179298401,3.4251368045806885,0.453887304788133
5,5,NCc1cn(C2CC(O)C(CN)O2)c(=O)[nH]c1=O,0.40229809284210205,0.9501093626022339,3.4068078994750977,0.6287167148414677
6,1,NC(N)=NC(=O)c1ncc(NCC(=O)O)nc1N,0.49693065881729126,0.9330032467842102,3.4473459720611572,0.6500593260343691
6,2,C=CCn1c(=O)n(C2OC(CO)C3OC(=O)OC32)c2nc(N)nc(O)c21,0.4375729560852051,0.9479638934135437,3.435297966003418,0.704689286724403
6,3,O=c1[nH]c2nccnc2c(=O)n1O,0.4336402714252472,0.9494527578353882,3.4360735416412354,0.6337268058487422
6,4,NC(=S)Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c1Cl,0.4103148579597473,0.9514527916908264,3.4190726280212402,0.606033481051826
6,5,Cc1nc(-c2nnc(N)s2)n(C)c1[N+](=O)[O-],0.5107495784759521,0.921586275100708,3.4250612258911133,0.6563166335716469
7,1,Nc1c(NCCCP(=O)(O)O)c(=O)c1=O,0.4316626191139221,0.9579272866249084,3.4608945846557617,0.6186540004799707
7,2,C#CC1(O)C(O)C(CO)OC1n1cc(C(N)=O)c2c(N)ncnc21,0.4977044463157654,0.9357038736343384,3.456660032272339,0.6982265490294818
7,3,Nc1n[nH]c(SCC(=O)Nc2c(Br)cc([N+](=O)[O-])cc2Br)n1,0.47266972064971924,0.943511962890625,3.4563164710998535,0.5272987213697367
7,4,NC(=O)C(=CN1C(=O)CC(=O)NC1=S)C(N)=O,0.44988328218460083,0.9446132183074951,3.4370124340057373,0.62389860721175
7,5,Cn1nnnc1Sc1ccncc1S(N)(=O)=O,0.454502671957016,0.9387744665145874,3.423168182373047,0.6884255335569868
8,1,CCCSc1nc(N)c(NC(=O)c2ccco2)c(=O)[nH]1,0.5621461272239685,0.916778028011322,3.4612529277801514,0.6893811894809645
8,2,Nc1nc(O)c(N=O)c(O)n1,0.48989108204841614,0.9375380277633667,3.454646587371826,0.6066218229646817
8,3,NS(=O)(=O)c1[nH]cnc1[N+](=O)[O-],0.49139755964279175,0.9317783117294312,3.437939405441284,0.5770590457581719
8,4,N=C(N)NNC(=O)CCn1[nH]c(=O)c(Cl)c(Cl)c1=O,0.4838225841522217,0.9395425319671631,3.4549169540405273,0.606033481051826
8,5,Nc1ncnc2c1nnn2C1C=CC(CP(=O)(O)O)C1,0.4581840932369232,0.942678689956665,3.4391958713531494,0.6681337371823107
9,1,CSc1nc2ncc(C(=O)O)c(N)n2n1,0.5171495079994202,0.9336172938346863,3.4695065021514893,0.6487758857646724
9,2,N#CCc1c(N)nc(N)n(CCOCP(=O)(O)O)c1=O,0.47853249311447144,0.9434683322906494,3.4620413780212402,0.6718150541065748
9,3,CN1C(=O)NC(=O)C(=CNc2ncccn2)C1=O,0.4747273325920105,0.9423572421073914,3.4547226428985596,0.7259795291154771
9,4,N=C(N)NC(=O)c1nc(Cl)c(NCc2nnn[nH]2)nc1N,0.5239079594612122,0.9283453822135925,3.4595937728881836,0.6187250978782001
9,5,NC(=O)CN1C(=O)C2C3C=CC(C3)C2C1=O,0.4306565523147583,0.9507740139961243,3.437267780303955,0.39396774758439557
10,1,CCCc1nn(C)c2c(=O)[nH]c(-c3nccnc3N)nc12,0.5559091567993164,0.9244970083236694,3.4794254302978516,0.6898310425508558
10,2,NNC(=O)c1cnc(N)s1,0.4887319803237915,0.9393457174301147,3.4592041969299316,0.5826322655927313
