SMILES
O=C(O)c1ccc(CCCN2C(=O)CCC2CCC(O)Cc2ccc(Cl)cc2)s1
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCN3CC(O)C(O)C(CO)C3)cccc12
