SMILES
COC(=O)c1c(O)cccc1OCCCCCN1CCc2ccc(N(C(=O)C(=O)O)c3ccccc3C(=O)O)cc2C1
O=C(O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(=O)O
CC(=O)c1ccc(C(=O)NC(Cc2ccccc2)C(=O)NCCCCCCCCCCCC2Cc3cc(O)ccc3C3CCC4(C)C(O)CCC4C23)cc1
O=C(O)CCCCCCCNC(=O)c1cc2ccccc2cc1O
