Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,199
0.25000000000000006,196
0.30000000000000004,194
0.3500000000000001,188
0.40000000000000013,184
0.45000000000000007,176
0.5000000000000001,167
0.5500000000000002,149
0.6000000000000002,131
0.6500000000000001,107
0.7000000000000002,69
0.7500000000000002,34
0.8000000000000002,10
0.8500000000000002,2
0.9000000000000002,1
