Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,200
0.25000000000000006,200
0.30000000000000004,200
0.3500000000000001,200
0.40000000000000013,200
0.45000000000000007,200
0.5000000000000001,200
0.5500000000000002,200
0.6000000000000002,199
0.6500000000000001,192
0.7000000000000002,161
0.7500000000000002,105
0.8000000000000002,47
0.8500000000000002,18
0.9000000000000002,10
