Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,199
0.25000000000000006,195
0.30000000000000004,194
0.3500000000000001,189
0.40000000000000013,183
0.45000000000000007,178
0.5000000000000001,168
0.5500000000000002,159
0.6000000000000002,139
0.6500000000000001,113
0.7000000000000002,76
0.7500000000000002,37
0.8000000000000002,9
0.8500000000000002,2
0.9000000000000002,1
