Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,200
0.25000000000000006,199
0.30000000000000004,196
0.3500000000000001,192
0.40000000000000013,187
0.45000000000000007,179
0.5000000000000001,166
0.5500000000000002,149
0.6000000000000002,135
0.6500000000000001,105
0.7000000000000002,73
0.7500000000000002,36
0.8000000000000002,12
0.8500000000000002,3
0.9000000000000002,2
