Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.6,48,CCn1cc(C(=O)N2CCN(c3cccc(C)c3C)CC2)c(=O)c2ccc(C)nc21,0.9978,0.1175
1,0.6,49,NC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C(F)(F)F)C1,0.9878,0.5766
1,0.6,50,COc1c(N2CCN(c3nnc(-c4ccccc4Cl)o3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9904,0.5694
1,0.6,51,COc1ccc2nc(N3CCCC(N)C3)n(Cc3ccccc3C(F)(F)F)c2c1F,0.9901,0.08971
1,0.6,52,O=C(O)c1cn(C2CC2)c2c(Cl)c(N3CCC(NCC(O)CSc4ncn(Cc5ccc(Cl)c(Cl)c5)n4)C3)c(F)cc2c1=O,0.9926,0.4954
1,0.6,53,COc1c(N2CCCC(N(C)CCN3C(=O)C(=NNC(N)=S)c4cc(F)ccc43)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9877,0.6387
1,0.6,54,CCON=C1C(=O)N(CCN2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC)CC2)c2ccccc21,0.9984,0.6434
1,0.6,55,COc1c(N2CCN(Cn3c(O)c(N=NC(=N)S)c4cc(C)ccc43)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.002,0.4585
1,0.6,56,CCOc1c(N2CCC(C)(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9902,0.5909
1,0.6,57,COc1c(N2CCN(Cc3ccc4c(c3)OCO4)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9929,0.6153
1,0.6,58,NCC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.9928,0.5965
1,0.6,59,Cc1c(N2CCC(O)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9945,0.6118
1,0.6,60,CNCC(Cl)=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1,0.9979,0.5413
1,0.6,61,Cn1c2ccccc2c2c(C(=O)O)cn(C3CCCC3)c(=O)c21,0.9962,0.2047
1,0.6,62,CC1Cn2cc(C(=O)O)c(=O)c3cc(F)c(N4CCN(c5ccc(F)cc5)CC4)c(c32)S1,0.9904,0.2368
1,0.6,63,CCc1[nH]c2nc(Sc3ccc4[nH]cc(C(=O)O)c(=O)c4c3)nc(N3CCC(N)C3)c2c1Cl,0.9833,0.5624
1,0.6,64,COc1cc(C2CCNCC2)ccc1Nc1ncc2c(=O)c(C(N)=O)c(N)n(CCO)c2n1,0.9831,0.5665
1,0.6,65,COc1cc2nc(N3CCC(Nc4ccc(C(=O)O)cn4)CC3)nc(N)c2cc1OC,0.99,0.6191
1,0.6,66,N#Cc1nc(N)cnc1-c1ccc(C2CCC2)c(OCc2cccc(C(=O)O)c2)c1F,0.9841,0.6013
1,0.6,67,CC1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,0.9907,0.5001
1,0.6,68,CC1CCCCC1Oc1nc(N)c2c(=O)ccn(Cc3ccc(C(=O)O)cc3)c2n1,0.99,0.6121
1,0.6,69,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc(O)c5cc(C)sc5n4)C3=O)CC2)cc1,0.9918,0.6776
1,0.6,70,COc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)CO)CC2)c(=O)n4C)cc1,1.001,0.6464
1,0.6,71,Cc1cc(CN2CCC(O)CC2)ccc1C(=O)Cn1ncc(OCc2ccc(Br)cn2)cc1=O,1.004,0.6361
1,0.6,72,COc1ccc(O)c(C(=O)c2cnc3c(c2)c(=O)[nH]c(=O)n3C)c1,1.008,0.5109
1,0.6,73,COc1ccc(-c2cc(C(=O)O)c3c(C)nn(-c4ccccn4)c3n2)cc1,1.009,0.5041
1,0.6,74,COc1ccnc(NC(=O)C2CCC(=O)N2C2CCN(Cc3ccc(Cl)c(C)c3)CC2)c1,1.008,0.4567
1,0.6,75,Cc1ccc(COc2ccc3nc(C4CCCCC4C(=O)O)n(Cc4c(F)cc(Br)cc4F)c3c2)nc1,1.007,0.1321
1,0.6,76,CC(C)Cn1cc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4c3CCCC4O)cc2)cn1,1.002,0.6348
1,0.6,77,Cc1noc(C)c1Cn1cc(N2C(=O)CN(Cc3cccc(C(=O)O)c3)C2=O)cn1,1.008,0.5693
1,0.6,78,COC(=O)c1cc(Cn2cc(C(=O)O)c(=O)c3cc(I)ccc32)ccc1OC,1.007,0.5428
1,0.6,79,COC(=O)c1ccc(CN2C(=O)CCC2Cn2cncc2C(=O)O)cc1,1.009,0.6174
1,0.6,80,Cn1c(=O)c2c(nc(-c3ccc(C(=O)O)cc3)n2C)n(C)c1=O,1.006,0.4793
1,0.6,81,Cc1cn(C2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3F)C2)c(=O)[nH]c1=O,1.006,0.6571
1,0.6,82,CCCCCC(c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCCC(n2cc(C)c(=O)[nH]c2=O)C1,1.02,0.3469
1,0.6,83,CC(C)C(CO)n1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3F)ncc21,1.008,0.5895
1,0.6,84,CCOc1nc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2C(CO)C(C)(C)C,1.007,0.5587
1,0.6,85,NC(=O)c1c2c(c(O)c3ncc(Cc4cccc(Cl)c4F)cc13)C(=O)N1CCCCC21,1.01,0.5892
1,0.6,86,COCCn1c(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)nnc1-c1cccc(C)c1,1.009,0.5155
1,0.6,87,Cn1cc(-c2cc(C(N)=O)nc3c(F)c(CN4C(=O)C(C)(C)N=C4O)ccc23)cn1,1.01,0.5219
1,0.6,88,CN1CCCc2cc(Cn3cc(C(=O)O)c(=O)c4c(F)cccc43)ccc21,1.009,0.1795
1,0.6,89,CCOC(=O)c1cc2c(=O)n(CC)c(=O)n(C3CC3)c2nc1N,1.008,0.4753
1,0.6,90,CC(C)c1csc(CCc2ccn3c(=O)c(C=CC(=O)O)c(N4CCC(O)C4)nc3c2)n1,1.006,0.6288
1,0.6,91,CCn1c(NC2CCCC2)nc2c(-c3cccc(C(=O)OC)c3)csc2c1=O,1.013,0.3778
1,0.6,92,COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCC(C(N)=O)CC4)nc3n2)cc1CO,1.008,0.6493
1,0.6,93,COc1cc(C(=O)O)cc(-c2nc3nc(N4CCCC(C(=O)N5CCCC5)C4)ccc3[nH]2)n1,1.017,0.6146
1,0.6,94,CC1COCCN1c1nc(N2CCCC(CO)C2)nc2nc(-c3cccc(C(N)=O)c3)ccc12,1.022,0.6665
1,0.6,95,O=C1CC2(CCN(c3nccc(-c4cc(C(=O)O)ccn4)n3)CC2)CN1,1.022,0.632
1,0.6,96,CC(C)N(C)c1nc2cc(C(=O)O)ccc2nc1-c1ccc(N2CCCC2)nc1,1.028,0.5584
1,0.6,97,COCc1cccc(-c2nc(N3CCOCC3)nc3c(N(C)C)cc(C(=O)O)nc23)c1,1.025,0.6034
1,0.6,98,Cc1cc(C=CC(=O)O)cnc1N1CCN(c2ncc(-c3cccc(CN(C)C(=O)CN)c3)cn2)CC1,1.03,0.6811
1,0.6,99,CCCOCCn1c(=O)c(NCC(=O)N2CCC(O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,1.031,0.6238
1,0.6,100,COC(=O)NCc1cc(-c2sc(-c3ccccc3)nc2N2CCC(O)CC2)[nH]n1,1.035,0.626
1,0.6,101,COCCNc1nc(-c2ccc(N3CCC(O)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,1.037,0.6041
1,0.6,102,CC(C)N1CCC(Cc2cc(-c3cccc(C(=O)O)c3)ncn2)C1,1.041,0.2601
1,0.6,103,COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cn1,1.037,0.5612
1,0.6,104,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc2n1C1CCCC1)c1ncc(C(=O)NO)cn1,1.038,0.6076
1,0.6,105,CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CCC(O)CC4)cn3)nc2n1C1CCCC1,1.045,0.6434
1,0.6,106,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1CCC(O)C1,1.042,0.628
1,0.6,107,Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc(=O)[nH]c2)n1,1.043,0.5638
1,0.6,108,COCCNC(=O)c1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn2c1C,1.045,0.5334
1,0.6,109,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(N(C)C4CCN(c5ncc(C(=O)NO)cn5)CC4)ccc3OCC)nc12,1.045,0.5948
1,0.6,110,CN1CCC(N=C(O)c2cccc(Nc3nccc(-c4cnc(N5CCC(O)C5)c(C#N)c4)n3)c2)CC1,1.045,0.6631
1,0.6,111,N#Cc1cc(-c2ccnc(Nc3ccc(N=C(O)CN4CCOCC4)nc3)n2)cnc1N1CCC(F)C1,1.06,0.623
1,0.6,112,Cn1cc(Nc2nccc(-c3ccc(N4CCC(C(N)=O)CC4)c(C#N)c3)n2)cn1,1.056,0.599
1,0.6,113,Cc1cnc(NC(=O)c2ccc(-c3nc(C4CCC5CCC(=O)N5C4)n4ccnc(N)c34)cc2)s1,1.049,0.6281
1,0.6,114,Cn1cc(-c2cc3c(-c4cccc(N5CCCC(O)C5)n4)n[nH]c3cn2)cn1,1.051,0.6252
1,0.6,115,Cc1cncc(-c2cc3c(cn2)cnn3-c2ccc(CO)c(N3CCCC(N)C3)n2)n1,1.059,0.6317
1,0.6,116,O=C(NCCO)C1CCN(c2nc(-c3ccnc(NC4CCOCC4)c3)cc3cnccc23)CC1,1.055,0.6813
1,0.6,117,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCNCC4)nc3)nc3c2cnn3C(C)C)c(=O)[nH]1,1.059,0.5683
1,0.6,118,NC(=O)c1cnc2[nH]ccc2c1NC1CCN(c2ccc(CO)cn2)CC1,1.056,0.5925
1,0.6,119,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,1.056,0.6681
1,0.6,120,COC(=O)N1CCC(n2ncc3c(N4CCOC(C)C4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,1.058,0.6171
1,0.6,121,Cc1ccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)nc1N1CCC(N)CC1,1.059,0.622
1,0.6,122,NC1CCN(c2ncc(Nc3c(C(=O)C4CC4)cnc4ccc(-c5cc(F)c(O)c(Cl)c5)cc34)cn2)C1,1.06,0.5066
1,0.6,123,N#Cc1cc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)cnc1N1CCC(F)C1,1.058,0.6014
1,0.6,124,CC1CN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC(CO)C4)n3)cc2)CCO1,1.057,0.6117
1,0.6,125,CC(=O)N1CCC(n2cc(-c3cnc(N)c4oc(-c5cccc(O)c5)cc34)cn2)CC1,1.056,0.6231
1,0.6,126,Cn1cc(-c2cc(Oc3ccc(N=C(O)N4CCN(C5CCCCC5)C4=O)nc3)ccn2)cn1,1.059,0.6498
1,0.6,127,COc1cc(-c2cnn(C)c2)ccc1N=c1ncc2cc(C3CC3)nc(N3CCC4(COC4)C3)c2[nH]1,1.06,0.6181
1,0.6,128,COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(N3CCC(C)C3)c2n1,1.067,0.5048
1,0.6,129,COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCC(O)C3)c2n1,1.06,0.5894
1,0.6,130,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCC2)cnc1C=CC(=O)O,1.062,0.4929
1,0.6,131,O=C(c1ccnc(N=C(O)Cc2nc(C3CC3)oc2C2CC2)c1)c1cn(C2COC2)c2ccncc12,1.059,0.5745
1,0.6,132,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(-c3cccnc3)cccc21,1.061,0.6385
1,0.6,133,Cc1cccc2c(=O)[nH]c(-c3cnc(N4CCN(C(=O)C5CC5)CC4)nc3)cc12,1.062,0.5751
1,0.6,134,Cc1nc2c(N3CCOCC3)nccn2c1-c1ccc(CCO)nc1,1.062,0.4509
1,0.6,135,N#Cc1cccc(C(=O)C2CCN(c3nc4cnccc4nc3NC3CC3)CC2)c1,1.06,0.6375
1,0.6,136,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CN(c2cnccn2)CC3)cc1,1.06,0.6326
1,0.6,137,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(O)=Nc4cnc(OC)cn4)cc3)c2C1=O,1.062,0.5909
1,0.6,138,CCNC(=O)Nc1nc2cc(-c3cnc(N4CCC(C)(C(=O)O)C4)nc3)cc(-c3ccccn3)c2s1,1.063,0.5793
1,0.6,139,COC(=O)C1CN(c2ccc(-c3nc(C4(c5ccc(-c6cnc(N)nc6)nc5)CCC4)no3)cn2)CCN1,1.063,0.586
1,0.6,140,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CCC(O)C2)c(OC)n1,1.064,0.5988
1,0.6,141,Cc1cccnc1-c1cc(N2CCC(C(=O)NCCc3nc4cccnc4n3C)CC2)ncc1Cl,1.065,0.6603
1,0.6,142,CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.067,0.6108
1,0.6,143,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CCCC(C(=O)N4CCCC(C(=O)O)C4)C3)nc2)c1,1.068,0.5292
1,0.6,144,O=C(NCc1cccnc1N1CCCC(O)C1)c1ccc2[nH]nnc2c1,1.068,0.6286
1,0.6,145,Cn1cnc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)c1,1.067,0.6212
1,0.6,146,CCC1CN(c2ncc(-c3ncc[nH]3)nc2C)C(C)CN1C1CCN(C(=O)c2ccc(Cl)nc2N)CC1,1.067,0.6233
1,0.6,147,Cc1ccc(C(=O)NCC2CCOC2)cc1Nc1ncnc2cnc(N3CCCCC3)nc12,1.067,0.6223
1,0.6,148,Cc1cccc(-c2csc(N3CCC4(C(=O)O)CC4C3)n2)c1OCc1cnc2c(c1)CCN(C1CCOCC1)C2,1.069,0.5882
1,0.6,149,CC(=O)c1ccc2nc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)oc2c1,1.068,0.5695
1,0.6,150,CCC1CN(c2ncc(C(=O)NCC(C)O)nc2Cl)CCN1C1CCN(C(=O)c2ccc(Cl)nc2N)CC1,1.067,0.596
1,0.6,151,COc1nccc(C)c1-c1nc(C(=O)Nc2cnn(C)c2N2CCCC(N)CC2)c(N)s1,1.067,0.5241
1,0.6,152,COC1CCN(c2ccc(N=C(O)c3cnc(-n4ncc5cc(C#N)cnc54)cc3NC(C)C)cn2)CC1,1.066,0.584
1,0.6,153,O=C(O)c1cccc(N2CCC(CN3CCC(Oc4ccc(CO)c(Cl)c4)CC3)CC2)n1,1.066,0.7023
1,0.6,154,COC(=O)c1ccc(N2CCC(Oc3ncccc3C3CCOCC3)CC2)nc1,1.08,0.42
1,0.6,155,N=c1[nH]ccc2cc(CC(C(=O)O)N3CCC(NS(=O)(=O)c4cnc(N5CCC5)s4)C3=O)c(Cl)cc12,1.072,0.5777
1,0.6,156,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4nc5c(c(C(=O)O)c4c3)CC(C)CC5)CC2)cc1,1.071,0.6572
1,0.6,157,COc1ccc(OC)c(CNC(=O)C2CCN(c3ncnc4c3nc3n4CCCCC3)CC2)c1,1.078,0.603
1,0.6,158,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cn1)c1cc2ccncc2o1,1.077,0.6246
1,0.6,159,Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1C(=O)O,1.075,0.6428
1,0.6,160,CS(=O)(=O)c1ccc(-c2noc(C3CCN(CCC(=O)N4CCCC4c4nc5cc(Cl)c(Cl)cc5[nH]4)C(=O)C3)n2)cc1,1.074,0.5617
1,0.6,161,CCOC(=O)C1CCN(c2ncc(NS(=O)(=O)c3ccccc3)cc2C(=O)O)CC1,1.074,0.6189
1,0.6,162,CSc1ccc(-c2ccc(C(=O)NCC3CCCO3)c(N3CCC(O)CC3)n2)cc1,1.074,0.4498
1,0.6,163,COC1CCN(S(=O)(=O)c2ccc(CNC(=O)c3cnc4[nH]ncc4c3)cc2)CC1,1.074,0.5775
1,0.6,164,CCOC(=O)NS(=O)(=O)N1CCC(c2cc3c(-c4cncc(NCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,1.074,0.5996
1,0.6,165,COc1cccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,1.073,0.6855
1,0.6,166,COc1ccc(-n2nc(C3CCN(C(=O)C4CC4)CC3)cc2N=C(O)c2cnn3cccnc23)cc1,1.08,0.6562
1,0.6,167,N#CCC1(n2cc(-c3ccnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)Nc3ccc(C#N)cc3Cl)CC2)C1,1.077,0.6283
1,0.6,168,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)N5CCC(O)CC5)C4)cc3)nn3cccc23)n[nH]1,1.075,0.6245
1,0.6,169,N#Cc1ccc(CC(=O)Nc2cncc(C(=O)c3cn(C45CC(C4)C5)c4nc(N)ncc34)c2)cc1,1.076,0.583
1,0.6,170,CCC1CN(C(=O)C2(C#N)CC2)CC1Nc1c(C(=N)O)cnn2cc(-c3ccc4ncccc4c3)nc12,1.077,0.6237
1,0.6,171,O=C(COC(=O)c1cnc(O)nc1O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,1.076,0.5809
1,0.6,172,CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC(N)CC3)n2)cn1,1.076,0.6497
1,0.6,173,CC(C)COC(=O)N1CCC(n2ncc3cc(-c4ccc(S(C)(=O)=O)cc4)ncc32)CC1,1.078,0.6622
1,0.6,174,Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2N=C(O)c2cnn3cc(Br)cnc23)nc1,1.08,0.585
1,0.6,175,CC(C)C1CN(CC2CCN(C)CC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,1.079,0.6349
1,0.6,176,CC1CN(c2ccc(C#N)cn2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(=O)N4CC(F)(F)C4)c3)cc12,1.079,0.5783
1,0.6,177,CC(C)OC(=O)N1CCC(n2ncc3cc(-c4ccc(C(N)=O)cc4F)ncc32)CC1,1.08,0.6254
1,0.6,178,COc1cc(OC)cc(N(CCN2CCN(C3CCN(C(C)=O)CC3)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,1.08,0.6549
1,0.6,179,O=C(Nc1cc(-c2cccnc2)cn(CC(F)(F)F)c1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,1.079,0.6279
1,0.6,180,CN1CCN(CCCN2CCC(n3cc(N=C(O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)C1=O,1.08,0.5518
1,0.6,181,CC(=O)N1CCC(OCc2cncc(-c3cnc4c(c3)CCCN4C(C)=O)c2Cl)CC1,1.078,0.4461
1,0.6,182,CC1CN(c2scnc2-c2nc3cc(C4CC4)ccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,1.079,0.6238
1,0.6,183,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccncc32)c1,1.08,0.5574
