Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.8,16,NCC(F)=C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1.148,0.585
1,0.8,17,CC1(CNC2CC2)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1=NOCc1ccccc1,1.15,0.6245
1,0.8,18,Nc1ccc(C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2N)cc1,1.153,0.604
1,0.8,19,CNC1CC(=NOC)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,1.154,0.5481
1,0.8,20,O=C(O)c1cn(C2CC2)c2nc(-c3ccncc3)c(F)cc2c1=O,1.152,0.5428
1,0.8,21,COc1ccc(Cn2cc(C(=O)O)c(=O)c3cc4c(nc32)N2CCCC2CO4)c(OC)c1,1.147,0.6123
1,0.8,22,Cn1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4cnc5ccccc5n4)CC3)cc21,1.152,0.647
1,0.8,23,O=C(O)c1cn(-c2ccc(F)cc2F)c2nc(N3CCNCC3)c(F)cc2c1=O,1.158,0.5918
1,0.8,24,CC(C)N(c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(N2CCN(C)CC2)cn1)C(C)C,1.161,0.5404
1,0.8,25,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4nnc(-c5cccc([N+](=O)[O-])c5)o4)CC3)cc21,1.159,0.6308
1,0.8,26,COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])o4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.162,0.581
1,0.8,27,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4nc5ccccc5s4)CC3)cc21,1.163,0.6439
1,0.8,28,O=C(CSc1nnc(N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)s1)c1ccc(F)cc1,1.166,0.5883
1,0.8,29,CN1CCN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,1.164,0.6522
1,0.8,30,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2F)CC1,1.167,0.2443
1,0.8,31,O=C(O)c1cn(C2CC2)c2nc(N3CCC(O)(c4ccc(Cl)cc4)CC3)c([N+](=O)[O-])cc2c1=O,1.171,0.6361
1,0.8,32,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c([N+](=O)[O-])cc2c1=O,1.172,0.6474
1,0.8,33,COc1c(N2CCCC(N(C)CCN3C(=O)C(=NNC(N)=S)c4cc(F)ccc43)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.175,0.6387
1,0.8,34,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1NC1CC1,1.179,0.5881
1,0.8,35,Cc1cc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)cc(C)n1,1.176,0.3387
1,0.8,36,CCON=C1C(=O)N(CCN2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC)CC2)c2ccc(F)cc21,1.172,0.6243
1,0.8,37,CCC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)CC1N,1.173,0.6124
1,0.8,38,O=C(O)c1cn(C2CC2)c2c(Cl)c(N3CCC(NCC(O)CSc4ncn(Cc5ccc(Cl)c(Cl)c5)n4)C3)c(F)cc2c1=O,1.177,0.4954
1,0.8,39,COc1cccc(Cn2c(N3CCCC(N)C3)nc3c4cc(C(=O)O)ccc4n(C)c(=O)c32)c1,1.167,0.6519
1,0.8,40,COc1c(N2CCN(Cn3c(O)c(N=NC(=N)S)c4cc(C)ccc43)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.174,0.4585
1,0.8,41,COC(=O)c1cc(Cn2cc(C(=O)O)c(=O)c3cc(I)ccc32)ccc1OC,1.166,0.5428
1,0.8,42,CCN(CC)C(=O)C1CCCN(c2c(F)c([N+](=O)[O-])c3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,1.166,0.5588
1,0.8,43,COc1ccc(OC)c(C(=O)NC(CC(N)=O)c2ccc(N3CCC(N4CCCC4)CC3)c([N+](=O)[O-])c2)c1,1.169,0.6634
1,0.8,44,Cc1cccc(C(=O)Nc2ccc(N3CCC(N4CCCCC4)CC3)c(C(=O)O)c2)c1,1.192,0.4312
1,0.8,45,CCN(CC)C(=O)C1CCCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)c2sc4ccccc4n23)C1,1.173,0.6201
1,0.8,46,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCC(n4c(=O)[nH]c5cc(Cl)ccc54)CC3)c([N+](=O)[O-])cc2c1=O,1.183,0.5787
1,0.8,47,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCC(N)C3)cc(C(=O)O)nc21,1.174,0.6073
1,0.8,48,Cn1c(=O)n(Cc2ccc(C(=O)O)c(F)c2)c(=O)c2c1nc(N1CCCC(N)C1)n2Cc1ccccc1Cl,1.184,0.6092
1,0.8,49,CC#CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,1.176,0.5701
1,0.8,50,COc1cccc(C(=O)Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC=C(C)C)n(C)c2=O)c1OC,1.178,0.5532
1,0.8,51,CC#CCn1c(N2CCCC(N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,1.18,0.6052
1,0.8,52,COc1cc(C2CCNCC2)ccc1Nc1ncc2c(=O)c(C(N)=O)c(N)n(CCO)c2n1,1.181,0.5665
1,0.8,53,COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1.188,0.5738
1,0.8,54,CCC1C(=O)N(CC)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1.194,0.6415
1,0.8,55,CC(C(=O)O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,1.206,0.631
1,0.8,56,COc1cc2nc(N3CCC(Nc4ccc(C(=O)O)cn4)CC3)nc(N)c2cc1OC,1.207,0.6191
1,0.8,57,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C2CC2)CC1,1.21,0.5824
1,0.8,58,COc1cc(N(C)CCCO)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C,1.205,0.6541
1,0.8,59,CN1C(=O)C2CCCC2N(C2CCCC2)c2nc(Nc3ccc(C(N)=O)cc3)ncc21,1.216,0.652
1,0.8,60,COc1cc(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)ccc1C(=O)NC1CCN(C)CC1,1.224,0.6334
1,0.8,61,O=c1c(CO)cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCC1,1.223,0.6675
1,0.8,62,COc1cccc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)c1,1.226,0.5519
1,0.8,63,COc1cccc2c1ncc1c(=O)n(-c3cc(C)cs3)c(=O)n(C3CCCC3)c12,1.222,0.229
1,0.8,64,CNC(=O)C1CCCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)C1,1.219,0.598
1,0.8,65,COCC1CCCN1C(=O)C1CCCN1c1cc(Nc2cccc(OC)c2)nc(N)n1,1.22,0.6184
1,0.8,66,COc1cc(C(=O)O)cc(-c2nc3nc(N4CCCC(C(=O)N5CCCC5)C4)ccc3[nH]2)n1,1.224,0.6146
1,0.8,67,Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1C(=O)O,1.221,0.6428
1,0.8,68,NC(=O)c1cc(-c2ccnc(NC3CCCC3)c2)nc(N2CCNCC2)c1,1.226,0.6398
1,0.8,69,CCOc1ccc2cc(-c3nn(C4CCCCCC4)c(N)c3C(N)=O)cnc2c1,1.232,0.6251
1,0.8,70,COc1ccc(-n2cc(C(N)=O)c3c2-c2nc(NC4CCCC4)ncc2CC3)cc1,1.237,0.6134
1,0.8,71,Cn1cc(-c2cc(Oc3ccc(N=C(O)N4CCN(C5CCCCC5)C4=O)nc3)ccn2)cn1,1.235,0.6498
1,0.8,72,Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(N3CCCC(C(=O)N4CCCC(C(=O)O)C4)C3)nc2)c1,1.236,0.5292
1,0.8,73,COc1ccc(OC)c(CNC(=O)C2CCN(c3ncnc4c3nc3n4CCCCC3)CC2)c1,1.234,0.603
1,0.8,74,COc1ccc(N2CCN(CCNC(=O)C3CC(=O)N(C4CCCC4)C3)CC2)cc1,1.237,0.2199
1,0.8,75,Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCCCC45CC5)ccc23)cn1,1.24,0.5031
1,0.8,76,Cn1cc(NC(=O)c2ccc3cc4n(c3n2)CCCNC4=O)nc1C(=O)NC1CCCC1,1.23,0.5728
1,0.8,77,Cc1nn(C)c2ncc(C(N)=O)c(Nc3cccc(OC4CCCC4)c3)c12,1.229,0.5658
1,0.8,78,Nc1ncnc2c1c(-c1cccc(OCC3CCC3)c1)cn2C1CC(CN2CCC2)C1,1.229,0.3149
1,0.8,79,CCc1cc2c(cc1F)c(C(N)=O)c(-c1ccc(NS(=O)(=O)C(C)(C)C)cn1)n2C1CCCCC1,1.231,0.4169
1,0.8,80,Cn1cc(Nc2nccc(-c3ccc(N4CCC(C(N)=O)CC4)c(C#N)c3)n2)cn1,1.228,0.599
1,0.8,81,COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCC(C(N)=O)CC4)nc3n2)cc1CO,1.227,0.6493
1,0.8,82,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)C(CO)C1,1.231,0.5736
1,0.8,83,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1CCC(O)C1,1.228,0.628
1,0.8,84,COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCC(O)C3)c2n1,1.232,0.5894
1,0.8,85,CN(Cc1nc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc2n1C1CCCC1)c1ncc(C(=O)NO)cn1,1.23,0.6076
1,0.8,86,Cn1cnc2cc(-c3ccc(N4CCOCC4)c(F)c3)nc(N3CCC(CO)C3)c2c1=O,1.235,0.6003
1,0.8,87,COC(=O)c1cncc(C2CCCCc3c2nc(N)nc3N2CCNCC2)c1,1.232,0.6157
1,0.8,88,CN(C)C(=O)c1cc2nc(NC3CC3)c(N3CCC(Oc4ccc(F)cc4F)CC3)nc2cn1,1.232,0.5684
1,0.8,89,O=C(NC(CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(NC3CCCC3)nc2C1,1.232,0.5998
1,0.8,90,COc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCC2)cnc1C=CC(=O)O,1.234,0.4929
1,0.8,91,O=C(NCCO)C1CCN(c2nc(-c3ccnc(NC4CCOCC4)c3)cc3cnccc23)CC1,1.233,0.6813
1,0.8,92,NC(=O)c1cnc2[nH]ccc2c1NC1CCN(c2ccc(CO)cn2)CC1,1.236,0.5925
1,0.8,93,N#Cc1cc(-c2ccnc(Nc3ccc(N=C(O)CN4CCOCC4)nc3)n2)cnc1N1CCC(F)C1,1.237,0.623
1,0.8,94,CCC1CN(c2ncc(C(=O)NCC(C)O)nc2Cl)CCN1C1CCN(C(=O)c2ccc(Cl)nc2N)CC1,1.238,0.596
1,0.8,95,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C(C)C)CC3)c(C)c2)nc1NC1CCC(O)CC1,1.24,0.6143
1,0.8,96,CCNC(=O)N1CCC(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC=CC(=O)O)n3C)ccn2)CC1,1.24,0.601
1,0.8,97,CCCOCCn1c(=O)c(NCC(=O)N2CCC(O)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,1.237,0.6238
1,0.8,98,Cc1cncc(-c2cc3c(cn2)cnn3-c2ccc(CO)c(N3CCCC(N)C3)n2)n1,1.24,0.6317
1,0.8,99,CC(C)OC(=O)N1CCC(n2ncc3cc(-c4ccc(C(N)=O)cc4F)ncc32)CC1,1.242,0.6254
1,0.8,100,Cc1cc(C=CC(=O)O)cnc1N1CCN(c2ncc(-c3cccc(CN(C)C(=O)CN)c3)cn2)CC1,1.243,0.6811
1,0.8,101,NC1CCN(c2ncc(Nc3c(C(=O)C4CC4)cnc4ccc(-c5cc(F)c(O)c(Cl)c5)cc34)cn2)C1,1.245,0.5066
1,0.8,102,O=C1CC2(CCN(c3nccc(-c4cc(C(=O)O)ccn4)n3)CC2)CN1,1.243,0.632
1,0.8,103,CC(C)N(C)c1nc2cc(C(=O)O)ccc2nc1-c1ccc(N2CCCC2)nc1,1.246,0.5584
1,0.8,104,Cc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)CO)CC2)c(=O)n4C)cn1,1.244,0.63
1,0.8,105,N=C(O)N1CCCc2cc(-c3cncc(COCC(=O)N4CCCC4)c3)cnc21,1.243,0.659
1,0.8,106,CC(=O)N1CCC(OCc2cncc(-c3cnc4c(c3)CCCN4C(C)=O)c2Cl)CC1,1.248,0.4461
1,0.8,107,COCc1cccc(-c2nc(N3CCOCC3)nc3c(N(C)C)cc(C(=O)O)nc23)c1,1.247,0.6034
1,0.8,108,CC(O)=NCC(=O)N1CC(N2CCc3c(-c4cnc(=N)[nH]c4)nc(N4CCOCC4)nc32)C1,1.244,0.5624
1,0.8,109,COCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,1.244,0.5574
1,0.8,110,CCc1ncnc(-c2ccc(C(=O)NC3CCN(C4CCN(C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,1.242,0.6386
1,0.8,111,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(N(C)C4CCN(c5ncc(C(=O)NO)cn5)CC4)ccc3OCC)nc12,1.243,0.5948
1,0.8,112,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(O)=Nc4ccc(N5CCN(C(=O)OC)CC5)nc4)c(F)c3)c2C1=O,1.244,0.5931
1,0.8,113,CC(=O)NC(C)c1ccc(OC2CCN(c3nc(N4CCCOCC4)ncc3F)C2)cc1,1.244,0.5136
1,0.8,114,N#Cc1cc(-c2ccnc(N)n2)ccc1OCC1CCC(C(=O)O)CC1,1.243,0.6116
1,0.8,115,O=C(c1ccnc(N=C(O)Cc2nc(C3CC3)oc2C2CC2)c1)c1cn(C2COC2)c2ccncc12,1.246,0.5745
1,0.8,116,Cn1nccc1-c1nc2c(cc1C(=O)O)CCN(C(=O)C1CC1)CC2,1.246,0.6048
1,0.8,117,CN1CCC(N=C(O)c2cccc(Nc3nccc(-c4cnc(N5CCC(O)C5)c(C#N)c4)n3)c2)CC1,1.243,0.6631
1,0.8,118,CCC1CN(C(=O)C2(C#N)CC2)CC1Nc1c(C(=N)O)cnn2cc(-c3ccc4ncccc4c3)nc12,1.245,0.6237
1,0.8,119,CC(=O)N1CCC(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(O)=NCC(F)C(C)(C)O)CC1,1.247,0.6368
1,0.8,120,COc1ccc(-n2nc(C3CCN(C(=O)C4CC4)CC3)cc2N=C(O)c2cnn3cccnc23)cc1,1.25,0.6562
1,0.8,121,CC1CN(c2ccc(C#N)cn2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(=O)N4CC(F)(F)C4)c3)cc12,1.25,0.5783
1,0.8,122,Cc1cc(CN2CCC(O)CC2)ccc1C(=O)Cn1ncc(OCc2ccc(Br)cn2)cc1=O,1.251,0.6361
1,0.8,123,COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)c4cnc(C)c(C#N)c4)CC3)c2c1,1.254,0.6651
1,0.8,124,CCOC(=O)c1cnc2ccc(OC)cc2c1N1CCN(c2ncccc2C#N)CC1,1.258,0.5912
1,0.8,125,COc1cc(-c2cc(C(=O)NC3CCC(NC(=O)C(C)(C)O)CC3)c3c(N)ncnn23)ccn1,1.249,0.6037
1,0.8,126,COC1CCN(c2ccc(N=C(O)c3cnc(-n4ncc5cc(C#N)cnc54)cc3NC(C)C)cn2)CC1,1.25,0.584
1,0.8,127,COc1ccnc(NC(=O)C2CCC(=O)N2C2CCN(Cc3ccc(Cl)c(C)c3)CC2)c1,1.249,0.4567
1,0.8,128,COC(=O)NCc1cc(-c2sc(-c3ccccc3)nc2N2CCC(O)CC2)[nH]n1,1.249,0.626
1,0.8,129,Cn1cc(NC(=O)c2nc(C3CC3)ccc2Nc2cncnc2)c(C(=O)N2CCC(O)C2)n1,1.25,0.5822
1,0.8,130,COc1cc(-c2cnn(C)c2)ccc1N=c1ncc2cc(C3CC3)nc(N3CCC4(COC4)C3)c2[nH]1,1.249,0.6181
1,0.8,131,COc1cc(OC)cc(N(CCN2CCN(C3CCN(C(C)=O)CC3)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,1.249,0.6549
1,0.8,132,COc1cc(C(O)=NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1Cc1cccc(-c3cnn(C)c3)c1)CC2,1.252,0.5056
1,0.8,133,COC(=O)N1CCC(n2ncc3c(N4CCOC(C)C4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,1.25,0.6171
1,0.8,134,COc1cccc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)c1,1.25,0.6855
1,0.8,135,CC(C)CCn1cc(-c2cc3cnc(Nc4cc(C(=O)N5CCN(C)CC5)n(C)c4)nc3n2C2CCCC2)cn1,1.252,0.5419
1,0.8,136,CC(=O)N1CCC(n2cc(-c3cnc(N)c4oc(-c5cccc(O)c5)cc34)cn2)CC1,1.252,0.6231
1,0.8,137,Cn1cc(-c2cc3c(-c4cccc(N5CCCC(O)C5)n4)n[nH]c3cn2)cn1,1.253,0.6252
1,0.8,138,CC(C)(C)OC(=O)N1CCC(NC(=O)c2cccc(Nc3ncc(Br)c(Nc4cc(C5CC5)n[nH]4)n3)c2)C1,1.253,0.4767
1,0.8,139,CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC(N)CC3)n2)cn1,1.253,0.6497
1,0.8,140,CN1CCC(n2cc(-c3cnc(N)c(-c4nc5ccc(F)cc5o4)c3)cn2)CC1,1.253,0.56
1,0.8,141,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C4CC4)c23)cn1,1.248,0.5909
1,0.8,142,COc1nccc(C)c1-c1nc(C(=O)Nc2cnn(C)c2N2CCCC(N)CC2)c(N)s1,1.247,0.5241
1,0.8,143,O=C(c1nc2ccccc2[nH]1)N1CC(c2nccnc2N2CCC(CCO)CC2)C1,1.247,0.6197
1,0.8,144,COc1ncnc2c1C(=O)N(c1ccc(C3CCC(CC(=O)O)CC3)cc1)CCO2,1.249,0.63
1,0.8,145,Cc1cnc(C(CC(=O)O)c2cccc(-c3cncc(C(=O)N4CCOCC4)c3)c2)s1,1.249,0.667
1,0.8,146,Cc1nc2c(N3CCOCC3)nccn2c1-c1ccc(CCO)nc1,1.254,0.4509
1,0.8,147,CC(C)N1CCC(Cc2cc(-c3cccc(C(=O)O)c3)ncn2)C1,1.254,0.2601
1,0.8,148,O=C(Nc1cc(-c2cccnc2)cn(CC(F)(F)F)c1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,1.251,0.6279
1,0.8,149,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC(C(=O)N5CCC(O)CC5)C4)cc3)nn3cccc23)n[nH]1,1.251,0.6245
1,0.8,150,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc(O)c5cc(C)sc5n4)C3=O)CC2)cc1,1.251,0.6776
1,0.8,151,NC(Cn1c(=O)cnc2ccc(F)cc21)C1CCC(NCc2ncc3c(n2)NC(=O)CO3)CC1,1.252,0.6031
1,0.8,152,N#Cc1cccc(C(=O)C2CCN(c3nc4cnccc4nc3NC3CC3)CC2)c1,1.252,0.6375
1,0.8,153,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4NC(=O)N3CCC(O)CC3)no2)cc1C#N,1.251,0.621
1,0.8,154,CC1CCCCN1c1ccc(-c2nc(-c3ccc4c(c3)CN(CC(=O)O)CC4)no2)cc1C(F)(F)F,1.251,0.4533
1,0.8,155,COc1cc(-c2nn(C3CCN(C4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,1.25,0.6111
1,0.8,156,CN1CCCC1C(=O)N1CCC(Nc2cc(-c3cccc(NCc4cccc(F)c4)n3)c(Cl)cn2)CC1,1.251,0.3386
1,0.8,157,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)o4)CC3)c2c1,1.25,0.6681
1,0.8,158,CCOC(=O)C(CC(=O)N1CCC(Cn2c(C)nc3cnccc32)CC1)c1ccc(N)cc1,1.252,0.6789
1,0.8,159,COc1cccc(NC(=O)N2CCC(c3nc4c(C(N)=O)cccc4[nH]3)CC2)c1,1.254,0.6338
1,0.8,160,CCC(O)C1CCN(C(=O)c2cc(COc3ccc4ncccc4c3)on2)CC1,1.254,0.6368
1,0.8,161,CN(C)CC(=O)N1CCC(c2ccc(OC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1,1.254,0.6434
1,0.8,162,COCC(=O)N1CCC(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)CC1,1.255,0.3705
1,0.8,163,O=C(COC(=O)c1cnc(O)nc1O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,1.255,0.5809
1,0.8,164,N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2C2CCOCC2)c1,1.252,0.6106
1,0.8,165,COc1ccc2ncc(C(=O)N3CCC4(CC3)Cc3cnn(C(C)C)c3C(=O)N4)cc2c1,1.254,0.6365
1,0.8,166,CN(C)C(=O)Oc1cccc(NC(=O)C2(N)CCN(c3ncnc4[nH]c5c(c34)CCCC5)CC2)c1,1.253,0.5918
1,0.8,167,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc3nc2-1,1.253,0.6698
1,0.8,168,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cn1)c1cc2ccncc2o1,1.255,0.6246
1,0.8,169,COc1cccc(Cn2c(=O)n(CC3CCC(C(=O)N4CCOCC4)CC3)c(=O)c3sccc32)c1,1.255,0.5919
1,0.8,170,O=C(O)c1cc(Oc2cnc(N=C(O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)ccn1,1.255,0.6088
1,0.8,171,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4nc5c(c(C(=O)O)c4c3)CC(C)CC5)CC2)cc1,1.257,0.6572
1,0.8,172,O=C(O)CC(NC(=O)CN1CCC(CCc2ccc3c(n2)NCCC3)C1=O)c1ccc2c(c1)CCO2,1.257,0.651
1,0.8,173,Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C3(N(C(=O)CC(=O)O)C4CCCC4)CC3)ccc21,1.259,0.6617
1,0.8,174,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(CC(=O)O)CC3)cc2C2=CCCCC2)n1,1.259,0.6584
1,0.8,175,COc1ccc(C(=O)C2CCN(CC(O)=NCc3nc(O)c4c(n3)CCCC4)CC2)cc1,1.263,0.6601
1,0.8,176,O=C(O)CN(C(=O)CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCCCC1,1.263,0.649
1,0.8,177,O=C(O)C1CCC(CNc2nc3ccc(-c4ccn(CC5CC5)c(=O)c4)cc3s2)CC1,1.263,0.5701
1,0.8,178,Cc1nc(C)c(-c2ccc(C3CCC(CCC(=O)O)CC3)cc2)nc1C(N)=O,1.263,0.6355
1,0.8,179,CN(C(=O)c1ccc2c(c1)nc(NC(=O)c1cccnc1)n2CCC(N)=O)C1CCCCC1,1.263,0.6175
1,0.8,180,NC(=O)c1ccc(-c2cc(C(=O)NC3CCCCC3O)cnc2OCC2CC2)cc1,1.265,0.6606
1,0.8,181,CCCNc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,1.261,0.6127
1,0.8,182,CN1CCC(O)(C#Cc2ccc3c(c2)-c2nc(C(N)=O)c(C(=O)NC4CC4)n2C2CC3C2)C1=O,1.262,0.5884
1,0.8,183,CCc1nn(-c2ccc(C(N)=O)c(NC3CCC(O)CC3)c2)c2c1C(=O)CC(C)(C)C2,1.262,0.5923
