Trial,Beta,Iteration,Selected SMILES,UCB,True f
1,0.2,27,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4nnc(-c5cccc([N+](=O)[O-])c5)o4)CC3)cc21,0.6645,0.6308
1,0.2,28,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4nnc(-c5ccc([N+](=O)[O-])cc5)o4)CC3)cc21,0.7037,0.624
1,0.2,29,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)NC(=O)c4cc(OC)cc(OC)c4)CC3)cc21,0.6653,0.6149
1,0.2,30,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(S)=NN=C(C)c4ccccn4)CC3)cc21,0.66,0.6347
1,0.2,31,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4C(=O)C(=NNC(=O)c5ccncc5)c5cc(Cl)ccc54)CC3)cc21,0.6573,0.6197
1,0.2,32,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CCOc4cc(O)c5c(=O)c(-c6ccc(OC)cc6)coc5c4)CC3)cc21,0.6727,0.6258
1,0.2,33,CCn1cc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c(=O)c2ccc(C)nc21,0.6622,0.6162
1,0.2,34,O=C(CSc1nnc(N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)s1)c1ccc(F)cc1,0.6796,0.5883
1,0.2,35,O=C(NCCCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)c1cnccn1,0.6916,0.6494
1,0.2,36,CC(OC(=O)C(C)NC(=O)c1ccccc1)OC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.7061,0.6229
1,0.2,37,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CC[N+](=O)[O-])CC3)c(F)cc2c1=O,0.7146,0.6414
1,0.2,38,Cc1cccc(N2CCN(CC(=O)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)CC2)c1,0.725,0.662
1,0.2,39,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CN4CCN(Cc5ccccc5)CC4)CC3)c(F)cc2c1=O,0.746,0.6709
1,0.2,40,O=C(O)c1cn(C2CC2)c2cc(N3CCN(c4ccncc4)CC3)c(F)cc2c1=O,0.7365,0.5204
1,0.2,41,CC(C)CC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.724,0.5826
1,0.2,42,CONC(=S)NN=C1C(=O)N(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c2ccc(Cl)cc21,0.7142,0.6113
1,0.2,43,O=C(O)C1=C(COC(=O)N2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)SC2CC(=O)N12,0.7151,0.597
1,0.2,44,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccc(OCc5ccccc5)cc4)CC3)c(F)cc2c1=O,0.7108,0.3958
1,0.2,45,CCCC(CCC)C(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.7002,0.5917
1,0.2,46,O=C(O)c1cn(C2CC2)c2cc(N3CCN(c4nnc(SCc5ccc([N+](=O)[O-])cc5)s4)CC3)c(F)cc2c1=O,0.6763,0.6012
1,0.2,47,CCON=C1C(=O)N(CCN2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC)CC2)c2ccccc21,0.6771,0.6434
1,0.2,48,CCON=C1C(=O)N(CCN2CCN(c3c(F)cc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC)CC2)c2ccc(F)cc21,0.716,0.6243
1,0.2,49,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C=CCN4CCN(c5ccccc5F)CC4)CC3)c(F)cc2c1=O,0.6773,0.3964
1,0.2,50,COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])o4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.6775,0.581
1,0.2,51,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4ncccn4)CC3)c(OC(F)F)c21,0.6707,0.6017
1,0.2,52,COc1c(N2CCN(Cc3ccc4c(c3)OCO4)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.6789,0.6153
1,0.2,53,NC(Cc1ccccc1)C(=O)NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,0.6787,0.627
1,0.2,54,NCC(=O)NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,0.7003,0.5793
1,0.2,55,COc1c(N2CCC(=C(F)CN)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.6908,0.5814
1,0.2,56,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CC1,0.6904,0.4007
1,0.2,57,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4C(=O)C(=NNC(=S)NO)c5cc(F)ccc54)C(C)C3)c(F)c21,0.6836,0.5836
1,0.2,58,COc1c(N2CCN(Cn3c(O)c(N=NC(=N)S)c4cc(C)ccc43)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.6869,0.4585
1,0.2,59,COc1c(N2CCCC(N(C)CCN3C(=O)C(=NNC(N)=S)c4cc(F)ccc43)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.6785,0.6387
1,0.2,60,CCNCC1(c2ccccc2)CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,0.6789,0.4344
1,0.2,61,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c([N+](=O)[O-])cc2c1=O,0.6757,0.6474
1,0.2,62,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCN(c2ccccn2)CC1,0.685,0.6498
1,0.2,63,COc1c(N2CCN(c3nnc(-c4ccccc4Cl)o3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.6713,0.5694
1,0.2,64,Cn1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4cnc5ccccc5n4)CC3)cc21,0.6709,0.647
1,0.2,65,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4nc5ccccc5s4)CC3)cc21,0.6853,0.6439
1,0.2,66,CN1CCN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0.6849,0.6522
1,0.2,67,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(OP(=O)(O)O)cc2)CC1,0.6926,0.6485
1,0.2,68,O=C(O)c1cn(-c2ccc([N+](=O)[O-])cc2)c2cc(N3CCCC3)c(F)cc2c1=O,0.7127,0.6536
1,0.2,69,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(Br)cc2)CC1,0.7153,0.2453
1,0.2,70,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCC(n4c(=O)[nH]c5cc(Cl)ccc54)CC3)c([N+](=O)[O-])cc2c1=O,0.6821,0.5787
1,0.2,71,O=C(O)c1cn(-c2ccc([N+](=O)[O-])cc2F)c2cc(N3CCNCC3)c(F)cc2c1=O,0.6843,0.621
1,0.2,72,COc1c(N2CCC(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3ccc(O)cc3)c12,0.6864,0.6363
1,0.2,73,NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,0.6878,0.638
1,0.2,74,O=C(O)c1cn(-c2ccc(F)cc2)c2nc(N3CCC(O)C3)c(F)cc2c1=O,0.6904,0.6211
1,0.2,75,O=C(O)c1cn(-c2ccc(F)cc2F)c2nc(N3CCNCC3)c(F)cc2c1=O,0.7063,0.5918
1,0.2,76,Nc1c(F)ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)nc32)c1F,0.7032,0.5701
1,0.2,77,Nc1ccc(C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2N)cc1,0.6927,0.604
1,0.2,78,O=C(O)c1cn(C2CC2)c2nc(N3CCC(O)(c4ccc(Cl)cc4)CC3)c([N+](=O)[O-])cc2c1=O,0.7006,0.6361
1,0.2,79,NCC(F)=C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.6967,0.585
1,0.2,80,Nc1ncc(Cn2cc(CN3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)nn2)c(N)n1,0.696,0.5916
1,0.2,81,COc1ccc(Cn2cc(C(=O)O)c(=O)c3cc4c(nc32)N2CCCC2CO4)c(OC)c1,0.6944,0.6123
1,0.2,82,O=C(O)c1cn(-c2nccs2)c2nc(N3CCCC3)ccc2c1=O,0.6985,0.6021
1,0.2,83,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2nccs2)C1,0.7043,0.5713
1,0.2,84,O=C(O)c1cn(C2CC2)c2nc(-c3ccncc3)c(F)cc2c1=O,0.6971,0.5428
1,0.2,85,CN1CCC2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(O)cc3)CC21,0.697,0.6311
1,0.2,86,CC1CNCCN1c1nc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(O)cc1,0.7,0.615
1,0.2,87,NC1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1c1ccc(Cl)c(Cl)c1,0.6955,0.5876
1,0.2,88,COC(=O)c1cc(Cn2cc(C(=O)O)c(=O)c3cc(I)ccc32)ccc1OC,0.693,0.5428
1,0.2,89,CC1Cn2cc(C(=O)O)c(=O)c3cc(F)c(N4CCN(c5ccc(F)cc5)CC4)c(c32)S1,0.6912,0.2368
1,0.2,90,CC1(CNC2CC2)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1=NOCc1ccccc1,0.6915,0.6245
1,0.2,91,CCON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2nc(N)c(F)cc2F)CC1(C)CNC1CC1,0.6997,0.5406
1,0.2,92,CCOC(=O)C1CCN(c2ncc(NS(=O)(=O)c3ccccc3)cc2C(=O)O)CC1,0.6915,0.6189
1,0.2,93,Nc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)c(F)c1,0.6887,0.622
1,0.2,94,CNC1CC(=NOC)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,0.6852,0.5481
1,0.2,95,CCN(CC)C(=O)C1CCCN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)c2sc4ccccc4n23)C1,0.6848,0.6201
1,0.2,96,CCN(CC)C(=O)C1CCCN(c2c(F)c([N+](=O)[O-])c3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0.7023,0.5588
1,0.2,97,CCOC(=O)C1CCN(c2cc3c(cc2NC(=O)c2ccc(F)cc2)n(C)c(=O)n3C)CC1,0.6859,0.6178
1,0.2,98,CCOC(=O)C1CCN(c2cc3c(cc2NC(=O)c2ccccc2Cl)n(C)c(=O)n3C)CC1,0.6888,0.6172
1,0.2,99,CCOC(=O)C1CCN(c2ncnc(Oc3ccc(C(=O)CC(=O)OC)cc3)c2[N+](=O)[O-])CC1,0.69,0.624
1,0.2,100,COc1ccc(OC)c(C(=O)NC(CC(N)=O)c2ccc(N3CCC(N4CCCC4)CC3)c([N+](=O)[O-])c2)c1,0.696,0.6634
1,0.2,101,COc1ccc(OC)c(C(=O)NC(CC(N)=O)c2ccc(N3CCC(N4CCCCC4)CC3)c([N+](=O)[O-])c2)c1,0.7054,0.6645
1,0.2,102,O=C(O)c1ccccc1C(=O)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,0.7037,0.6733
1,0.2,103,COC(=O)CCN(C(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1ccccn1,0.7099,0.6534
1,0.2,104,NC(=O)CC(NC(=O)c1ccccc1)c1ccc(N2CCC(N3CCCC3)CC2)c([N+](=O)[O-])c1,0.7142,0.6853
1,0.2,105,Cc1cccc(C(=O)Nc2ccc(N3CCC(N4CCCCC4)CC3)c(C(=O)O)c2)c1,0.7242,0.4312
1,0.2,106,NC(=O)c1ccc(N2CCC(C(N)=O)CC2)c([N+](=O)[O-])c1,0.7248,0.5641
1,0.2,107,O=C(NCc1ccccn1)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,0.7079,0.5953
1,0.2,108,CCn1cc(C(=O)NCc2ccccn2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21,0.7085,0.6223
1,0.2,109,NC(=O)CC(NC(=O)Cc1cccc2ccccc12)c1ccc(N2CCCCCCC2)c([N+](=O)[O-])c1,0.7034,0.6083
1,0.2,110,CCCN(CC(=O)Nc1ccccc1C)C(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,0.7092,0.6375
1,0.2,111,COc1ccc(OC)c(C(=O)NC(CC(N)=O)c2ccc(NCCN3CCCCC3)c([N+](=O)[O-])c2)c1,0.7105,0.6486
1,0.2,112,NC(=O)CC(NC(=O)c1ccc(Br)cc1)c1ccc(N2CCCCCC2)c([N+](=O)[O-])c1,0.7076,0.6474
1,0.2,113,CCOC(=O)c1cccc(NC(=O)NC(=O)N2CCN(C(=O)CN3C(=O)C(=O)c4cc([N+](=O)[O-])ccc43)CC2)c1,0.7059,0.6208
1,0.2,114,CCOC(=O)C1CCN(C(=O)c2cc(CN3C(=O)c4ccccc4C3=O)ccc2OCC)CC1,0.7089,0.617
1,0.2,115,CCOC(=O)C1CCN(C(=O)c2ccc(C)c(NC(=O)c3nsc4ccccc34)c2)CC1,0.7101,0.6059
1,0.2,116,CCOC(=O)C1CCN(C(=O)c2cc3c(=O)n4ccccc4nc3s2)CC1,0.7162,0.5367
1,0.2,117,CCOC(=O)C1CCN(C(=O)COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCC)cc2)C3=O)CC1,0.7107,0.6391
1,0.2,118,O=C(OCC(=O)N1CCCCC1)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,0.7266,0.6182
1,0.2,119,CCc1cc(=O)oc2cc(OCC(=O)N3CCC(C(N)=O)CC3)ccc12,0.7221,0.6161
1,0.2,120,CCOC(=O)C1CCCN(C(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)C1,0.7164,0.6229
1,0.2,121,O=C(COC(=O)c1cnc(O)nc1O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,0.7154,0.5809
1,0.2,122,COc1cccc(NC(=O)C(=O)c2cn(CC(=O)N3CCCC3)c3ccccc23)c1,0.7141,0.5534
1,0.2,123,Cc1cccc(C(=O)OCC(=O)c2csc(N3CCCCC3)n2)c1[N+](=O)[O-],0.7139,0.5701
1,0.2,124,CCN(CC)S(=O)(=O)c1ccc(N2CCCCC2)c(NC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)c1,0.714,0.6048
1,0.2,125,CCOC(=O)C1CCN(C(=O)c2ccc(NS(=O)(=O)c3ccc(F)cc3C)cc2)CC1,0.7206,0.6163
1,0.2,126,CCOC(=O)C1CCN(S(=O)(=O)c2cc(C(=O)N3CCCCC3)ccc2OC)CC1,0.7236,0.6071
1,0.2,127,CCOC(=O)c1ccc(N2CCCCC2)c(NS(=O)(=O)c2cccc(C(F)(F)F)c2)c1,0.7222,0.423
1,0.2,128,CCOC(=O)C1CCN(S(=O)(=O)c2ccc(CN3C(=O)c4cccnc4C3=O)cc2)CC1,0.7176,0.5982
1,0.2,129,CC(=O)NCC1CN(c2ccc(N3CCN(C(=O)Cn4cnc([N+](=O)[O-])c4)CC3)c(F)c2)C(=O)O1,0.7158,0.5998
1,0.2,130,COC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,0.7161,0.6602
1,0.2,131,COc1ccc(CCNC(=O)C2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,0.7328,0.675
1,0.2,132,COc1ccc(CC(NC(C)=O)C(=O)NC2CCN(c3ncccc3[N+](=O)[O-])CC2)cc1,0.7285,0.6455
1,0.2,133,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4nc5c(c(C(=O)O)c4c3)CC(C)CC5)CC2)cc1,0.7328,0.6572
1,0.2,134,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)N(C(C)=O)CCO4)CC2)cc1,0.7392,0.6433
1,0.2,135,COc1ccc(CNC(=O)C2CCC(CNc3c(N4CCCCC4)c(=O)c3=O)CC2)cc1,0.736,0.6032
1,0.2,136,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC(C)C(=O)N3CCCC3)CC2)cc1,0.7356,0.5688
1,0.2,137,COc1ccc(CCNC(=O)COC(=O)c2cc(S(=O)(=O)N3CCCC3)ccc2O)cc1,0.7348,0.6293
1,0.2,138,COc1ccc(CCC(=O)N2CCN(S(=O)(=O)c3ccc(OC)c([N+](=O)[O-])c3)CC2)cc1,0.7397,0.6732
1,0.2,139,CCOC(=O)c1cnc(N2CCN(C(=O)NCc3ccc(OC)cc3)CC2)c(Cl)c1,0.7416,0.5799
1,0.2,140,COc1ccc(CNC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1,0.7333,0.6223
1,0.2,141,COc1ccccc1N1CCN(C(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCC4)ccc32)CC1,0.7341,0.6448
1,0.2,142,COc1cccc(CNC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCC4)ccc32)c1,0.7482,0.5867
1,0.2,143,COC(=O)c1ccc(Oc2ccc(S(=O)(=O)N3CCCCC3)cc2N)cc1,0.737,0.6256
1,0.2,144,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCN3C(C)=O)CC1,0.7371,0.6334
1,0.2,145,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)c(OC)c1,0.7392,0.6252
1,0.2,146,COc1ccc(N2CC(C(=O)Nc3cccc(S(=O)(=O)N4CCCC4)c3)CC2=O)c(OC)c1,0.7422,0.6233
1,0.2,147,COc1ccc(CC(=O)OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)cc1,0.7397,0.6002
1,0.2,148,CCOC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)CC1,0.7387,0.5991
1,0.2,149,COc1ccccc1C(=O)COC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1,0.7386,0.6132
1,0.2,150,COc1cc(NC(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCCCC4)cc32)cc(OC)c1,0.7392,0.5881
1,0.2,151,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1,0.7366,0.6518
1,0.2,152,COc1cc(O)c2c(=O)cc(C(=O)N3CCN(Cc4ccc([N+](=O)[O-])cc4)CC3)oc2c1,0.7374,0.665
1,0.2,153,COc1ccc(S(=O)(=O)N2CCN(C(=O)COc3ccc4c(C)cc(=O)oc4c3)CC2)cc1,0.7406,0.6607
1,0.2,154,COc1ccc(CC(=O)OCC(=O)N2CCN(S(=O)(=O)c3ccc(C)cc3C)CC2)cc1,0.7459,0.651
1,0.2,155,O=C(OCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccc([N+](=O)[O-])o1,0.7512,0.6146
1,0.2,156,O=C(Cn1cnc2cc([N+](=O)[O-])ccc2c1=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.7483,0.6583
1,0.2,157,Cc1ccc(S(=O)(=O)N2CCN(C(=O)COC(=O)C=Cc3cccc([N+](=O)[O-])c3)CC2)c(C)c1,0.7522,0.6729
1,0.2,158,Cc1ccc(S(=O)(=O)N2CCN(C(=O)COC(=O)C=Cc3ccc([N+](=O)[O-])cc3)CC2)c(C)c1,0.7587,0.6556
1,0.2,159,NC(CC(=O)N1CCCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1)Cc1cc(F)c(F)cc1F,0.7499,0.6667
1,0.2,160,O=C(c1ccc(-n2cncn2)c([N+](=O)[O-])c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,0.753,0.63
1,0.2,161,O=C(c1ccc(N2CCCC2)c([N+](=O)[O-])c1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.7546,0.6252
1,0.2,162,CCOC(=O)N1CCN(S(=O)(=O)c2ccc(F)c(C(=O)Nc3cc(C)cc(C)c3)c2)CC1,0.7523,0.6051
1,0.2,163,NC(=O)c1ccc(SCC(=O)OCC(=O)N2CCN(C(=O)c3ccco3)CC2)c([N+](=O)[O-])c1,0.7459,0.604
1,0.2,164,COc1ccccc1Sc1cc(C)c(C=CC(=O)N2CCC(C(=O)O)CC2)cc1[N+](=O)[O-],0.7452,0.6435
1,0.2,165,O=C(COc1cccnc1[N+](=O)[O-])N1CCN(S(=O)(=O)c2ccccc2)CC1,0.7461,0.6339
1,0.2,166,Cc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCN(C(=O)c4ccccc4C)CC3)CC2)cc1C,0.7453,0.5244
1,0.2,167,COc1ccc(N(CC(=O)N2CCC(C(N)=O)CC2)S(=O)(=O)c2ccccc2)cc1,0.744,0.676
1,0.2,168,CCOC(=O)C1CCN(C(=O)CN(c2cccc(OC)c2)S(=O)(=O)c2ccccc2)CC1,0.7619,0.683
1,0.2,169,CCOC(=O)C1CCN(C(=O)CN(c2ccc(OC)c(OC)c2)S(=O)(=O)c2ccccc2)CC1,0.7509,0.6662
1,0.2,170,CCOC(=O)C1CCN(C(=O)CC(NS(=O)(=O)c2ccc(OC)cc2)C(C)C)CC1,0.75,0.599
1,0.2,171,COc1ccccc1N1CCN(C(=O)CCS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)CC1,0.7492,0.6622
1,0.2,172,COc1cccc(-c2nc(CS(=O)(=O)CC(=O)N3CCN(c4ccccn4)CC3)c(C)o2)c1,0.7516,0.6217
1,0.2,173,COc1ccccc1N1CCN(C(=O)c2cn(C)c3ccc(S(=O)(=O)N4CCOCC4)cc3c2=O)CC1,0.7486,0.6492
1,0.2,174,COCCCN1C(=O)c2ccc(C(=O)N3CCN(c4ccccc4OC)CC3)cc2C1=O,0.7518,0.5192
1,0.2,175,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CCNC(=O)c1ccc([N+](=O)[O-])cc1,0.7515,0.6015
1,0.2,176,COc1cccc(NC(=O)CN(C)C(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)c1,0.7472,0.6171
1,0.2,177,COc1ccc(S(=O)(=O)N2CCN(C(=O)CCNC(=O)c3ccccc3Cl)CC2)cc1,0.7467,0.6723
1,0.2,178,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCCC(=O)NCCc3cccc(F)c3)CC2)cc1,0.75,0.6393
1,0.2,179,COc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1S(=O)(=O)N1CCCC1,0.7467,0.6347
