Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB,True f
1,0.6,4,5,5,COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(CN2CCOCC2)cc1)C(C)(C)C,1.03,0.703
1,0.6,5,1,5,COC(=O)NC(C(=O)NN(Cc1cccc(Br)c1)CC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)C(C)(C)C,1.07,0.6276
1,0.6,5,2,5,CCCCNC(=O)CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,1.055,0.6203
1,0.6,5,3,5,CCSc1nnc(Cc2ccccc2)n1Cc1ccc(NC(=O)c2ccccc2C(=O)O)cc1,1.057,0.5227
1,0.6,5,4,5,COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)C(CCNC(=O)CCc2nc3ccccc3[nH]2)C(=O)NO)cc1,1.044,0.6404
1,0.6,5,5,5,C=CCN1C(=O)C2(C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCOC)c2ccccc21,0.983,0.6319
1,0.6,6,1,5,COc1ccc(S(=O)(=O)N2Cc3cc(NC(=O)C(N)Cc4ccccc4)ccc3CC2C(=O)NO)cc1,1.062,0.5935
1,0.6,6,2,5,CCc1cc(CCCC(CC(=O)NO)C(=O)NC(C(=O)NC(C)c2ccccc2)C(C)(C)C)ccc1-c1ccccc1,1.059,0.309
1,0.6,6,3,5,O=C(C1=C(O)C(=O)N(Cc2ccccc2)C1c1cccc(O)c1)c1ccc2c(c1)OCCO2,1.052,0.6195
1,0.6,6,4,5,CCCCCNC(=O)C(N)Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)cc1,1.05,0.652
1,0.6,6,5,5,COc1ccc(Cl)cc1NC(=O)Cn1c(=O)n(CCC(=O)NCc2ccc3c(c2)OCO3)c(=O)c2ccccc21,1.031,0.5761
1,0.6,7,1,5,CCCCc1ncc(CNC(Cc2ccccc2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,1.073,0.678
1,0.6,7,2,5,COc1ccc(C2C(C(=O)O)C(c3ccc4c(c3)OCO4)CN2CC(=O)N(C)Cc2ccccc2)cc1,1.062,0.683
1,0.6,7,3,5,COC(=O)c1c(O)cccc1OCCCNC(=O)c1cn(Cc2ccccc2)c2cc(F)ccc2c1=O,1.064,0.634
1,0.6,7,4,5,N=C(N)c1ccc(CNC(=O)CN2C(=O)C(NS(=O)(=O)c3ccc4c(c3)CCO4)CCc3ccccc32)cc1,1.039,0.6064
1,0.6,7,5,5,O=C(CCc1ccccc1)NNC(=O)C(OCC=CBr)C(O)C(O)C(OCC=CBr)C(=O)NC1c2ccccc2CC1O,1.012,0.589
1,0.6,8,1,5,COc1ccc(S(=O)(=O)NCCC(NC(CCc2ccccc2)C(=O)NCc2ccc(C(=O)O)cc2)C(=O)O)cc1,1.088,0.6487
1,0.6,8,2,5,CCCCn1c2ccccc2c2cc(C(=O)NC(Cc3ccc(O)cc3)C(=O)O)ncc21,1.073,0.6307
1,0.6,8,3,5,CN(C(=O)c1ccc2c(c1)OCCO2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1.057,0.54
1,0.6,8,4,5,NC(=O)c1cccc(CC2CC(Cc3ccccc3)N(CC(O)CC(Cc3ccc(OCCO)cc3)C(=O)NC3c4ccccc4CC3O)C2=O)c1,1.056,0.6946
1,0.6,8,5,5,COc1cc(O)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)C1C(C)C1C(=O)O,1.033,0.5509
1,0.6,9,1,5,CCCCNC(=O)C(Cc1ccccc1)NC(=O)c1ccc(O)c(-c2ccc(Cl)c(Cl)c2)c1,1.088,0.3409
1,0.6,9,2,5,O=C(O)C(CCC(=O)N1c2ccccc2CC1C(=O)O)CCc1ccccc1,1.084,0.6793
1,0.6,9,3,5,COc1ccc(CN2C(=O)C(O)(c3ccc4c(c3)OCO4)c3ccccc32)cc1,1.06,0.2903
1,0.6,9,4,5,NCCCCC1C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=O)O)C(=O)N1C(=O)C(N)Cc1ccc(O)cc1,1.077,0.6286
1,0.6,9,5,5,COC(=O)c1c(O)cccc1OCCCCCN1CCc2ccc(N(C(=O)C(=O)O)c3ccccc3C(=O)O)cc2C1,1.049,0.6947
1,0.6,10,1,5,CS(=O)(=O)NC(=O)C1CN(CCCC(=O)O)c2cccc(NC(=O)c3ccc(OCCCCc4ccccc4)cc3)c2O1,1.093,0.6738
1,0.6,10,2,5,CSCCC(NCCc1nc(C(=O)O)cc2c3ccccc3n(Cc3ccccc3)c12)C(=O)O,1.08,0.6474
1,0.6,10,3,5,NC(Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2CC1C(=O)NC(Cc1ccc(O)cc1)C(=O)O,1.074,0.635
1,0.6,10,4,5,CC(C)N(Cc1ccccc1)C(=O)COC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,1.048,0.623
1,0.6,10,5,5,CCCCCCCC(=O)N1c2ccccc2NC(=O)C1CC(=O)Nc1ccc(C(=O)O)cc1,1.06,0.6649
1,0.6,11,1,5,Cc1c(CC(N)=O)c2cc(OCCCCC(=O)O)ccc2n1Cc1ccccc1,1.097,0.6445
1,0.6,11,2,5,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc(OCC(=O)N2CCOCC2)cc1)C(=O)NC1c2ccccc2CC1O,1.088,0.6662
1,0.6,11,3,5,CN(Cc1ccccc1)S(=O)(=O)NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O,1.086,0.5811
1,0.6,11,4,5,NCCCC1NC(c2cccc3ccccc23)c2[nH]c(C(=O)O)cc2N(CCc2ccc(O)cc2)C1=O,1.066,0.6907
1,0.6,11,5,5,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NC(CCC(=O)O)C(=O)O)cc1OC,1.077,0.6158
1,0.6,12,1,5,O=C(COc1ccc(C(=O)O)cc1)COc1ccc2c(c1)C(=O)N(CCCCc1ccccc1)C2=O,1.107,0.6465
1,0.6,12,2,5,O=C(O)CN(Cc1ccc(C=CCc2ccccc2)cc1)Cc1ccc(C(=O)O)c(C(=O)O)c1,1.1,0.6397
1,0.6,12,3,5,O=C(CCCCNC1=NCCN1)Nc1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1,1.08,0.658
1,0.6,12,4,5,O=C(O)CCCC=CCC1CN(S(=O)(=O)c2cccc3ccccc23)CC1c1ccccc1O,1.08,0.5826
1,0.6,12,5,5,CCCCN(CCCC)C(=O)c1cc(C)n(-c2ccc(NS(=O)c3ccccc3C(=O)OC)cc2C(=O)N2Cc3ccccc3CC2CO)n1,1.06,0.395
1,0.6,13,1,5,CN(C(=O)c1ccc2c(c1)CN(CCc1ccccc1)C(=O)C(CC(=O)O)N2)c1ccc(C(=N)N)cc1,1.1,0.6772
1,0.6,13,2,5,CCCCCCCCCCCC(=O)c1c(C(=O)O)n(CCOc2ccc(CC(=O)O)cc2)c2ccccc12,1.086,0.1276
1,0.6,13,3,5,O=C(O)C(Cc1ccc(N2CCCC2=O)cc1)NC(=O)C1CCC(=O)N1Cc1ccccc1,1.094,0.6686
1,0.6,13,4,5,COCCNC(=O)C(c1ccc(O)cc1)N(Cc1ccccc1)C(=O)CCC(=O)Nc1nccs1,1.087,0.6536
1,0.6,13,5,5,CC1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2cccc3ccccc23)C(C(=O)O)C1,1.062,0.6591
1,0.6,14,1,5,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(Cc2ccccc2)CC1C(=O)O,1.111,0.6053
1,0.6,14,2,5,COc1cc2ccc(S(=O)(=O)NC(CCCN=C(N)N)C(=O)N(CC(=O)O)Cc3ccccc3)cc2cc1OC,1.103,0.637
1,0.6,14,3,5,O=C(O)CCC1CC(=O)N(CC(=O)NCc2ccc(Nc3nc4ccccc4[nH]3)cc2)c2ccccc21,1.083,0.647
1,0.6,14,4,5,N=C(N)NCCCC(NC(=O)C1CC2CCC(O)CC2N1C(=O)C(Cc1ccccc1)NC(=O)C(O)Cc1ccc(O)cc1)C(=O)O,1.101,0.6255
1,0.6,14,5,5,COCc1cccc(CC(O)C=CC2CCC(=O)N2CCc2ccc(C(=O)O)cc2)c1,1.066,0.7058
1,0.6,15,1,5,CCN(CC)C(=O)C(Cc1ccc(O)cc1)NC(=O)c1cccc(CC(NC(=O)C2CCC(=O)N2Cc2ccccc2)C(=O)O)c1,1.119,0.6764
1,0.6,15,2,5,O=C(O)CCCC(O)C(C=CCCCc1ccccc1)Sc1ccc(C(=O)O)cc1,1.103,0.6037
1,0.6,15,3,5,O=C(COC(=O)CCN1C(=O)C2CC=CCC2C1=O)NCCc1ccccc1,1.085,0.5825
1,0.6,15,4,5,COc1ccc(S(=O)(=O)C(CCCC(=O)N2CCCc3ccccc32)CC(=O)NO)cc1OC1CCCC1,1.065,0.6538
1,0.6,15,5,5,O=C(NCc1ccccc1)C(c1ccc(O)cc1)N(C(=O)Cn1nnc(-c2cccs2)n1)c1ccc2c(c1)OCCO2,1.073,0.6157
1,0.6,16,1,5,CCC1(CC)C(=O)N(C(=O)NCc2ccccc2)C1OCc1ccc(C(=O)O)cc1,1.118,0.63
1,0.6,16,2,5,CC(O)C(O)C(=O)N(CCCN1C2CCC1CC(c1cccc(C(N)=O)c1)C2)Cc1ccccc1,1.097,0.7302
1,0.6,16,3,5,NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC(=O)CCc1ccc(-c2ccccc2)cc1,1.1,0.6666
1,0.6,16,4,5,O=C(O)CCCC(=O)N1CCc2ccccc2C1CN1C(=O)c2ccccc2C1=O,1.087,0.6864
1,0.6,16,5,5,CN(C(=O)C1CCCN1S(=O)(=O)c1ccc2c(Cl)cccc2c1)C1CCN(CCc2ccccc2C(=O)O)CC1,1.066,0.685
1,0.6,17,1,5,CC(CCN1CCC(=O)N1CCc1ccc(C(=O)O)cc1)Cc1cccc(CCc2ccccc2)c1,1.123,0.1313
1,0.6,17,2,5,NC(CC(=O)N1CCCC1C(=O)NCc1ccccc1C(=O)O)Cc1ccccc1,1.121,0.7186
1,0.6,17,3,5,CCN(CCCNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCC(C)CC3)cc21)Cc1ccccc1,1.1,0.6493
1,0.6,17,4,5,CC(=Cc1ccccc1)C=C1SC(=O)N(CCCC(=O)Nc2ccc(C(=O)O)cc2)C1=O,1.108,0.5996
1,0.6,17,5,5,NC(=O)C1CCCN1C(=O)C(CCCN=c1c(O)c(O)c1=O)NC(=O)OCC1c2ccccc2-c2ccccc21,1.092,0.6361
1,0.6,18,1,5,O=C(C=Cc1ccc(O)cc1)CC(=O)NC1CCN(Cc2ccccc2)CC1,1.115,0.3552
1,0.6,18,2,5,CN(C)CCOC(=O)C1Cc2ccccc2N1C(=O)CCC(NC(=O)OCc1ccccc1)C(=O)O,1.108,0.6267
1,0.6,18,3,5,O=C(NCc1cc(=O)n2c(c1C1CC1)SCC2C(=O)O)c1cccc2ccccc12,1.089,0.6447
1,0.6,18,4,5,CC(Cc1ccc(O)cc1)(NC(=O)C1CCCN1C(=O)CCCc1ccc(O)cc1)C(=O)NCCCN,1.086,0.6896
1,0.6,18,5,5,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(O)c(C(=O)O)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,1.086,0.214
1,0.6,19,1,5,COc1ccc(CC(NC(=O)c2ccccc2)C(=O)CCC(=O)N2CCCC2C(=O)O)cc1OC,1.114,0.6668
1,0.6,19,2,5,O=C(O)CCN1C(=O)C(NC(=O)C(S)Cc2ccccc2)CSc2ccccc21,1.106,0.6022
1,0.6,19,3,5,NCCCCNC(=O)C1CN(C(=O)C(N)CCc2ccc(O)cc2)CC1C(=O)NCCc1ccc2ccccc2c1,1.083,0.6516
1,0.6,19,4,5,CCCc1c(OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O,1.094,0.533
1,0.6,19,5,5,CC(C)(C)NC(=O)C1CCCN1CC(O)C1Cc2ccc(cc2)OCCCOc2cc3ccccc3cc2C(=O)NC(CC(N)=O)C(=O)N1,1.059,0.6469
1,0.6,20,1,5,COc1cccc(CNC(=O)NCC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1,1.112,0.6121
1,0.6,20,2,5,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCOCC2C(=O)NCCCCC(=O)O)cc1,1.108,0.657
1,0.6,20,3,5,N=C(N)c1csc(CNC(=O)CN2C(=O)c3ccccc3C(CC(=O)O)c3ccccc32)c1,1.095,0.6355
1,0.6,20,4,5,NCCCC(NC(=O)CCc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O,1.104,0.6277
1,0.6,20,5,5,COC1C(O)C(n2ccc(=O)[nH]c2=O)OC1C(OC1OC(C(=O)NCCc2ccccc2)=CC(O)C1O)C(N)=O,1.073,0.5135
1,0.6,21,1,5,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)N1CC(Cc2ccccc2)NC(=O)C1CC(=O)O,1.105,0.6276
1,0.6,21,2,5,NC(=O)CCC(NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCCC1C(=O)NCCCCN=C(N)N,1.095,0.6218
1,0.6,21,3,5,CCCCCCC1C(=O)NC(C(=O)NCc2ccccc2)Cc2ccc(cc2)OCCCC1C(=O)NO,1.099,0.6358
1,0.6,21,4,5,COc1ccc2cccc(CCNC(=O)CCC(=O)O)c2c1,1.073,0.4324
1,0.6,21,5,5,Cc1c(CNc2ccc(C(=O)NC(CCCNC(=O)c3ccccc3C(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12,1.076,0.6229
1,0.6,22,1,5,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)N2CCC(C(=O)NC(CCC(N)=O)C(=O)O)CC2)cc1,1.106,0.6678
1,0.6,22,2,5,CC(=O)n1cc(C2C=C(C(=O)NCc3ccccc3)OC(OCCCCO)C2)c2ccccc21,1.092,0.6717
1,0.6,22,3,5,NCc1ccc(Cl)cc1CNC(=O)C1CCCN1C(=O)C(CCc1ccc(O)cc1)NCC(=O)O,1.095,0.6583
1,0.6,22,4,5,O=C(CN1CC(CO)=CCC(NC(=O)c2ccc3ccccc3c2)C1=O)NC1CC(=O)OC1O,1.08,0.6612
1,0.6,22,5,5,O=C(O)CCCCCCN1C(=O)CCC1C=CC(O)c1cccc(Oc2ccccc2)c1,1.085,0.6114
1,0.6,23,1,5,CCN1C(C(=O)NC(Cc2ccccc2)C(=O)C(=O)NCc2ccncc2)Cc2cc3c(cc2S1(=O)=O)OCCO3,1.105,0.5905
1,0.6,23,2,5,CC(O)=NC(CN1CCC(CN=C(O)c2ccc3ccccc3c2)NC(CCCNC(=N)N)C1=O)c1ccccc1,1.096,0.7183
1,0.6,23,3,5,CC(=O)NC(CCC(=O)O)C(=O)N1CCCC1P(=O)(O)CC(Cc1ccccc1)C(=O)O,1.101,0.6564
1,0.6,23,4,5,NC1CCC=CCCC(C(=O)NCc2ccccc2CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,1.089,0.6388
1,0.6,23,5,5,NC(=O)CCCC(NCc1c2ccccc2nc2ccccc12)C(=O)O,1.09,0.6488
1,0.6,24,1,5,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)c1nc2ccc(F)cc2s1,1.111,0.6134
1,0.6,24,2,5,O=C(O)c1ccc(NCc2ccccc2)c(NC(=O)C2CC=CCC2C(=O)O)c1,1.106,0.6482
1,0.6,24,3,5,N=C(N)NCCCC1NC(=O)CNC(=O)CC(C(=O)O)NC(=O)C(c2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC1=O,1.1,0.5851
1,0.6,24,4,5,CC(NC(=O)CC1SC(c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)c1cccc2ccccc12,1.092,0.5041
1,0.6,24,5,5,O=C(O)C(Cc1ccccc1N(CCO)CCO)N1C(=O)c2ccccc2C1=O,1.077,0.6706
1,0.6,25,1,5,N=C(N)N1CCCC(NC(=O)CNC(=O)C(CCNC(=O)c2cnnc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O,1.108,0.6058
1,0.6,25,2,5,CC(C)C1C(=O)NC(CO)Cc2cc(NC(=O)CCCCc3ccccc3)ccc2N1C,1.098,0.5749
1,0.6,25,3,5,O=C(NCC(NS(=O)(=O)c1ccccc1)C(=O)O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2,1.105,0.622
1,0.6,25,4,5,CC1(C(=O)N(CCCC(=O)O)Cc2ccc3cc[nH]c3c2)CCN1C(=O)Cc1csc2ccccc12,1.089,0.6244
1,0.6,25,5,5,CCCCC1C(C(=O)O)C1C(N)(CC1c2ccccc2Oc2ccccc21)C(=O)O,1.081,0.6512
1,0.6,26,1,5,O=C(O)CN1C(=O)C(NC(CCc2ccccc2)C(=O)O)C[S+]([O-])c2ccccc21,1.108,0.6232
1,0.6,26,2,5,N=C(N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCC2C(=O)O)c1,1.106,0.6575
1,0.6,26,3,5,O=C(O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(=O)O,1.105,0.6967
1,0.6,26,4,5,CSCCC(NC(=O)N1C(=O)OCC1c1ccccc1)C(=O)NC(CCC(=O)O)C(N)=O,1.09,0.5755
1,0.6,26,5,5,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NC(Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)C(O)C1O,1.068,0.586
1,0.6,27,1,5,CCc1ccccc1NC(=O)N1CCCC1C(=O)NCCCc1ccccc1,1.105,0.17
1,0.6,27,2,5,O=C(O)CC(NC(=O)c1cncc(S(=O)(=O)NC2CC2)c1)C(=O)COC(=O)c1cccc2ccccc12,1.095,0.5988
1,0.6,27,3,5,CN(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(Cc1ccccc1)C(O)=NC(CCC(=O)O)C(=O)O,1.096,0.6494
1,0.6,27,4,5,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCON=C3c4ccccc4-c4ccccc43)C2SC1,1.089,0.6099
1,0.6,27,5,5,O=C(O)c1ccccc1CCCCc1c(C(=O)O)[nH]c(=O)[nH]c1=O,1.072,0.5448
1,0.6,28,1,5,NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,1.117,0.6076
1,0.6,28,2,5,NCC1CCC(C(=O)N2CCc3ccccc3C2C(=O)Nc2ccc(C(=O)O)cc2)CC1,1.094,0.712
1,0.6,28,3,5,CSCCC(C(=O)NCC(=O)O)N1C(=O)c2cc(NC(C)=O)ccc2NC(=O)C1c1ccccc1,1.105,0.5993
1,0.6,28,4,5,NCCCC1NC(CN=C(O)c2ccc3ccccc3c2)CCN(Cc2cc(F)cc(Cl)c2)C1=O,1.078,0.6775
1,0.6,28,5,5,O=C(CCC(=O)OCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,1.06,0.5896
1,0.6,29,1,5,O=C(NC(CCC(=O)N1CCOCC1)C(=O)O)c1ccc2ccccc2c1,1.115,0.6708
1,0.6,29,2,5,COC(=O)c1ccccc1CS(=O)(=O)NC(CO)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1,1.108,0.5631
1,0.6,29,3,5,O=C(O)C1=C(Cc2cccnc2)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,1.098,0.5989
1,0.6,29,4,5,COC(=O)C(Cc1ccc2c(c1)COP(=O)(O)O2)NC(=O)C(CCCCN)NC(=O)OCC1c2ccccc2-c2ccccc21,1.094,0.6438
1,0.6,29,5,5,NC1CCC(CNC(=O)C2C=CCn3c(=O)n(C(CNCc4ccccc4)C(=O)O)c(=O)n32)CC1,1.091,0.5906
1,0.6,30,1,5,COc1ccc2c(c1)CCC1C(NC(=O)NC(Cc3ccccc3)C(=O)O)=C(C(=O)O)SC21,1.11,0.6006
1,0.6,30,2,5,CSCCC(NC(=O)CN1C(=O)C(N(C)C(=O)C(N)CS)N=C(c2ccccc2)c2ccccc21)C(=O)O,1.108,0.6369
1,0.6,30,3,5,O=C(O)CCc1ccc(Cn2cccn2)cc1C(=O)NCc1ccc2ccccc2c1,1.099,0.6118
1,0.6,30,4,5,O=C(O)C1C2C=CC(O2)C1C(=O)Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,1.092,0.5842
1,0.6,30,5,5,O=NN(CCCl)C(=O)NCCOC(CCNC(=O)c1ccccc1C(=O)O)n1cc(F)c(=O)[nH]c1=O,1.079,0.5785
1,0.6,31,1,5,O=C(CCCCCC(NC(=O)c1ccc2ccccc2n1)C(=O)NCc1ccccc1)NO,1.108,0.6646
1,0.6,31,2,5,N=C(N)c1ccc2oc(C(=O)N3CCCC(C(=O)NC(CC(=O)O)c4ccccc4)C3)cc2c1,1.103,0.6808
1,0.6,31,3,5,C=C1C(O)C(CO)OC1n1ccc(NC(=O)OC(C)C(NC(=O)C(N)Cc2ccccc2)C(=O)O)nc1=O,1.104,0.5183
1,0.6,31,4,5,O=C(CSc1ccc2ccccc2c1)NC1C(=O)N2C(C(=O)O)=C(C=CCNC(=O)C3CC3)CSC12,1.099,0.6252
1,0.6,31,5,5,CN(C)S(=O)(=O)c1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)n(CCC(O)CC(O)CC(=O)O)c2C2CC2)cc1,1.08,0.6585
1,0.6,32,1,5,COc1ccccc1-c1ccc(CC(CC(=O)O)NC(=O)CCC(=O)O)cc1,1.109,0.639
1,0.6,32,2,5,CC1=NN(C(=O)c2cc3ccccc3oc2=O)C(=O)C1CNc1ccc(C(=O)O)cc1,1.105,0.5667
1,0.6,32,3,5,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1cnc2ccccc2c1,1.095,0.66
1,0.6,32,4,5,CCC1(OC(=O)CNC(=O)CNC(=O)CCC(N)C(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.084,0.5834
1,0.6,32,5,5,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1.076,0.5868
1,0.6,33,1,5,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1C(=O)NCCCCC(NC(=O)c1ccc(F)cc1)C(=O)O,1.105,0.6552
1,0.6,33,2,5,O=C(O)CCNC(=O)c1ncc2ccn(Cc3ccccc3)c(=O)c2c1O,1.104,0.5937
1,0.6,33,3,5,CC(Cc1ccc2ccccc2c1)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)N(CCc1ccccc1)CC(=O)O,1.098,0.3802
1,0.6,33,4,5,CC1CN(C(C)CO)C(=O)c2cccc(NC(=O)C3CC3)c2OC1CN(C)Cc1ccc(C(=O)O)cc1,1.091,0.6452
1,0.6,33,5,5,NC(=O)CCCOC(Cc1c[nH]c2ccccc12)NC(=O)Cn1c(=O)[nH]c2ccccc2c1=O,1.087,0.615
1,0.6,34,1,5,CCN1C(=O)N(CC(=O)NC(CC(=O)O)c2ccccc2)C(=O)C1(C)c1ccc(C(=N)N)cc1,1.108,0.6335
1,0.6,34,2,5,O=C(CCCc1nc2ccccc2c(=O)[nH]1)NC(CCCCNC(=O)Nc1ccc(Cl)cc1)C(=O)O,1.105,0.6367
