Trial,Beta,Round,Pick,PickTotal,Selected SMILES,UCB,True f
1,0.8,2,4,5,COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2O)N1,1.157,0.3738
1,0.8,2,5,5,CC(C(=O)O)C(=O)NC(CC(=O)NO)Cc1ccccc1,1.159,0.5076
1,0.8,3,1,5,COc1ccc(C2C(C(=O)O)C(c3ccc4c(c3)OCO4)CN2CC(=O)N(C)Cc2ccccc2)cc1,1.207,0.683
1,0.8,3,2,5,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NCC(Cc4ccccc4)C(=O)O)c3)cc21,1.205,0.6046
1,0.8,3,3,5,CC(C)C(NC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC1CCc2ccccc21,1.181,0.5799
1,0.8,3,4,5,CCOC(=O)C1(Cc2ccc(OCc3cc(CC)nc4ccccc34)cc2)CC1C(=O)NO,1.188,0.6437
1,0.8,3,5,5,O=C(NC(Cn1c2c(c(N3CCC(CNc4nc5ccccc5[nH]4)CC3)nc1=O)CCCC2)C(=O)O)OCc1ccccc1,1.179,0.6157
1,0.8,4,1,5,COc1ccc(CNC(C(=O)NC(C(=O)NCc2nc3ccccc3[nH]2)C(C)C)C(O)C(N)Cc2ccccc2)cc1,1.239,0.5855
1,0.8,4,2,5,CCCC(=O)N(Cc1ccccc1)C(C(O)=NC1CCCCC1)c1c(C(=O)OCC)[nH]c2cc(Cl)ccc12,1.214,0.1234
1,0.8,4,3,5,O=C(OCc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,1.216,0.4682
1,0.8,4,4,5,CCOC(=O)C1c2ccccc2CCN1Cc1cc(C(=O)O)c(=O)n2ccccc12,1.198,0.6405
1,0.8,4,5,5,COC(=O)C1(c2cccc(OCc3cccc(OC)c3)c2)CC1C(=O)NO,1.178,0.6127
1,0.8,5,1,5,COc1ccc(NC(=O)C2Cc3ccc(OCC(=O)NO)cc3CN2C(=O)C(N)Cc2ccccc2)cc1,1.233,0.6184
1,0.8,5,2,5,O=C(O)CCC1CC(=O)N(CC(=O)NCc2ccc(Nc3nc4ccccc4[nH]3)cc2)c2ccccc21,1.225,0.647
1,0.8,5,3,5,Cn1c(=O)c(C(=O)O)cc2ccc(OCc3ccccc3)cc21,1.231,0.2717
1,0.8,5,4,5,CCCCc1ccc2c(n1)C(c1ccc(OC)cc1CC(C)C(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,1.18,0.4616
1,0.8,5,5,5,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC1CCCc2ccccc21,1.197,0.4001
1,0.8,6,1,5,CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C1(CC(=O)NO)Cc2ccccc21,1.228,0.582
1,0.8,6,2,5,O=C(O)CC1c2ccccc2C(=O)N(CC(=O)NCCCCNc2nc3ccccc3[nH]2)c2ccccc21,1.211,0.6968
1,0.8,6,3,5,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C1CN(c2cccc(N)c2)C(=O)O1)S(=O)(=O)c1ccc2c(c1)OCO2,1.194,0.6258
1,0.8,6,4,5,COc1cccc(Cn2nnc(-c3cccc(C(=O)NCc4ccc(C(=O)O)cc4)c3)n2)c1,1.204,0.5611
1,0.8,6,5,5,COC(=O)C1C(=O)C(C(=O)OC)C(c2ccccn2)N(CCCO)C1c1ccccn1,1.162,0.5778
1,0.8,7,1,5,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,1.236,0.5816
1,0.8,7,2,5,COCC(=O)N1CC(C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2)Cc2ccccc21,1.227,0.5913
1,0.8,7,3,5,COc1ccc(OC)c(NC(=O)CSC2=Nc3ccccc3C3=NC(CC(=O)NCc4ccc5c(c4)OCO5)C(=O)N23)c1,1.223,0.5671
1,0.8,7,4,5,CCOc1ccc(C(CC(=O)O)NC(=O)C2c3ccccc3Oc3ccccc32)cc1,1.23,0.5382
1,0.8,7,5,5,CCCCOC(=O)N1CC2(CC(C(=O)NCC(NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)=NO2)CC1CNc1nc2ccccc2[nH]1,1.182,0.5765
1,0.8,8,1,5,CC(C)(N)CC(=O)NC1CCc2ccccc2N(Cc2ccc(-c3ccccc3C(=O)NCCCO)cc2)C1=O,1.239,0.6946
1,0.8,8,2,5,COC(=O)C(Cc1nc2ccccc2[nH]1)NC(=O)c1cc(-c2ccc(OC)cc2)oc1C,1.231,0.533
1,0.8,8,3,5,COc1cccc(CNC(=O)NCC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)c1,1.221,0.6121
1,0.8,8,4,5,CC(=O)c1cc2c(cc1N(C(=O)Cn1nnc3ccccc31)C(C(=O)NCCC(C)C)c1cccnc1)OCO2,1.206,0.5865
1,0.8,8,5,5,CCN1C(=O)C2C(c3ccccc3F)NC(Cc3ccc(O)cc3)(C(=O)OC)C2C1=O,1.201,0.5756
1,0.8,9,1,5,COc1ccc(CN2C(=O)C(CC(=O)NCc3cccc4ccccc34)CC(C(=O)N(C)C)=C2C)cc1,1.243,0.5142
1,0.8,9,2,5,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1C(=O)NC(CCCCN)C(=O)c1nc2ccccc2[nH]1,1.238,0.6293
1,0.8,9,3,5,COc1ccccc1-c1ccc(CC(NC(=O)C2(c3cccnc3)CCC(C)C2)C(=O)O)cc1,1.242,0.6306
1,0.8,9,4,5,COC1(NC(=O)Cc2ccc(O)cc2)C(=O)N2C(C(=O)NCc3ccccc3)=C(CSc3nnnn3C)COC21,1.235,0.5645
1,0.8,9,5,5,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)NCC(=O)O,1.211,0.5664
1,0.8,10,1,5,CCN(CC)C(=O)C(Cc1ccc(O)cc1)NC(=O)c1cccc(CC(NC(=O)C2CCC(=O)N2Cc2ccccc2)C(=O)O)c1,1.243,0.6764
1,0.8,10,2,5,COc1ccc(CCNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1OC,1.229,0.5737
1,0.8,10,3,5,O=C(O)CC1CCC(=O)N(CC(=O)NCC2CCC(Nc3nc4ccccc4[nH]3)CC2)c2ccccc21,1.23,0.6846
1,0.8,10,4,5,NC(=O)C1(Cc2ccc(OCc3cc(-c4cccnc4)nc4ccccc34)c(F)c2)CC1C(=O)NO,1.228,0.6135
1,0.8,10,5,5,COC(=O)C(Cc1ccc2c(c1)COP(=O)(O)O2)NC(=O)C(CCCCN)NC(=O)OCC1c2ccccc2-c2ccccc21,1.238,0.6438
1,0.8,11,1,5,CSCCC(NC(=O)CN1C(=O)C(N(C)C(=O)C(N)CS)N=C(c2ccccc2)c2ccccc21)C(=O)O,1.252,0.6369
1,0.8,11,2,5,COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2C3CCC(CC3)N2S(=O)(=O)c2ccccc2)C(=O)O)cc1,1.248,0.6758
1,0.8,11,3,5,CCCCOC(=O)NC(C(=O)NO)C1CCN(c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1=O,1.242,0.6376
1,0.8,11,4,5,Cc1cc(NCc2cccnc2)cc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC1c2ccccc2CC1O,1.238,0.6449
1,0.8,11,5,5,CN1Cc2cc(C(=O)NCCNc3ncccn3)ccc2NC(CC(=O)O)C1=O,1.193,0.5715
1,0.8,12,1,5,CC1CN(CCC(=O)NC(Cc2ccc(-c3ccccc3)cc2)C(=O)O)CCC1(C)c1cccc(O)c1,1.263,0.6566
1,0.8,12,2,5,COC(=O)CNC(=O)c1ccc(C(=O)NCC2COc3ccccc3O2)cc1-c1ccccc1C,1.245,0.6223
1,0.8,12,3,5,CC(C)CC(NC(=O)COc1ccc(O)cc1)C(=O)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1,1.248,0.5963
1,0.8,12,4,5,CCNC(=O)C1C(CO)C2Cn3c(ccc(-c4cccc(F)c4)c3=O)C2N1C(=O)Cc1cccnc1,1.237,0.6383
1,0.8,12,5,5,Cc1cc(O)cc(C)c1CNC(=O)C(Cc1ccccc1)CC(O)CN1CCN(S(=O)(=O)c2ccc3c(c2)CCN3c2ncccn2)CC1C(=O)NC(C)(C)C,1.232,0.672
1,0.8,13,1,5,CC(C)(C)OC(=O)N1CC(Oc2ccc(-c3ccccc3)cc2)CC1C(=O)NC(Cc1ccccc1)C(=O)O,1.266,0.5717
1,0.8,13,2,5,O=C(O)CCCC(=O)N1CCc2ccccc2C1CN1C(=O)c2ccccc2C1=O,1.254,0.6864
1,0.8,13,3,5,CSCCC(NCc1cccc(NC(=O)CC2COc3ncccc3O2)c1-c1ccccc1C)C(=O)O,1.252,0.614
1,0.8,13,4,5,CCC(O)(C(=O)NCCNC(Cc1ccc(OC)cc1)=NS(=O)(=O)c1ccc(C)cc1)c1cc2n(c(=O)c1COC(C)=O)Cc1cc3ccccc3nc1-2,1.23,0.6045
1,0.8,13,5,5,O=C(NCC1CC1)c1cn(-c2cccc(-c3ccc(C4CC4C(=O)O)cc3)c2)c2ncccc2c1=O,1.247,0.6326
1,0.8,14,1,5,Cc1cccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(CCOC(=O)CCC(=O)O)C2=O)c1,1.27,0.6478
1,0.8,14,2,5,COC(=O)c1c(Cc2ccc(C(=O)NCC(C)(C)O)cc2)c(=O)c2cccnc2n1-c1ccccc1,1.268,0.5662
1,0.8,14,3,5,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NC(CCC(=O)O)C(=O)O)cc1OC,1.251,0.6158
1,0.8,14,4,5,CC(C)CNC(=O)C1CN(C(C)(C)c2cc3cnccc3o2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2OCC1O,1.256,0.6995
1,0.8,14,5,5,CCNC(=O)c1cc2c(c(-c3cccc(-c4cncnc4)c3)n1)C(CCO)N(C(C)=O)C2,1.22,0.6286
1,0.8,15,1,5,CSCCC(NC(=O)c1ccc(CS(=O)(=O)c2cccnc2)cc1-c1ccccc1)C(=O)O,1.272,0.6338
1,0.8,15,2,5,CC(C)(C)NC(=O)C1CN(Cc2nc3ccccc3s2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1.261,0.701
1,0.8,15,3,5,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCON=C3c4ccccc4-c4ccccc43)C2SC1,1.253,0.6099
1,0.8,15,4,5,CCC1(OC(=O)CNC(=O)CNC(=O)CCC(N)C(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.232,0.5834
1,0.8,15,5,5,COC(=O)C1=C(C(=O)OC)C2N(CC=C(C)C)c3ccccc3C23CCC(=O)N(CCc2ccccn2)C3=N1,1.235,0.6015
1,0.8,16,1,5,O=C(O)CCCNC(=O)c1ncc2c(cc(-c3ccccc3)c(=O)n2Cc2ccccc2)c1O,1.274,0.6224
1,0.8,16,2,5,CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(CC(C)C)NC(CCN1C(=O)c2cc3ccccc3cc2C1=O)C(=O)O,1.27,0.6237
1,0.8,16,3,5,CCc1ccccc1NC(=O)C(=O)NCC(c1cccnc1)N1CCc2ccccc21,1.258,0.4254
1,0.8,16,4,5,CC(C)C(NC(=O)C1CCCN1C(=O)C(NC(=O)COc1ccccc1OCC(=O)O)C(C)C)C(=O)c1nc2ccccc2o1,1.251,0.5581
1,0.8,16,5,5,COCC1=C2c3ccccc3C(C[N+](=O)[O-])C(C(=O)OC)(C(=O)OC)CC2n2c(=O)n(-c3ccccc3)c(=O)n2C1,1.248,0.5799
1,0.8,17,1,5,CC(C)CC(NC(=O)CC1c2ccccc2-c2ccccc21)C(=O)NC(Cc1ccccc1)C(=O)C(=O)O,1.271,0.6495
1,0.8,17,2,5,COc1cccc(-c2nn(CC3CCc4c(cccc4OCC(=O)O)C3)c(=O)cc2-c2ccccc2)c1,1.261,0.6107
1,0.8,17,3,5,CCCNC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(SC)c2C(=O)O)cc1,1.264,0.5975
1,0.8,17,4,5,O=C(CN1CC(CO)=CCC(NC(=O)c2ccc3ccccc3c2)C1=O)NC1CC(=O)OC1O,1.236,0.6612
1,0.8,17,5,5,C#CCn1cc(C(=O)NCCCOC(=O)C2OC(C)(C)N(C(=O)OC(C)(C)C)C2c2ccccc2)c(=O)c2cccnc21,1.232,0.6011
1,0.8,18,1,5,CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1CSCCN(Cc2cccc(-c3ccccc3C#N)c2)C1=O,1.267,0.6696
1,0.8,18,2,5,CCC(=O)C1(O)C(=O)N2C(=C3C(=O)OCCC31)N(Cc1ccccc1)C(C)=C(C(=O)OC)C2c1ccccc1,1.264,0.611
1,0.8,18,3,5,O=C(CCCCCC(NC(=O)c1ccc2ccccc2n1)C(=O)Nc1cccc2cccnc12)NO,1.262,0.6565
1,0.8,18,4,5,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C(=O)O,1.254,0.4691
1,0.8,18,5,5,CN(C)S(=O)(=O)c1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)n(CCC(O)CC(O)CC(=O)O)c2C2CC2)cc1,1.241,0.6585
1,0.8,19,1,5,N=C(N)c1ccc(C2=NOC(CC(=O)NCC(NS(=O)(=O)c3ccc4ccccc4c3)C(=O)O)C2)cc1,1.271,0.6122
1,0.8,19,2,5,Cc1cc(C)cc(CN2C(=O)C(Cc3ccccc3)N(CCCCCC(=O)NO)C(=O)c3ccccc32)c1,1.267,0.6086
1,0.8,19,3,5,COC(=O)NC(C(=O)NC(Cc1ccc(-c2ccc(OC)nc2)cc1)C(O)CC(Cc1ccccc1F)C(=O)NC1C(C)CCCC1O)C(C)(C)C,1.263,0.5286
1,0.8,19,4,5,COc1ccc(C(=O)NC(CC(=O)O)c2ccccc2C)nc1-c1cccc(C2(O)COC2)c1,1.267,0.6245
1,0.8,19,5,5,CCN1C(C(=O)NC(Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc(-c3ccccn3)s2)Cc2cc3c(cc2S1(=O)=O)OCCO3,1.265,0.6009
1,0.8,20,1,5,COC(=O)c1ccc2oc(C(=O)C(Cc3ccccc3)NC(=O)Cn3c(-c4cccc(C)c4)ncc(N)c3=O)nc2c1,1.271,0.5557
1,0.8,20,2,5,CNC(=O)C(Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2cccc(O)c2)C(CC(C)C)C1=O,1.271,0.7058
1,0.8,20,3,5,NC(=O)C(=O)c1c(C2CC2)c(Cc2ccccc2-c2ccccc2)n2cccc(OCCCC(=O)O)c12,1.267,0.562
1,0.8,20,4,5,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1.241,0.5868
1,0.8,20,5,5,CC1CC(C)CN(CCCNC(=O)CN2C(=O)c3cccnc3Oc3ccccc32)C1,1.233,0.4431
1,0.8,21,1,5,CC(C)CC(CC(=O)NO)C(=O)NC(Cc1ccc2ccccc2c1)C(=O)NCCc1ccc(O)cc1,1.273,0.6392
1,0.8,21,2,5,Cc1ccc2[nH]c(CNC(=O)c3ccc4c(c3)CN(Cc3ccccc3)C(=O)C(CC(=O)O)N4)nc2n1,1.269,0.6039
1,0.8,21,3,5,Cc1c(CC(=O)NC(CCO)C(=O)O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,1.271,0.6374
1,0.8,21,4,5,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCN1C(=O)c2ccccc2C1=O,1.251,0.5281
1,0.8,21,5,5,CC(C)(C)NC(=O)C1CCCN1CC(O)C1Cc2ccc(cc2)OCCCOc2cc3ccccc3cc2C(=O)NC(CC(N)=O)C(=O)N1,1.254,0.6469
1,0.8,22,1,5,NC(=O)c1cccc(CC2CC(Cc3ccccc3)N(CC(O)CC(Cc3ccc(OCCO)cc3)C(=O)NC3c4ccccc4CC3O)C2=O)c1,1.27,0.6946
1,0.8,22,2,5,CSCCC(C(=O)NCC(=O)O)N1C(=O)c2cc(NC(C)=O)ccc2NC(=O)C1c1ccccc1,1.263,0.5993
1,0.8,22,3,5,CCn1cc(C(=O)N2N=C(c3cc4ccccc4o3)CC2c2ccccc2C(=O)O)c(=O)c2ccc(C)nc21,1.265,0.4664
1,0.8,22,4,5,CNC(=O)c1c2cc(C3CC3)c(N(CCCNC(=O)c3cccnc3)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1,1.249,0.6302
1,0.8,22,5,5,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2cccc(-c3ccccc3OC)c2)NC(=O)OC2COC3OCCC23)cc1,1.251,0.6289
1,0.8,23,1,5,COc1cccc(CN2CCNC(C(O)C(Cc3ccccc3)NC(=O)c3cc(C(=O)NC(C)c4ccccc4)cc(N(C)S(C)(=O)=O)c3)C2=O)c1,1.274,0.629
1,0.8,23,2,5,NC1CCC=CCCC(C(=O)NCc2ccccc2CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,1.263,0.6388
1,0.8,23,3,5,Cc1ccnc(NCCCC(=O)NCC(=O)NC(CC(=O)O)c2ccc(-c3cccc4ccccc34)cc2)c1,1.262,0.5929
1,0.8,23,4,5,Cc1nc2ccccc2n1Cc1ccc(CNC(=O)C(O)C(O)C(=O)N2CCCC2c2cccnc2)s1,1.256,0.6289
1,0.8,23,5,5,COc1cccc(C2OC(CC(=O)NC(CC(C)C)C(=O)O)C(=O)N(CC(C)(C)CO)c3ccc(Cl)cc32)c1OC,1.235,0.6143
1,0.8,24,1,5,NCCCCC1C(=O)NC(Cc2ccccc2)C(=O)NC(CC(=O)O)C(=O)N1C(=O)C(N)Cc1ccc(O)cc1,1.273,0.6286
1,0.8,24,2,5,CC1(CC(=O)Nc2ccccc2C(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,1.27,0.06087
1,0.8,24,3,5,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,1.262,0.4665
1,0.8,24,4,5,O=C(O)CCNC(=O)c1ccc(-c2cnc(N3CCOCC3)c3nc(C=Cc4ccc5ccccc5n4)cn23)cc1,1.246,0.6526
1,0.8,24,5,5,COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CC(O)CO)c3CC2CN1C(=O)c1ccccc1,1.262,0.6503
1,0.8,25,1,5,O=C(O)CCNC(=O)c1nc(-c2cccnc2)c2c(=O)n(Cc3ccccc3)ccc2c1O,1.281,0.5936
1,0.8,25,2,5,CCCC1C(=O)N(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)C1CCCCN1,1.267,0.6621
1,0.8,25,3,5,COc1ccc(CCCNC(=O)C2Cc3c(-c4cccc(C(N)=O)c4)ccnc3O2)cc1,1.265,0.6396
1,0.8,25,4,5,Cc1nc(-c2ccc(N3C(=O)C(=O)C(C(=O)C(C)C)C3c3ccccc3OCCO)cc2)no1,1.253,0.5983
1,0.8,25,5,5,CNC(=O)NC(=N)NCCCC1NC(=O)C(Cc2ccccc2)NC(=O)CC(C(=O)O)NC(=O)CC(C(=O)O)NC(=O)C(Cc2ccccc2)N(C)C1=O,1.259,0.5812
1,0.8,26,1,5,CCCCn1c2ccccc2c2cc(C(=O)NC(Cc3ccc(O)cc3)C(=O)O)ncc21,1.279,0.6307
1,0.8,26,2,5,O=C(O)Cn1cc(-c2cccc(NC(=O)C3CCCN3C(=O)CNC(=O)OCc3ccccc3)c2)nn1,1.262,0.644
1,0.8,26,3,5,COc1ccc(OC(=O)N(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,1.256,0.6162
1,0.8,26,4,5,N=C(N)NCCCC1NC(=O)c2ccccc2SSc2ccccc2NC(=O)C(CC(=O)O)NC(=O)CNC1=O,1.241,0.5858
1,0.8,26,5,5,N#Cc1ccccc1-n1ccc(CN2CCN(CC(O)CC(Cc3cccnc3)C(=O)NC3c4ccccc4OCC3O)C(C(=O)NCC(F)(F)F)C2)c1,1.25,0.6991
1,0.8,27,1,5,O=C(O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)CC(Cc1ccc(-c2nccs2)cc1)C(=O)O,1.278,0.4655
1,0.8,27,2,5,NC(=O)C1CCCN1C(=O)C(CCCN=c1c(O)c(O)c1=O)NC(=O)OCC1c2ccccc2-c2ccccc21,1.268,0.6361
1,0.8,27,3,5,COc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)CC1OCc3ccccc31)CC2,1.265,0.4578
1,0.8,27,4,5,CCC(C)C(NC(=O)CC1OC1C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)O,1.276,0.5901
1,0.8,27,5,5,O=C1C(=O)N(Cc2ccc(OCCF)cc2)c2ccc(S(=O)(=O)N3CCC3COc3cccnc3)cc21,1.246,0.6368
1,0.8,28,1,5,Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc2ccccc2c1)C(N)=O,1.275,0.6462
1,0.8,28,2,5,COc1cccc(OC)c1-c1cc(C(=O)NC(CCCCN)C(=O)O)nn1-c1ccc(F)cc1,1.262,0.5885
1,0.8,28,3,5,Nc1ccc(CNC(=O)NCC(=O)N2CCOC(CN3C(=O)c4ccccc4C3=O)C2)cc1,1.267,0.64
1,0.8,28,4,5,COC1CCC(CCCNC(=O)c2coc(-c3ccc(C(=CCCCCC(=O)O)c4cccnc4)cc3)n2)CC1,1.249,0.2409
1,0.8,28,5,5,CC(=O)OCC1OC(OCCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C=CC1OC(C)=O,1.238,0.6426
1,0.8,29,1,5,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(=O)N(Cc2ccccc2)CC1C(=O)O,1.277,0.6053
1,0.8,29,2,5,O=C(O)CN1C(=O)C(Cc2ccc(O)cc2)N=C(c2cccc(O)c2)c2ccccc21,1.276,0.6305
1,0.8,29,3,5,CCC1CCCCN1CCCNC(=O)CNC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2ccccc12,1.252,0.638
1,0.8,29,4,5,COc1cc2c(cc1OC)C(COc1ccccc1)N(C(=O)CCC(=O)OCC#CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)CC2,1.253,0.6364
1,0.8,29,5,5,NCCNC(=O)Cc1cccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc2)c1,1.244,0.611
1,0.8,30,1,5,O=C(CCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,1.277,0.6266
1,0.8,30,2,5,CCCCc1nc(C)c(CCC(=O)N2CCCC2C(=O)OC)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.262,0.6276
1,0.8,30,3,5,CC1CCc2cc(C(=O)N(C)CCc3ccccn3)ccc2N1C(=O)c1ccc(O)cc1O,1.261,0.6598
1,0.8,30,4,5,COc1cc2ccc(S(=O)(=O)NC(CCCN=C(N)N)C(=O)N3CCC(c4ccccc4)CC3C(=O)O)cc2cc1OC,1.267,0.6616
1,0.8,30,5,5,O=C1NC(CS)C(=O)N(Cc2ccc3ccccc3n2)C1Cc1ccc([N+](=O)[O-])cc1,1.252,0.63
1,0.8,31,1,5,CN(Cc1ccc(C2=NCCN2C)cc1)C(=O)CNC(=O)c1nc2ccccc2n1Cc1ccccc1,1.276,0.5785
1,0.8,31,2,5,COc1ccc(CC(NC(=O)c2ccccc2)C(=O)CCC(=O)N2CCCC2C(=O)O)cc1OC,1.268,0.6668
1,0.8,31,3,5,CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCCCc6ccccc6)cc5)CC4)nc32)C(O)C1O,1.264,0.6053
1,0.8,31,4,5,COC(=O)C1CC=CCc2cc3ccccc3c(c2OC)-c2c(OC)c(cc3ccccc23)CC(NC(C)=O)C(=O)NC(CCCCN)C(=O)N1,1.251,0.5602
1,0.8,31,5,5,COC(=O)NC(=O)CC1C(=O)N(Cc2nc3cc(C(F)(F)F)ccc3s2)C(=O)c2ccccc21,1.251,0.548
1,0.8,32,1,5,COc1ccc(CCC(OC(=O)C2CCCCN2C(=O)Cc2ccccc2)c2cccc(OCC(=O)O)c2)cc1OC,1.277,0.6033
1,0.8,32,2,5,CCc1ccc2c(c1)C(=O)C(=O)N2CC(=O)Nc1ccc(NC(=O)c2ccccn2)cc1,1.266,0.5759
1,0.8,32,3,5,N=C(N)N1CCCC(NC(=O)CNC(=O)C(CCNC(=O)c2cnnc3ccccc23)NS(=O)(=O)Cc2ccccc2)C1O,1.267,0.6058
