Molecule_index,Round,Top5_running_mean
1,0.0,0.3977430750162189
2,0.2,0.484138695284105
3,0.4,0.5343903392611281
4,0.6000000000000001,0.5285759138769558
5,0.8,0.4628133467651014
6,1.0,0.5363658292904125
7,1.2000000000000002,0.5776803695447839
8,1.4000000000000001,0.5866675592838296
9,1.6,0.5866675592838296
10,1.8,0.6009557003777257
11,2.0,0.6009557003777257
12,2.2,0.6009557003777257
13,2.4000000000000004,0.6010238541544661
14,2.6,0.6210119198212227
15,2.8000000000000003,0.6210119198212227
16,3.0,0.6210119198212227
17,3.2,0.6323823293772289
18,3.4000000000000004,0.6331748847631801
19,3.6,0.6331748847631801
20,3.8000000000000003,0.6331748847631801
21,4.0,0.6331748847631801
22,4.2,0.6359508448146953
23,4.4,0.6359508448146953
24,4.6000000000000005,0.6359508448146953
25,4.800000000000001,0.6359508448146953
26,5.0,0.6401905692946187
27,5.2,0.6401905692946187
28,5.4,0.6401905692946187
29,5.6000000000000005,0.6401905692946187
30,5.800000000000001,0.6401905692946187
31,6.0,0.6401905692946187
32,6.2,0.6401905692946187
33,6.4,0.6401905692946187
34,6.6000000000000005,0.6403259050267852
35,6.800000000000001,0.6403259050267852
36,7.0,0.6403259050267852
37,7.2,0.6403259050267852
38,7.4,0.6403259050267852
39,7.6000000000000005,0.6461778508402063
40,7.800000000000001,0.6461778508402063
41,8.0,0.6461778508402063
42,8.200000000000001,0.6495489829245369
43,8.4,0.6495489829245369
44,8.6,0.6495489829245369
45,8.8,0.6495489829245369
46,9.0,0.6495489829245369
47,9.200000000000001,0.6495489829245369
48,9.4,0.6495489829245369
49,9.600000000000001,0.6495489829245369
50,9.8,0.6495489829245369
51,10.0,0.6498387803818145
52,10.200000000000001,0.6498387803818145
53,10.4,0.6498387803818145
54,10.600000000000001,0.6498387803818145
55,10.8,0.6498387803818145
56,11.0,0.6498387803818145
57,11.200000000000001,0.653601867768988
58,11.4,0.653601867768988
59,11.600000000000001,0.653601867768988
60,11.8,0.653601867768988
61,12.0,0.653601867768988
62,12.200000000000001,0.653601867768988
63,12.4,0.653601867768988
64,12.600000000000001,0.653601867768988
65,12.8,0.653601867768988
66,13.0,0.653601867768988
67,13.200000000000001,0.6609154024956619
68,13.4,0.6609154024956619
69,13.600000000000001,0.6609154024956619
70,13.8,0.6609154024956619
71,14.0,0.6609154024956619
72,14.200000000000001,0.6609154024956619
73,14.4,0.6609154024956619
74,14.600000000000001,0.6609154024956619
75,14.8,0.6609154024956619
76,15.0,0.6613588796615781
77,15.200000000000001,0.6613588796615781
78,15.4,0.6613588796615781
79,15.600000000000001,0.6651802531513239
80,15.8,0.6651802531513239
81,16.0,0.6651802531513239
82,16.2,0.6651802531513239
83,16.400000000000002,0.6651802531513239
84,16.6,0.6651802531513239
85,16.8,0.6651802531513239
86,17.0,0.6685597273508691
87,17.2,0.6685597273508691
88,17.400000000000002,0.6685597273508691
89,17.6,0.6685597273508691
90,17.8,0.6685597273508691
91,18.0,0.6685597273508691
92,18.2,0.6685597273508691
93,18.400000000000002,0.6685597273508691
94,18.6,0.6685597273508691
95,18.8,0.6685597273508691
96,19.0,0.6711352474879284
97,19.200000000000003,0.6711352474879284
98,19.400000000000002,0.6711352474879284
99,19.6,0.6711352474879284
100,19.8,0.6711352474879284
