Molecule_index,Round,Top5_running_mean
1,0.0,0.541792012806539
2,0.2,0.5681073078644261
3,0.4,0.5814929652007675
4,0.6000000000000001,0.5503059439725353
5,0.8,0.5670342997825613
6,1.0,0.6060446665322573
7,1.2000000000000002,0.6255038170812777
8,1.4000000000000001,0.632142861104135
9,1.6,0.6327210154774244
10,1.8,0.6327210154774244
11,2.0,0.6327210154774244
12,2.2,0.6327210154774244
13,2.4000000000000004,0.6375832205401724
14,2.6,0.6375832205401724
15,2.8000000000000003,0.6375832205401724
16,3.0,0.6375832205401724
17,3.2,0.6375832205401724
18,3.4000000000000004,0.6375832205401724
19,3.6,0.6375832205401724
20,3.8000000000000003,0.6494699400184508
21,4.0,0.659282391440934
22,4.2,0.659282391440934
23,4.4,0.659282391440934
24,4.6000000000000005,0.659282391440934
25,4.800000000000001,0.659282391440934
26,5.0,0.659282391440934
27,5.2,0.6631668356357802
28,5.4,0.6631668356357802
29,5.6000000000000005,0.6631668356357802
30,5.800000000000001,0.6631668356357802
31,6.0,0.6647204461440984
32,6.2,0.6647204461440984
33,6.4,0.6647204461440984
34,6.6000000000000005,0.6647204461440984
35,6.800000000000001,0.6647204461440984
36,7.0,0.6689002747420195
37,7.2,0.6689002747420195
38,7.4,0.6689002747420195
39,7.6000000000000005,0.6689002747420195
40,7.800000000000001,0.6689002747420195
41,8.0,0.6689002747420195
42,8.200000000000001,0.6689002747420195
43,8.4,0.6689002747420195
44,8.6,0.6689002747420195
45,8.8,0.6689002747420195
46,9.0,0.6689002747420195
47,9.200000000000001,0.6689002747420195
48,9.4,0.6689002747420195
49,9.600000000000001,0.6689002747420195
50,9.8,0.6689002747420195
51,10.0,0.6689002747420195
52,10.200000000000001,0.6689002747420195
53,10.4,0.6689002747420195
54,10.600000000000001,0.6689002747420195
55,10.8,0.6689002747420195
56,11.0,0.6689002747420195
57,11.200000000000001,0.6689002747420195
58,11.4,0.6689002747420195
59,11.600000000000001,0.6689002747420195
60,11.8,0.6689002747420195
61,12.0,0.6689002747420195
62,12.200000000000001,0.6689002747420195
63,12.4,0.6689002747420195
64,12.600000000000001,0.6689002747420195
65,12.8,0.6689002747420195
66,13.0,0.6689002747420195
67,13.200000000000001,0.6699979747693514
68,13.4,0.6699979747693514
69,13.600000000000001,0.6699979747693514
70,13.8,0.6699979747693514
71,14.0,0.6699979747693514
72,14.200000000000001,0.6699979747693514
73,14.4,0.6699979747693514
74,14.600000000000001,0.6699979747693514
75,14.8,0.6699979747693514
76,15.0,0.6699979747693514
77,15.200000000000001,0.6699979747693514
78,15.4,0.6699979747693514
79,15.600000000000001,0.6699979747693514
80,15.8,0.6711698122604207
81,16.0,0.6832056074670607
82,16.2,0.6832056074670607
83,16.400000000000002,0.6832056074670607
84,16.6,0.6832056074670607
85,16.8,0.6832056074670607
86,17.0,0.6832056074670607
87,17.2,0.6832056074670607
88,17.400000000000002,0.6832056074670607
89,17.6,0.6832056074670607
90,17.8,0.6832056074670607
91,18.0,0.6861101040321189
92,18.2,0.6861101040321189
93,18.400000000000002,0.6861101040321189
94,18.6,0.6861101040321189
95,18.8,0.6861101040321189
96,19.0,0.6861101040321189
97,19.200000000000003,0.6861101040321189
98,19.400000000000002,0.6861101040321189
99,19.6,0.6861101040321189
100,19.8,0.6861101040321189
