Molecule_index,Round,Top5_running_mean
1,0.0,0.3804781709068929
2,0.2,0.46793693799921343
3,0.4,0.38961560807954904
4,0.6000000000000001,0.4329373309107983
5,0.8,0.4162631327317149
6,1.0,0.48153147158711657
7,1.2000000000000002,0.512395149267649
8,1.4000000000000001,0.5558590006053191
9,1.6,0.5794601766706878
10,1.8,0.5794601766706878
11,2.0,0.5825684476332855
12,2.2,0.5825684476332855
13,2.4000000000000004,0.5838047221595002
14,2.6,0.5838047221595002
15,2.8000000000000003,0.5838047221595002
16,3.0,0.5838047221595002
17,3.2,0.5838047221595002
18,3.4000000000000004,0.5853412435714618
19,3.6,0.5853412435714618
20,3.8000000000000003,0.5963698708330618
21,4.0,0.5963698708330618
22,4.2,0.6049827575978194
23,4.4,0.6060101116375041
24,4.6000000000000005,0.6077078636650962
25,4.800000000000001,0.6130588057414207
26,5.0,0.6130588057414207
27,5.2,0.6130588057414207
28,5.4,0.6130588057414207
29,5.6000000000000005,0.6130588057414207
30,5.800000000000001,0.6183981631135519
31,6.0,0.6183981631135519
32,6.2,0.6198145023329237
33,6.4,0.6198145023329237
34,6.6000000000000005,0.6245170175793777
35,6.800000000000001,0.6245170175793777
36,7.0,0.6263697335570538
37,7.2,0.6263697335570538
38,7.4,0.6263697335570538
39,7.6000000000000005,0.6263697335570538
40,7.800000000000001,0.6263697335570538
41,8.0,0.6263697335570538
42,8.200000000000001,0.6263697335570538
43,8.4,0.6263697335570538
44,8.6,0.6263697335570538
45,8.8,0.6263697335570538
46,9.0,0.6263697335570538
47,9.200000000000001,0.6263697335570538
48,9.4,0.6263697335570538
49,9.600000000000001,0.6284838693063528
50,9.8,0.6284838693063528
51,10.0,0.6285842873828157
52,10.200000000000001,0.6285842873828157
53,10.4,0.6285842873828157
54,10.600000000000001,0.6285842873828157
55,10.8,0.6285842873828157
56,11.0,0.6285842873828157
57,11.200000000000001,0.6285842873828157
58,11.4,0.6295804253412902
59,11.600000000000001,0.6295804253412902
60,11.8,0.6305146063297732
61,12.0,0.6315213281735119
62,12.200000000000001,0.6384181846252626
63,12.4,0.6384181846252626
64,12.600000000000001,0.6384181846252626
65,12.8,0.6384181846252626
66,13.0,0.63938198165113
67,13.200000000000001,0.63938198165113
68,13.4,0.63938198165113
69,13.600000000000001,0.63938198165113
70,13.8,0.63938198165113
71,14.0,0.63938198165113
72,14.200000000000001,0.63938198165113
73,14.4,0.63938198165113
74,14.600000000000001,0.63938198165113
75,14.8,0.63938198165113
76,15.0,0.6395863547407634
77,15.200000000000001,0.6395863547407634
78,15.4,0.6395863547407634
79,15.600000000000001,0.6395863547407634
80,15.8,0.6395863547407634
81,16.0,0.6395863547407634
82,16.2,0.6424013753088083
83,16.400000000000002,0.6424013753088083
84,16.6,0.6424013753088083
85,16.8,0.6424013753088083
86,17.0,0.6424013753088083
87,17.2,0.6597315303524814
88,17.400000000000002,0.6597315303524814
89,17.6,0.6597315303524814
90,17.8,0.6597315303524814
91,18.0,0.6597315303524814
92,18.2,0.6603114539324882
93,18.400000000000002,0.663430297485913
94,18.6,0.6643099086978156
95,18.8,0.6643099086978156
96,19.0,0.6643099086978156
97,19.200000000000003,0.6643099086978156
98,19.400000000000002,0.6643099086978156
99,19.6,0.6643099086978156
100,19.8,0.6643099086978156
