Threshold,NumCircles
0.1,200
0.15000000000000002,200
0.20000000000000004,200
0.25000000000000006,200
0.30000000000000004,198
0.3500000000000001,197
0.40000000000000013,193
0.45000000000000007,183
0.5000000000000001,167
0.5500000000000002,154
0.6000000000000002,141
0.6500000000000001,111
0.7000000000000002,76
0.7500000000000002,45
0.8000000000000002,15
0.8500000000000002,5
0.9000000000000002,1
