round,pick_idx,smiles,mu,std,UCB,True f
0,1,N=C(N)Nc1nnc(-c2ccco2)s1,0.13286855816841125,0.9752072095870972,2.3134982585906982,0.649189962662611
0,2,Cc1nc(C(C)C)ncc1C(=O)N1CCc2c(nc(N(C)C)[nH]c2=O)C1,0.14774399995803833,0.9602454304695129,2.2949180603027344,0.6930627593956978
0,3,Nc1nc2[nH]c(N)nc2c(=O)[nH]1,0.08090776950120926,0.9906606078147888,2.2960922718048096,0.5885661912765423
0,4,O=C(CN1C(=O)CCC1=O)N1CCOC2(CCOCC2)C1,0.06860309094190598,0.9870380163192749,2.2756872177124023,0.29252174786988555
0,5,NC1=NCCCN1,0.04955640062689781,0.9957540035247803,2.276130199432373,0.0232161870488026
1,1,Nc1nc(N)c2nc(-c3ccco3)c(N)nc2n1,0.2873154580593109,0.9522134065628052,2.416529417037964,0.683149853369989
1,2,CC(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1(C)C,0.26724058389663696,0.9526032209396362,2.3973262310028076,0.6437656584477408
1,3,O=C(c1cc2ncc(Br)cn2n1)N1CCc2[nH]c(=O)sc2CC1,0.25147923827171326,0.9550788998603821,2.3871004581451416,0.4789347566616025
1,4,CS(=O)(=O)c1nnc(NS(N)(=O)=O)s1,0.17178034782409668,0.9816787242889404,2.3668806552886963,0.6223329772884784
1,5,NC(=S)NN=CCn1cc([N+](=O)[O-])c(=O)[nH]c1=O,0.16820231080055237,0.9830217957496643,2.3663060665130615,0.6082332757669894
2,1,Nc1nc2nc(C(=O)NCc3c[nH]nn3)cnc2c(=O)[nH]1,0.4137858748435974,0.9358674883842468,2.5064492225646973,0.6633780346834728
2,2,CS(=O)(=O)n1nc(-c2ccco2)nc1N,0.43645066022872925,0.9235358834266663,2.501539707183838,0.6967380112984125
2,3,NC(=O)c1nnc(N)nc1N,0.3562057912349701,0.9565552473068237,2.4951283931732178,0.6066218229646817
2,4,C=CCn1c(Sc2nnc(C)s2)nc2c1c(=O)[nH]c(=O)n2C,0.332120418548584,0.9608616828918457,2.480672597885132,0.6933135278604685
2,5,CC(=O)Nc1nnc([N+](=O)[O-])s1,0.3421606421470642,0.9496617913246155,2.4656691551208496,0.6243465486813465
3,1,Cc1nc(-c2nnc(N)s2)n(C)c1[N+](=O)[O-],0.45375531911849976,0.9387882947921753,2.552949905395508,0.6563166335716469
3,2,CCCSc1nc(N)c(NC(=O)c2ccco2)c(=O)[nH]1,0.46496301889419556,0.9280580282211304,2.54016375541687,0.6893811894809645
3,3,NS(=O)(=O)c1ncn2c(=O)n(CCCl)nnc12,0.34898409247398376,0.9634208083152771,2.503258466720581,0.6215574829757324
3,4,O=c1[nH]c2nccnc2c(=O)n1O,0.36019405722618103,0.9595354795455933,2.5057804584503174,0.6337268058487422
3,5,Nc1nncc2[nH]nnc12,0.3552374839782715,0.960168719291687,2.502239942550659,0.5344270434584599
4,1,CCCc1nn(C)c2c(=O)[nH]c(-c3nccnc3N)nc12,0.4885869026184082,0.9292682409286499,2.5664939880371094,0.6898310425508558
4,2,Nc1nnc(Sc2ncccc2[N+](=O)[O-])s1,0.4850773215293884,0.9282195568084717,2.5606393814086914,0.6457285401698863
4,3,Cc1nnc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)s1,0.4962195158004761,0.92386794090271,2.562051296234131,0.7083751392538122
4,4,Nc1nc(=O)nc[nH]1,0.44023939967155457,0.9440956711769104,2.5513014793395996,0.41495053794188064
4,5,NC(Cn1nc(Cl)c(=O)[nH]c1=O)C(=O)O,0.42577648162841797,0.944147527217865,2.536954641342163,0.5817079388285895
5,1,Cn1c(=O)nc2[nH]nc(-c3cccs3)nc-2c1=O,0.4790511727333069,0.9377378821372986,2.575896739959717,0.6565042507557651
5,2,CCn1cnc2c(NC(=N)N)nc(N)nc21,0.4693026542663574,0.9403599500656128,2.5720114707946777,0.6346319166612874
5,3,CCCn1c(N)c(C(=O)CSc2nnc3ccccn23)c(=O)[nH]c1=O,0.5016059279441833,0.9273286461830139,2.5751760005950928,0.7214959828096262
5,4,Nc1ncnc2[nH]c(Sc3c([N+](=O)[O-])cc(Br)c4nsnc34)nc12,0.4298643171787262,0.9462899565696716,2.545833110809326,0.45523018617522837
5,5,NNC(=O)Cc1nnc(N)s1,0.45885539054870605,0.9317651987075806,2.5423457622528076,0.6053645689056287
6,1,Cn1c(SCC(N)=O)nnc1-c1cnccn1,0.5025444030761719,0.9355682134628296,2.594538450241089,0.7124960188713342
6,2,Cc1cc2nc(N)nc(N)c2c(=O)[nH]1,0.5495715737342834,0.9101853370666504,2.584807872772217,0.6526648264502222
6,3,CCc1cn2nc(S(N)(=O)=O)sc2n1,0.49190932512283325,0.9320847392082214,2.5761141777038574,0.5809476153530545
6,4,O=C(Cn1ccc(=O)[nH]c1=O)Nc1nccs1,0.5036340355873108,0.9224586486816406,2.566314220428467,0.711957930995732
6,5,Oc1[nH]c(Br)nc2nnc(Br)c1-2,0.38677749037742615,0.9611097574234009,2.535884141921997,0.24264610946439838
7,1,O=c1nc(Cc2cccnc2)sc(=O)[nH]1,0.5231400728225708,0.9288849830627441,2.6001901626586914,0.32757538795845437
7,2,CCc1cc(=O)[nH]c2nnc(SCC(=O)NC(C)C)n12,0.5146294832229614,0.9300642609596252,2.5943164825439453,0.635687954136745
7,3,CSc1nc2ncc(C(=O)O)c(N)n2n1,0.49390166997909546,0.9328333139419556,2.5797805786132812,0.6487758857646724
7,4,Cc1c(C(N)=O)sc2nc(C)n(N)c(=O)c12,0.4899041950702667,0.9339630603790283,2.5783090591430664,0.6769472427712399
7,5,Cn1ccnc1S(=O)(=O)NCCn1cnc([N+](=O)[O-])n1,0.44194766879081726,0.9421607255935669,2.5486831665039062,0.6780703199882192
8,1,Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(N)c1=O,0.5624779462814331,0.9130896329879761,2.604208469390869,0.7198525718309278
8,2,Cc1nnc(SCC(=O)Nn2cnnc2)s1,0.5114941596984863,0.9271978139877319,2.5847716331481934,0.5033528704252733
8,3,CN1C(=O)NC(=O)C(=CNc2ncccn2)C1=O,0.4967462420463562,0.9352849125862122,2.588106870651245,0.7259795291154771
8,4,NC(=O)CCC(NC(=O)c1nn(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c12)C(N)=O,0.42314738035202026,0.953514814376831,2.5552713871002197,0.6745614885108273
8,5,CCc1cc(-c2nnc(S)n2N)n(C)n1,0.47199153900146484,0.9362195134162903,2.5654420852661133,0.27425051567742414
9,1,CSc1nn(CC(=O)Nc2nc3ccc(S(N)(=O)=O)cc3s2)c(N)c1C#N,0.5476312041282654,0.9208168983459473,2.606640577316284,0.7567861163585508
9,2,CC(=O)c1cnc2sccn2c1=O,0.518894612789154,0.9282552003860474,2.594536542892456,0.03492179997096009
9,3,CC(C)Cn1c(N)c(C(=O)CSc2nnnn2C)c(=O)n(C)c1=O,0.5626862645149231,0.9106639623641968,2.5989928245544434,0.6837203339116283
9,4,Nc1nc2c(ncn2CCOCCP(=O)(O)O)c(=O)[nH]1,0.5203675627708435,0.9216912984848022,2.581331968307495,0.6865890479690392
9,5,O=C(Nc1nn[nH]n1)c1cc([N+](=O)[O-])ccn1,0.5110094547271729,0.9263226985931396,2.5823299884796143,0.6690591323875951
10,1,Nc1n[nH]c(SCC(=O)Nc2c(Br)cc([N+](=O)[O-])cc2Br)n1,0.5557420253753662,0.919632613658905,2.61210298538208,0.5272987213697367
10,2,Cc1nc2c(n1C)C(=O)c1nc(CBr)[nH]c(=O)c1C2=O,0.514622151851654,0.9286073446273804,2.5910513401031494,0.6748840519194443
10,3,Cc1c(C(=O)NN=Cc2ccccn2)nnn1-c1nonc1N,0.49125003814697266,0.9355142712593079,2.5831236839294434,0.7120692384604925
10,4,Nc1nc(I)nc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,0.47596830129623413,0.9369505047798157,2.5710535049438477,0.6825302156772667
10,5,N=C(N)NNC(=O)CCn1[nH]c(=O)c(Cl)c(Cl)c1=O,0.45346811413764954,0.9451180100440979,2.5668163299560547,0.606033481051826
11,1,CC(C)Cc1nnc(NC(=O)CSc2nc(N)cc(O)n2)s1,0.5772125720977783,0.9077571034431458,2.6070191860198975,0.6923184397871355
11,2,CCCCn1c(N)c(N(CCOC)C(=O)c2cnccn2)c(=O)[nH]c1=O,0.5743489265441895,0.9058274030685425,2.5998406410217285,0.7259795291154771
11,3,N=C(N)NC(=O)c1nc(Cl)c(NCc2nnn[nH]2)nc1N,0.5314065217971802,0.9271439909934998,2.6045637130737305,0.6187250978782001
11,4,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,0.5210962891578674,0.9284927845001221,2.597269296646118,0.6611542600151414
11,5,O=c1[nH]c(CSc2nc3c(Cl)cnn3c(=O)[nH]2)c(Cl)c(=O)[nH]1,0.4888879954814911,0.9383489489555359,2.587100028991699,0.635078908276765
12,1,COc1cn(CC(N)=O)c(CSc2nccc(C)n2)cc1=O,0.5671070218086243,0.9161596894264221,2.6157023906707764,0.761655664401783
12,2,Cc1nc(N)nc2c1nc(-c1cnn[nH]1)c(=O)n2C(C)C,0.5786029100418091,0.9104558825492859,2.6144442558288574,0.6828267746069693
12,3,NC(N)=NC(=O)c1ncc(NCC(=O)O)nc1N,0.5275704264640808,0.9265677332878113,2.5994389057159424,0.6500593260343691
12,4,Cc1nnc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)s1,0.5438294410705566,0.9166359901428223,2.5934898853302,0.46235070713824866
12,5,Cc1cn(Cc2cn(CC(O)C(O)P(=O)(O)O)nn2)c(=O)[nH]c1=O,0.4930674135684967,0.9349642395973206,2.5837111473083496,0.6672943715339286
13,1,COc1ccc(NC(=O)Cn2nnc(C(N)=O)c2N)c(OC)c1,0.5863772630691528,0.9084852933883667,2.617812156677246,0.7723107788984457
13,2,Cc1nccn1CCc1nc(N)nc(N)n1,0.5647523403167725,0.9177951812744141,2.617004871368408,0.6537776434939904
13,3,CCC(C)C(Nc1nc(N)[nH]c(=O)c1N=O)C(=O)O,0.5706863403320312,0.9121479988098145,2.610311269760132,0.6275662677258991
13,4,CCCNc1ncnc2c1n([O-])c(=O)c(=O)n2C,0.5520145893096924,0.9207276105880737,2.6108241081237793,0.6768857160955061
13,5,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,0.49540016055107117,0.9424946904182434,2.6028823852539062,0.7143601074247
14,1,CSc1c(C(N)=O)c2c(N)ncnc2n1COCCO,0.5761857628822327,0.917743444442749,2.6283223628997803,0.7110906389817205
14,2,Cc1cc(NC(=O)C(C)C)n(-c2nc(C)c(C)c(=O)[nH]2)n1,0.587870717048645,0.9080225825309753,2.6182708740234375,0.6305134025631436
14,3,Nc1nnc(SCCN2C(=O)c3ccccc3S2(=O)=O)s1,0.5731286406517029,0.9120266437530518,2.6124823093414307,0.7283965991573875
14,4,COC(=O)CC(NC(=O)CNc1nc(NC(C)=O)nc2[nH]cnc12)C(=O)OC,0.48719117045402527,0.945745050907135,2.6019413471221924,0.7129270809364473
14,5,CC(C)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,0.5534828901290894,0.9220901131629944,2.6153392791748047,0.6718150541065748
15,1,COC(=O)CCc1c(C)[nH]c(=O)c2c(N)nn(C)c12,0.6129941940307617,0.9056466817855835,2.6380817890167236,0.683149853369989
15,2,CC(=O)Nc1nc([O-])c2c(n1)n(CC(=O)c1ccc(O)c(C(N)=O)c1)c[n+]2C,0.5648993849754333,0.921538770198822,2.6255228519439697,0.7278244729081154
15,3,C=CCNc1nc2c(N)ncnc2s1,0.5265550017356873,0.9295166730880737,2.60501766204834,0.33237151264458314
15,4,Cc1ncc(Cn2cc(CSc3nnc(-c4sc(N)nc4C)o3)nn2)c(N)n1,0.5230646133422852,0.9325980544090271,2.608417272567749,0.6676739151531714
15,5,Cn1cnnc1SCCCNC(=O)Nc1ncccn1,0.5327214002609253,0.9208699464797974,2.5918493270874023,0.7174457551891078
