Iteration,Top5_running_mean
1,0.1366
2,0.0711485
3,0.20866566666666667
4,0.18422425
5,0.23357940000000005
6,0.23861000000000004
7,0.32672
8,0.37968
9,0.42856000000000005
10,0.42856000000000005
11,0.45034
12,0.49128
13,0.5102399999999999
14,0.5125799999999999
15,0.5269199999999999
16,0.5269199999999999
17,0.5521
18,0.5521
19,0.5521
20,0.57354
21,0.5817
22,0.58686
23,0.58686
24,0.59012
25,0.59012
26,0.59012
27,0.59012
28,0.59012
29,0.59012
30,0.59012
31,0.5929800000000001
32,0.5985
33,0.5985
34,0.5985
35,0.5985
36,0.5985
37,0.5985
38,0.61348
39,0.61956
40,0.61956
41,0.61956
42,0.61956
43,0.61956
44,0.61956
45,0.6263799999999999
46,0.6263799999999999
47,0.6263799999999999
48,0.6263799999999999
49,0.6263799999999999
50,0.6263799999999999
51,0.6275000000000001
52,0.6275000000000001
53,0.6275000000000001
54,0.6275000000000001
55,0.6275000000000001
56,0.62926
57,0.62926
58,0.62926
59,0.62926
60,0.62926
61,0.62926
62,0.62926
63,0.62926
64,0.62926
65,0.62944
66,0.63178
67,0.63178
68,0.63178
69,0.63178
70,0.63178
71,0.63178
72,0.63178
73,0.63178
74,0.63178
75,0.63178
76,0.63178
77,0.63178
78,0.63596
79,0.63596
80,0.63596
81,0.63596
82,0.63596
83,0.63596
84,0.64278
85,0.6534
86,0.6534
87,0.6534
88,0.6534
89,0.65342
90,0.6704399999999999
91,0.6728
92,0.6728
93,0.67406
94,0.67406
95,0.67406
96,0.67406
97,0.67406
98,0.67406
99,0.67406
100,0.67406
101,0.67406
102,0.67406
103,0.67406
104,0.67406
105,0.67406
106,0.67484
107,0.67484
108,0.67484
109,0.67484
110,0.67484
111,0.67484
112,0.678
113,0.678
114,0.68388
115,0.68388
116,0.68388
117,0.68388
118,0.68388
119,0.68388
120,0.68388
121,0.68388
122,0.68914
123,0.68914
124,0.68914
125,0.68914
126,0.68914
127,0.69112
128,0.69112
129,0.69112
130,0.69112
131,0.69112
132,0.69112
133,0.69112
134,0.69676
135,0.69676
136,0.69676
137,0.69676
138,0.69676
139,0.69676
140,0.69676
141,0.69676
142,0.69676
143,0.69676
144,0.69676
145,0.69676
146,0.69676
147,0.69676
148,0.69676
149,0.69924
150,0.69924
151,0.69924
152,0.69924
153,0.69924
154,0.69924
155,0.69924
156,0.69924
157,0.7011999999999999
158,0.7011999999999999
159,0.7011999999999999
160,0.7011999999999999
161,0.7011999999999999
162,0.7011999999999999
163,0.7011999999999999
164,0.7011999999999999
165,0.7111599999999999
166,0.7111599999999999
167,0.7111599999999999
168,0.7111599999999999
169,0.7111599999999999
170,0.7111599999999999
171,0.7111599999999999
172,0.7111599999999999
173,0.7111599999999999
174,0.7111599999999999
175,0.7111599999999999
176,0.7111599999999999
177,0.7111599999999999
178,0.7111599999999999
179,0.7111599999999999
180,0.7111599999999999
181,0.7111599999999999
182,0.7111599999999999
183,0.7111599999999999
184,0.7111599999999999
185,0.7111599999999999
186,0.7111599999999999
187,0.7111599999999999
188,0.7111599999999999
189,0.7111599999999999
190,0.71766
191,0.71766
192,0.71766
193,0.71766
194,0.71766
195,0.71766
196,0.71766
197,0.71766
198,0.71766
199,0.71766
200,0.71766
