Iteration,Top5_running_mean
1,0.2201
2,0.3569
3,0.23992499999999997
4,0.17996633999999997
5,0.240333072
6,0.310875
7,0.41981999999999997
8,0.44841999999999993
9,0.4542999999999999
10,0.4542999999999999
11,0.49047999999999997
12,0.49047999999999997
13,0.5449999999999999
14,0.56082
15,0.56486
16,0.56486
17,0.5792599999999999
18,0.5792599999999999
19,0.5792599999999999
20,0.5792599999999999
21,0.5792599999999999
22,0.58144
23,0.59404
24,0.59404
25,0.5999800000000001
26,0.6045
27,0.6045
28,0.6170000000000001
29,0.6242800000000001
30,0.6242800000000001
31,0.6242800000000001
32,0.63642
33,0.63642
34,0.63642
35,0.63642
36,0.63642
37,0.6389
38,0.6389
39,0.6389
40,0.64872
41,0.64872
42,0.6531
43,0.6531
44,0.6531
45,0.6531
46,0.6531
47,0.6531
48,0.6531
49,0.6531
50,0.6531
51,0.65328
52,0.65328
53,0.65328
54,0.65328
55,0.65328
56,0.65328
57,0.65328
58,0.65328
59,0.65328
60,0.65328
61,0.65328
62,0.65328
63,0.65328
64,0.65328
65,0.65328
66,0.6554800000000001
67,0.6554800000000001
68,0.6554800000000001
69,0.6554800000000001
70,0.6554800000000001
71,0.65696
72,0.65696
73,0.65696
74,0.65696
75,0.65696
76,0.65696
77,0.65696
78,0.65696
79,0.65696
80,0.65696
81,0.6594
82,0.6594
83,0.6594
84,0.6594
85,0.6594
86,0.6594
87,0.666
88,0.666
89,0.666
90,0.6725000000000001
91,0.6725000000000001
92,0.6725000000000001
93,0.6725000000000001
94,0.6725000000000001
95,0.6725000000000001
96,0.6725000000000001
97,0.6768400000000001
98,0.67752
99,0.67752
100,0.67752
101,0.67752
102,0.68052
103,0.68052
104,0.68052
105,0.68052
106,0.68052
107,0.68052
108,0.68052
109,0.68052
110,0.68052
111,0.68052
112,0.68482
113,0.68482
114,0.68482
115,0.68482
116,0.68482
117,0.68482
118,0.68482
119,0.68482
120,0.68482
121,0.68482
122,0.68482
123,0.68482
124,0.68482
125,0.68482
126,0.68482
127,0.68482
128,0.6854600000000001
129,0.6854600000000001
130,0.6854600000000001
131,0.6854600000000001
132,0.6854600000000001
133,0.6854600000000001
134,0.6854600000000001
135,0.6854600000000001
136,0.6854600000000001
137,0.6854600000000001
138,0.6854600000000001
139,0.6854600000000001
140,0.6854600000000001
141,0.6854600000000001
142,0.6854600000000001
143,0.6854600000000001
144,0.6854600000000001
145,0.6854600000000001
146,0.6854600000000001
147,0.6854600000000001
148,0.6854600000000001
149,0.6854600000000001
150,0.6854600000000001
151,0.6854600000000001
152,0.6854600000000001
153,0.6854600000000001
154,0.6854600000000001
155,0.6854600000000001
156,0.6854600000000001
157,0.6854600000000001
158,0.6854600000000001
159,0.6854600000000001
160,0.6854600000000001
161,0.6854600000000001
162,0.6854600000000001
163,0.6854600000000001
164,0.6854600000000001
165,0.6854600000000001
166,0.6854600000000001
167,0.6854600000000001
168,0.6854600000000001
169,0.6854600000000001
170,0.6854600000000001
171,0.6854600000000001
172,0.6854600000000001
173,0.6854600000000001
174,0.6854600000000001
175,0.6854600000000001
176,0.6854600000000001
177,0.6854600000000001
178,0.6854600000000001
179,0.6854600000000001
180,0.6854600000000001
181,0.6907599999999999
182,0.69786
183,0.69786
184,0.69786
185,0.69786
186,0.69786
187,0.69786
188,0.69786
189,0.69786
190,0.69786
191,0.69786
192,0.69786
193,0.69786
194,0.69786
195,0.69786
196,0.69786
197,0.6983400000000001
198,0.6983400000000001
199,0.6983400000000001
200,0.6983400000000001
