Iteration,Top5_running_mean
1,0.6431
2,0.62615
3,0.6081
4,0.591875
5,0.58064
6,0.6
7,0.61204
8,0.61204
9,0.6220600000000001
10,0.6231
11,0.62584
12,0.63034
13,0.63552
14,0.63552
15,0.63552
16,0.63552
17,0.63552
18,0.63552
19,0.63552
20,0.63898
21,0.63898
22,0.6453
23,0.6453
24,0.6453
25,0.6453
26,0.6453
27,0.6453
28,0.6453
29,0.6453
30,0.64688
31,0.64688
32,0.6473000000000001
33,0.6473000000000001
34,0.6473000000000001
35,0.6473000000000001
36,0.6473000000000001
37,0.6473000000000001
38,0.6473000000000001
39,0.6487400000000001
40,0.6487400000000001
41,0.6501399999999999
42,0.6501399999999999
43,0.6501399999999999
44,0.6501399999999999
45,0.6501399999999999
46,0.6501399999999999
47,0.6501399999999999
48,0.6501399999999999
49,0.6501399999999999
50,0.6501399999999999
51,0.6501399999999999
52,0.6530799999999999
53,0.65386
54,0.65386
55,0.65386
56,0.65386
57,0.65386
58,0.6557599999999999
59,0.6568799999999999
60,0.6568799999999999
61,0.6568799999999999
62,0.6607
63,0.6607
64,0.6607
65,0.6626200000000001
66,0.6626200000000001
67,0.6626200000000001
68,0.6626200000000001
69,0.6626200000000001
70,0.6626200000000001
71,0.6626200000000001
72,0.6626200000000001
73,0.6626200000000001
74,0.6626200000000001
75,0.6626200000000001
76,0.6626200000000001
77,0.6626200000000001
78,0.6626200000000001
79,0.6626200000000001
80,0.6626200000000001
81,0.67088
82,0.67088
83,0.67088
84,0.67088
85,0.67088
86,0.67088
87,0.67088
88,0.67088
89,0.67088
90,0.67088
91,0.67088
92,0.6779999999999999
93,0.6779999999999999
94,0.6817
95,0.6817
96,0.6817
97,0.6817
98,0.6817
99,0.6817
100,0.6838399999999999
101,0.68682
102,0.68682
103,0.68682
104,0.68682
105,0.68682
106,0.6911400000000001
107,0.6911400000000001
108,0.6911400000000001
109,0.6911400000000001
110,0.6911400000000001
111,0.6911400000000001
112,0.6911400000000001
113,0.6911400000000001
114,0.6911400000000001
115,0.6911400000000001
116,0.6911400000000001
117,0.6911400000000001
118,0.6911400000000001
119,0.6911400000000001
120,0.6911400000000001
121,0.6911400000000001
122,0.6911400000000001
123,0.6911400000000001
124,0.6911400000000001
125,0.6911400000000001
126,0.6911400000000001
127,0.6911400000000001
128,0.6911400000000001
129,0.6911400000000001
130,0.6911400000000001
131,0.69198
132,0.69198
133,0.69198
134,0.69198
135,0.69198
136,0.69198
137,0.69198
138,0.69198
139,0.69198
140,0.69198
141,0.69198
142,0.69198
143,0.69198
144,0.69198
145,0.69198
146,0.69198
147,0.69198
148,0.69198
149,0.69198
150,0.69198
151,0.69198
152,0.69198
153,0.69198
154,0.69198
155,0.69198
156,0.69198
157,0.69198
158,0.69198
159,0.69198
160,0.69198
161,0.69198
162,0.69198
163,0.69198
164,0.6940999999999999
165,0.6940999999999999
166,0.6940999999999999
167,0.6940999999999999
168,0.6940999999999999
169,0.6940999999999999
170,0.6940999999999999
171,0.6940999999999999
172,0.6940999999999999
173,0.6940999999999999
174,0.6940999999999999
175,0.6940999999999999
176,0.6940999999999999
177,0.6940999999999999
178,0.6940999999999999
179,0.6940999999999999
180,0.6940999999999999
181,0.69588
182,0.69588
183,0.69588
184,0.69588
185,0.69588
186,0.69588
187,0.69588
188,0.69588
189,0.69588
190,0.69588
191,0.6963
192,0.6963
193,0.6963
194,0.6963
195,0.6963
196,0.70062
197,0.70062
198,0.70062
199,0.70062
200,0.70062
