trial_id,iteration,beta,smiles,ucb_value,true_f,best_so_far,iter_time_s
1,0,1.0,CC1OC(OCC2OC(Oc3ccc4c(=O)c(-c5ccc6c(c5)OCO6)coc4c3)C(O)C(O)C2O)C(O)C(O)C1O,1.1658177375793457,0.570199101423382,0.570199101423382,6.212856292724609
1,1,1.0,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1OC,1.2021117210388184,0.5612078861424217,0.570199101423382,6.612070083618164
1,2,1.0,COc1cc(O)c2c(=O)c3c(O)c(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)ccc3oc2c1,1.2183657884597778,0.5219742123340536,0.570199101423382,7.308790445327759
1,3,1.0,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4c(O)cc(O)cc4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,1.2329832315444946,0.5198374621147984,0.570199101423382,7.508670330047607
1,4,1.0,COc1cc(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c2c(=O)c3c(OC)c(O)ccc3oc2c1OC,1.2384121417999268,0.5211364130911876,0.570199101423382,8.158919095993042
1,5,1.0,O=C(O)C1Cc2cc(O)c(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)cc2N1C(=O)C=Cc1ccc(O)cc1,1.24200439453125,0.5832899762090885,0.5832899762090885,8.71853518486023
1,6,1.0,COc1cc(CCCOC2OC(CO)C(O)C(O)C2O)ccc1OC1OC(CO)C(O)C(O)C1O,1.2665807008743286,0.5399757054589087,0.5832899762090885,9.155823945999146
1,7,1.0,CC1OC(Oc2ccc(O)c(O)c2C(=O)OCc2ccccc2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1.2720999717712402,0.5506150262551917,0.5832899762090885,9.553783893585205
1,8,1.0,COc1ccc(CCOC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC(=O)C=Cc3ccc(O)c(OC)c3)C(OC3OC(C)C(O)C(O)C3O)C2O)cc1O,1.2782362699508667,0.5470647934014742,0.5832899762090885,10.552672624588013
1,9,1.0,O=C(c1ccc(O)cc1)c1c(O)cc(OC2OC(CO)C(O)C(O)C2O)c(C2OC(CO)C(O)C(O)C2O)c1O,1.2748827934265137,0.5434926964054293,0.5832899762090885,10.736143827438354
1,10,1.0,NS(=O)(=O)c1ccc(C(=O)OCc2cn(C3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)nn2)cc1,1.275937557220459,0.5176841771667942,0.5832899762090885,11.337149620056152
1,11,1.0,COC(=O)c1cccc(OC2OC(COC3OCC(O)(CO)C3O)C(O)C(O)C2O)c1,1.2817851305007935,0.5593444710406984,0.5832899762090885,12.46093201637268
1,12,1.0,COc1ccc(OC2OC(COC3(C(=O)O)CC(O)C(NC(=O)CO)C(C(O)C(O)CN)O3)C(O)C(O)C2O)cc1,1.2932714223861694,0.535649224469328,0.5832899762090885,12.186203241348267
1,13,1.0,COc1cc(C(=O)OCC2OC(Oc3ccc(C(C)=O)cc3OC)C(O)C(O)C2O)ccc1O,1.3010735511779785,0.5406035376525469,0.5832899762090885,13.021899461746216
1,14,1.0,COc1ccc(CC2(O)COc3cc(OC)cc(OC4OC(CO)C(O)C(O)C4O)c3C2=O)cc1,1.3063725233078003,0.6129615282981788,0.6129615282981788,13.922170162200928
1,15,1.0,O=C(O)c1cc(C(=O)O)cc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)c1,1.321089267730713,0.5807490775907977,0.6129615282981788,14.055538892745972
1,16,1.0,Cc1cc(O)c(C(=O)CCc2ccoc2)c(OC2OC(CO)C(O)C(O)C2O)c1,1.3222644329071045,0.5810568874116716,0.6129615282981788,14.322604656219482
1,17,1.0,COc1ccc(-c2oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2O)cc1,1.3191639184951782,0.5755497798524742,0.6129615282981788,14.878604888916016
1,18,1.0,COc1cc(OC2OC(CO)C(O)C(O)C2O)c(O)cc1-c1coc2cc(O)ccc2c1=O,1.3211281299591064,0.5685434576018206,0.6129615282981788,15.378617763519287
1,19,1.0,O=C(C=Cc1ccc(O)c(O)c1)OC1OC(CO)C(O)C(O)C1O,1.3191896677017212,0.5616085293966961,0.6129615282981788,16.445072174072266
1,20,1.0,CCC(=O)Nc1ccc(Cc2c(OC3OC(CO)C(O)C(O)C3O)n[nH]c2C(C)C)cc1,1.3243544101715088,0.5589651842038006,0.6129615282981788,17.173518657684326
1,21,1.0,CCC(C)C(=O)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,1.3278169631958008,0.525679149170734,0.6129615282981788,16.616277933120728
1,22,1.0,COc1ccc(SC2OC(COC(C)=O)C(OC3OC(CO)C(O)C(O)C3O)C(OC(C)=O)C2OC(C)=O)cc1,1.3256152868270874,0.4828294140827753,0.6129615282981788,17.916807413101196
1,23,1.0,C=C1CC(OC(=O)Cc2ccc(O)cc2)C2C(=C)C(=O)OC2C2C(C)=C(OC3OC(CO)C(O)C(O)C3O)CC12,1.3246861696243286,0.5295547062161832,0.6129615282981788,18.275065660476685
1,24,1.0,O=C1Nc2cc3c(OC4OC(CO)C(O)C(O)C4O)cccc3c3c4c(cc1c23)OCO4,1.3265759944915771,0.5394830387709998,0.6129615282981788,19.14880871772766
1,25,1.0,CC1(C)Oc2ccc3ccc(=O)oc3c2C(OC2OC(CO)C(O)C(O)C2O)C1O,1.328905701637268,0.5458391819088995,0.6129615282981788,19.22043514251709
1,26,1.0,COc1ccc(C2CCc3ccc(O)cc3O2)cc1OC1OC(CO)C(O)C(O)C1O,1.331878662109375,0.5983636122911449,0.6129615282981788,20.1959707736969
1,27,1.0,COc1cc2oc(=O)ccc2cc1OC1OC(CO)C(O)C(O)C1O,1.3320177793502808,0.5209364875048555,0.6129615282981788,20.187825441360474
1,28,1.0,Cc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(CCc3ccc4c(c3)CCO4)n[nH]c2c1,1.3286364078521729,0.5882198965300901,0.6129615282981788,20.735190629959106
1,29,1.0,COc1ccc2cc3[n+](cc2c1OC1OC(CO)C(O)C(O)C1O)CCc1cc2c(cc1-3)OCO2,1.3307926654815674,0.5813016460284073,0.6129615282981788,21.036815404891968
1,30,1.0,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(OC4OC(CO)C(O)C(O)C4O)c(C)c(O)c3C2(C)C1=O,1.331400752067566,0.4971346075717675,0.6129615282981788,21.711279153823853
