round,pick_idx,smiles,mu,std,UCB,True f
0,1,COc1ccc(NC(=O)Nc2ccc(C(=O)C=Cc3ccc(F)cc3)cc2)cc1,0.18991050124168396,0.895812451839447,0.8233455419540405,0.3886889973882043
0,2,COc1cccc(C=CC(=O)OCC(=O)NCC2CCCO2)c1,0.15994468331336975,0.9327793717384338,0.8195192813873291,0.1610567062259463
0,3,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC(CO)CO,0.1683616191148758,0.9137827754020691,0.8145036101341248,0.15992239253858537
0,4,Oc1ccc2c(c1)OC=C(CN1CCC(=C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)O2,0.13132432103157043,0.9457682967185974,0.8000835180282593,0.005434849572730472
0,5,O=[N+]([O-])C=Cc1cccc(F)c1,0.09594548493623734,0.9739131927490234,0.7846060991287231,0.005791913568955532
1,1,COc1ccc(C(=O)C=Cc2ccc(C=CC(=O)c3ccc(OC)cc3)cc2)cc1,0.24628789722919464,0.8371400237083435,0.8382352590560913,0.4053217416888888
1,2,COc1cccc(NC(=O)NC2CCC(Oc3ccc(F)cc3)CC2)c1,0.1748877316713333,0.9131211042404175,0.8205618262290955,0.3779644730092272
1,3,CC(=O)Nc1ccc(OC(=O)C=Cc2ccccc2)cc1,0.2124442756175995,0.8847338557243347,0.838045597076416,0.15652588603720344
1,4,COc1cc(C(C)C)c(Oc2cnc(NC(=O)C(C)C)nc2NC(=O)C(C)C)cc1I,0.09369605779647827,0.9682727456092834,0.7783682942390442,0.14299069114866078
1,5,CC(=O)OC1C(C(=O)c2cnc3sc(C(=O)c4ccc(F)cc4)cn23)OC2OC(C)(C)OC21,0.11786153167486191,0.9523392915725708,0.7912670969963074,0.007085569225596211
2,1,COc1ccc(C(=O)C=Cc2cc(=O)oc3cc(OC)ccc23)cc1,0.23972582817077637,0.8662638068199158,0.8522668480873108,0.40663783728111363
2,2,COc1cccc(NC(=O)C2CN(C)CC2c2ccc(C=CC(=O)Nc3ccccc3N)cc2)c1,0.21590875089168549,0.8909602761268616,0.8459128141403198,0.15947455521990003
2,3,Fc1ccc(Oc2ccc(C=NNC(=S)NC3CCCCC3)cc2)cc1,0.1752403974533081,0.9216000437736511,0.8269100189208984,0.304724700110022
2,4,COc1cc(NC(=O)NC(CCSC)C(=O)O)cc(OC)c1,0.135966494679451,0.949512243270874,0.8073729872703552,0.0075725846946531
2,5,COc1ccc(N(c2ccc(C#N)cc2)c2ccc(C#N)cc2)cc1,0.17127929627895355,0.925416111946106,0.8256472945213318,0.33457480255910294
3,1,COc1ccc(C(=O)C=Cc2ccc(C(F)(F)F)cc2)cc1,0.3170855939388275,0.8004320859909058,0.883076548576355,0.13322495864064537
3,2,COc1ccc(-c2[nH]c(C)c(-c3ccc(F)cc3)c2-c2ccc(OC)cc2)cc1,0.24193927645683289,0.8849930763244629,0.867723822593689,0.1390453591132932
3,3,CC(Nc1ccc(Oc2cccc(C#N)c2)cc1)C(=O)NC1CC1,0.2094651162624359,0.8957775235176086,0.8428754806518555,0.36443449342783124
3,4,COc1ccc(C=C2SC(=S)NC2=O)cc1OC1CCCCC1,0.13356496393680573,0.95009845495224,0.8053860068321228,0.39144068062940635
