trial_id,iteration,beta,smiles,ucb_value,true_f,best_so_far,iter_time_s
3,0,1.0,O=C(NCc1cccnc1)C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1,1.220233678817749,0.5887189649424046,0.597907796298636,4.959915637969971
3,1,1.0,CCOc1ccc(S(=O)(=O)N2CCCC(C(=O)NCc3ccncc3)C2)cc1,1.2563140392303467,0.6119408532529992,0.6119408532529992,6.174906253814697
3,2,1.0,O=C(NCc1ccco1)C1CCCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)C1,1.2812488079071045,0.5936772024708392,0.6119408532529992,7.073405742645264
3,3,1.0,Cc1noc(C)c1S(=O)(=O)N1CCCC(C(=O)NCc2ccccn2)C1,1.2908225059509277,0.5471256330067736,0.6119408532529992,7.091976642608643
3,4,1.0,Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cccnc3)C2)c(C)c1,1.2980769872665405,0.5015374819658697,0.6119408532529992,8.211035013198853
3,5,1.0,CCc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3c(C)nc(O)nc3O)C2)cc1,1.2884418964385986,0.6046075753562526,0.6119408532529992,8.2965087890625
3,6,1.0,O=C(NCc1ccc2c(c1)OCO2)C1CCCN(S(=O)(=O)c2cccs2)C1,1.2988972663879395,0.5723805013958928,0.6119408532529992,8.639397382736206
3,7,1.0,CCc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4nc(O)ccc4c3)C2)c1,1.3026167154312134,0.67560169051398,0.67560169051398,9.735654354095459
3,8,1.0,CC(C)c1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)oc4c3)C2)cc1,1.3232156038284302,0.6523200698909967,0.67560169051398,9.757786750793457
3,9,1.0,CSc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]cn3)C2)c1,1.332727074623108,0.5814124123508345,0.67560169051398,10.281968593597412
3,10,1.0,O=C1CCCc2cc(S(=O)(=O)N3CCCC(C(=O)NCc4ccccc4)C3)ccc2N1,1.3329920768737793,0.6458485330585317,0.67560169051398,11.320627927780151
3,11,1.0,O=C(Nc1cccc(F)c1)C1CCCN(S(=O)(=O)c2ccccc2)C1,1.3306732177734375,0.24657813312691174,0.67560169051398,11.284121751785278
3,12,1.0,COc1ccc(CNC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)C2)cc1,1.3367626667022705,0.6430594151509242,0.67560169051398,12.063315153121948
3,13,1.0,COc1ccc(CCNC(=O)C2CCCN(S(=O)(=O)c3cc(C)ccc3OC)C2)cc1OC,1.3285748958587646,0.6284988943478621,0.67560169051398,13.273066282272339
3,14,1.0,Cc1ccc(CNC(=O)c2oc3ccc(S(=O)(=O)N4CCCC(C)C4)cc3c2C)cc1,1.3262050151824951,0.4926662503150784,0.67560169051398,12.825751066207886
3,15,1.0,CCOc1ccccc1CNC(=O)C1CCCN(S(=O)(=O)c2ccc3c(ccn3C)c2)C1,1.3245689868927002,0.5642344163268112,0.67560169051398,13.814098358154297
3,16,1.0,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3ccco3)CC2)cc1C,1.3211026191711426,0.607162770680417,0.67560169051398,14.75053071975708
3,17,1.0,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)N3CCCC3C(=O)NCc3ccco3)ccc21,1.3240044116973877,0.6023022060026346,0.67560169051398,14.846680402755737
3,18,1.0,COc1cccc(CNC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCC4)ccc32)c1,1.330292820930481,0.5866978805546386,0.67560169051398,15.318453550338745
3,19,1.0,Cn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21,1.331346035003662,0.5975560457015436,0.67560169051398,16.606353044509888
3,20,1.0,COc1ccc(CCNC(=O)COC(=O)c2cc(S(=O)(=O)N3CCCC3)ccc2O)cc1,1.3306593894958496,0.6293486153589076,0.67560169051398,16.32620859146118
3,21,1.0,N=C1N(C2CCCCC2)CCN1S(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,1.3390989303588867,0.6308695601549558,0.67560169051398,16.822911024093628
3,22,1.0,O=C(NCc1ccc(S(=O)(=O)N2CCC(N3CCCC3)CC2)cn1)c1cc2ccncc2o1,1.3506157398223877,0.6245759835876249,0.67560169051398,17.352348566055298
3,23,1.0,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2ccncc2s1,1.3552098274230957,0.4965332577116359,0.67560169051398,18.36871862411499
3,24,1.0,CC(C)OCCCNC(=O)C1CCN(S(=O)(=O)c2ccc3nc4c(c(C(=O)O)c3c2)CCCCC4)CC1,1.3527841567993164,0.6286370745682911,0.67560169051398,18.519656896591187
